marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
nissan,Patrol,16 500 €,2 995 cm³,195 CP,Diesel,SUV,249 000 km,Negru,2002,Manuala,"— Nissan Patrol Y61
— AUTOUTILITARA (Impozit 460 LEI)
— 3.0 Diesel - 195cp Stage 2
— 2002
— Cutie manuala 5+1 trepte
— 4x4 H/L
— Diferential Blocabil fata + Spate
— Stage 2 : Turbina Hibrid pe partea de admisie, intercooler marit (cu ventilator), injectoare +50cc , soft
— Distributie si ambreiaj schimbate
— Ambreiaj masa simpla, placa de presiune si disc heavy duty(Atix)
— Kit inaltare Old Man Emu load 200kg (arcuri, amortizoare noi, 500km)
— Kit bucsi poliuretan toata masina
— Jante beadlock 15’ cu ET -50 negativ
— Anvelope Maxxis Trepador 8060, 2022, fara uzura
— Troliu Kangaroo Wintch fata 13500 LBS
— Troliu Tyrex spate 13500 LBS
— Ledbar si proiectoare LED cu instalatie electrica separata
— Proiectoare Hella Black Magic 3.2 Flood
— Bara metalica spate
— MRL-uri AVM manuale
— Climatronic functional
— Scaune incalzite
— Tapiterie piele
— Geamuri electrice
— Inchidere centralizata
— Diferential spate blocabil
— Blocant fata pe aer Tyrex
— Sistem audio aftermarket si subwoofer Alpine
— Navigatie alpine cu sistem Carplay
— Nu a facut offroad extrem masina, NU a fost rasturnata
— Sasiul se afla in stare PERFECTA
— Pentru mai multe detalii si poze ma puteti contacta
— 07******03 / 07******46
16500€"
nissan,Juke,16 700 €,999 cm³,115 CP,Benzina,SUV,17 000 km,Rosu,2020,Automata,"Primul proprietar. Stare impecabila. Revizii efectuate la reprezentanta. Anvelope vara si iarna. Baterie noua.
Dotari:
	Caroserie in 2 tonuri: Rosu Burgundy si Negru
	Faruri full LED (cu sistem de iluminare ''Follow me home''),
	Lampi spate si proiectoare de ceata cu LED
	Oglinzi exterioare reglabile electric, cu semnalizator schimbare directie integrat
	Jante de 19"" din aliaj
	Geamuri laterale spate si luneta negre
	6 airbag-uri (fata, laterale, cortina)
	Frana de mana electronica, functie Auto Hold
	Oglinda interioara cu efect antiorbire automat
	Parbriz incalzit
	Tapiterie mixta textil / piele ecologica
	Sistem climatizare automat
	Comutator selectare mod de conducere (Eco, Normal, Sport)
	Oglinzi laterale incalzite si pliabile automat
	Geamuri electrice fata si spate
	Sistem multifunctional NissanConnect cu ecran 8"" touch screen, conectare smart phone compatibil Android Auto si Apple Carplay
	Monitor cu vedere 360° (Around View Monitor)
	Sistem audio BOSE® cu 8 difuzoare, integrat in tetierele soferului si pasagerului fata
	Sistem inteligent de franare de urgenta cu functie de recunoastere pietoni si biciclisti
	Asistenta pentru mentinerea benzii de circulatie si alerta trafic prin spatele vehiculului
	Lumina ambientala pe consola centrala, la baza schimbatorului de viteze si in portiere
	Sistem ProPILOT- include Cruise Control Inteligent
	Sistem de masurare a presiunii din pneuri (TPMS) ABS + EBD + Asistenta la franare
	Control dinamic al vehiculului (ESP)+ control al tractiunii + control activ al traiectoriei + control activ al rularii
	Asistenta la pornirea din rampa (Hill Start Assist)
	Senzori de parcare fata si spate
	Scaune fata incalzite
	Cheie inteligenta
	Volan imbracat in piele, reglabil pe inaltime si in profunzime
	Roata de rezerva temporara"
nissan,Juke,6 999 €,1 586 cm³,116 CP,Benzina,SUV,139 000 km,Gri,2011,Manuala,"Nissan Juke Connect Edition 1,6i (benzina)-117 cp-An 10/2011-139.000 km - Distributie pe lanț - Klimatronic-Navigatie + camera ptr marsalier - Parktronic - EURO5
Pret 6999 euro
Nissan Juke Connect Edition
Motorizare : 1,6 i(benzina) -117 cp(Distribuție pe lanț)- EURO 5
Unic Proprietar
Cutie manuala cu 5+1 trepte
Kilometraj : 139.000 km + raport Carvertical
Navigatie mare cu Android + camera marsarier
Senzori parcare spate
Klimatronic
- An 10/2011
- Sistem Audio
- 4x Geamuri electrice
- Oglinzi electrice, încălzite și rabatabile
- Proiectoare ceata
- Computer de bord
- 2x chei cu telecomanda
- Volan reglabil de piele
- Comenzi la volan
- Pilot automat(tempomat)
- Geamuri ionizate din fabrica
- Senzor de lumina
- Senzor de ploaie
- Isofix
- ESP
- ABS
- 4x airbag
Jante originale pe 17 + cauciucuri  foarte bune
Distribuție pe lanț
Discuri fata/spate + plăcute schimbate + Revizie făcută acum(ulei + filtre)
Stare tehnica și estetica foarte bune
Mașina este adusa pe roti din Franța, fără gram de rugina
Pret : 6999 euro (fără schimburi)"
nissan,Qashqai,7 800 €,N/A,N/A,Diesel,SUV,190 000 km,Alta culoare,2015,Manuala,"- 1.5 diesel
- 190000 km
- navigatie
- camera marsarier
- senzor de parcare fata / spate
- cutie manual 6+ 1
- incalzire in scaune
- 4 geamuri electrice
- carlig de remorcare
- jante aliaj
- comenzi volan
- doua chei
- dublu climatronic
- frana de mana electrica
- usb, aux, bluetooth
- abs, esp
- volan piele
- limitator de viteza
- tempomat
- proiectoare ceata
- leduri de zi
- senzori lumina, senzori ploaie
- comenzi volan
- închidere centralizată
- interior / exterior fara rupturi"
nissan,Qashqai+2,6 500 €,1 598 cm³,130 CP,Diesel,SUV,252 192 km,Negru,2013,Manuala,"NISSAN QASHQAI +2
7 LOCURI
Motorizare 1.6 Diesel, 130 CP
Cutie viteze manuala 6+1 viteze
Fabricatie 06/2013
Euro 5
KM 252192
Ofer seria de sasiu pentru verificare
Plafon panoramic cu perdeluta electrica
Pachet crom
Proiectoare ceata
Dublu climatronic
Navigatie originala color, cu touchscreen
Camere 360 grade - fata, spate, oglinzi
Usb
Bluetooth
Interior piele + textil
Cotiera fata + spate
Suport pahare
Prize 12V
Bancheta spate fractionabila, culisabila
ESP
ABS
10 Airbag
Coming / Leaving home
Geamuri ionizate
Oglinzi electrice, rabatabile electric
Geamuri electrice
Isofix
Volan cu comenzi
Pilot automat
Limitator de viteza
Bare longitudinale plafon
Senzori lumini
Senzori ploaie
Carlig remorcare
Jante aliaj originale Nissan, bicolore - 18 inch
Import Belgia de la persoana fizica
Nu s-au scos numere rosii
Stare perfecta de functionare
Schimbat ulei + filtre in Romania"
nissan,Qashqai,10 490 €,1 197 cm³,115 CP,Benzina,SUV,125 000 km,Negru,2016,N/A,"Loc BOGDAN VODA - BACAU
STR.Turnului nr 1
• Oferim garanție 12 luni în limita a 6000 km
• VIN - SJNFEAJ11U1601474
• Acceptam test autorizat
• Carte Service
Marca : NISSAN
Model : QASHQAI
Motor : 1.2 Benzina.  115 Cp.   EURO 6
Anul : 2016
Km : 125.000
PRET : 10.490 Euro
D O T A RI :
-Cutie manuala 6+1 Trepte
-Camere 360°
-Lane Assist
-Lumini automate
-Lumini de zi - LED
-Stopuri - LED
-Keyless Entry/Go
-Comenzi pe Volan
-Volan reglabil
-Plafon Panoramic
-Navigatie 3D cu TOUCH SCREEN
-Bluetooth conectare Telefon și Media
-TSA recunoașterea semnelor de circulatie
-Park Asist (Asistenta la parcare)
-Auto-Hold
-AUX-USB
-Faruri cu lupa
-Inchidere centralizata din cheie
-Senzori Parcare Fata-Spate
-Camera marsalier
-Senzori de ploaie
-Proiectoare Ceata
-Oglinzi Electrice - incalzite
-Oglinzi retractabile electric
-Geamuri electrice
-Pilot Automat
-Climatronic
-Computer de bord
-Senzori presiune roti
-Suport pahare
-Controlul tractiunii ( ASR )
-ABS-ESP
-Airbag frontal
-Airbag lateral și cortina
-Sistem Audio
-Alarma
-Lumini ambientale la interior
-Cotiera fata - spate
-Jante Aliaj
-2 Chei
• Posibilitate de achizitie in Rate,cu DOBANZI avantajoase si AVANS intre 0-30% pe o perioada de maxim 5 Ani.
• DOBÂNDĂ DE LA 1% PE LUNĂ - Pentru sistemul de RATE prin TBIPay si Banca Transilvania.
• Contractele de finantare se incheie la sediul nostru in maxim 1 ora.
• Oferim finantare pentru:
- PERSOANE FIZICE
( Vechime de minim 3 luni la locul de munca.
Salariul incepand de la cel minim pe economie)
- PERSOANE JURITICE
( minim un an fiscal incheiat )
- PENSIONARI (cu pensie definitiva)
-	PERSOANE CU CONTRACT DE MUNCA EXTERN
( contract pe termen nedeterminat si dovada veniturilor pe ultimele 6 luni )
- PERSOANE CU ISTORIC NEGATIV IN BIROUL DE CREDIT
(Contract de munca pe o perioada nedeterminata si Avans de minim 30% )
-SOFERI DE TIR ( Contract de munca + diurna incasata minim 6 luni )"
nissan,Navara,4 000 €,2 488 cm³,N/A,N/A,SUV,N/A,Albastru,2007,Manuala,"Autoutilitara NISSAN NAVARA D40, MOTORINA , an fabricatie 2007, km 329800."
nissan,Qashqai+2,4 899 €,1 998 cm³,150 CP,Diesel,SUV,N/A,N/A,2009,Automata,"Vând Nissan qashqai recent adus, nu s-au scos nr roșii, an fabricație 25.11.2008, unic proprietar, motorizare 2.0, 4x4 cuplabil la buton, 7 locuri, interior piele, scaune încălzite, navigație, camera marșarier, panoramic, cutie automată, keyless go, keyless entry, senzori de ploaie/lumină, senzori de parcare, geamuri ionizate!
Comenzi volan, pilot automat!
!!! Plus 4 jante !!!
Nu fac schimburi
Se oferă seria de șasiu la cerere
Nu răspund la mesaje !"
nissan,Navara,8 999 €,N/A,N/A,Diesel,SUV,N/A,N/A,2012,Manuala,"Societate comercială oferă spre vânzare autovehicul Nissan Navara, an fabricație 2011, aflat în stare tehnică și estetică bună.
Detalii tehnice:
•	Motorizare: 2.5 dCi, 190 CP
•	Cutie de viteze: manuală, 6 trepte
•	Tracțiune: 4x4
•	Kilometraj: 274.000 km
•	Caroserie: pick-up double cab
•	Culoare: gri metalizat
Dotări principale:
•	Aer condiționat
•	Geamuri și oglinzi electrice
•	Cruise control
•	Sistem audio CD/USB
•	Cârlig remorcare
•	Jante aliaj
•	Hardtop spate
Alte informații:
•	ITP valabil până la iunie 2026
•	Revizii efectuate periodic
•	Un singur proprietar (societate)
•	Fără accidente majore
Preț: 8.900 € (negociabil)
Localitate: Calafat
Contact: 07******00"
nissan,Qashqai,8 360 €,1 197 cm³,115 CP,Benzina,SUV,130 004 km,Alb,2015,Manuala,"** nr.rosii valabile *se ofera factura+fiscal
** SJNFAAJ11U1013229, pentru verificare istoric
== Nissan Qashqai 2WD *km: 130.004 cu raport electronic
== senzori de parcare fata/spate *pachet crom exterior
== 1.2 benzina ~ DIG-T *85 kw - 115 cp *af.2015
== aer conditionat dublu climatronic, functioneaza perfect
== ultimul service in luna februarie 2025 la 125.179 km
== program TrekTrol anti rugina cu certificat de garantie
== incalzire in scaune *cutie de viteza manuala 6+1 trepte
== pilot automat - cruise control *portbagaj dublu
== sistem multimedia ~ suporta AUX+USB
== line assist ~ asistenta la depasirea benzii de rulare
== sign assist ~ masina detecteaza si recunoaste semnele de circulatie, limitarile de viteza si le afiseaza pe display
== front assist ~ avertizare pietoni sau alte pericole
== praguri cromate cu logo Qashqai
== pachet lumini ambientale interior
== carte service *istoric la zi *facturi intretinere auto
== 4*geamuri reglabil electric *interior ireprosabil
== volan multifunctional, reglabil pe inaltime si adancime
== senzori de ploaie *senzori de lumini *senzor presiune roti
== comenzi pe volan *tavita protectie portbagaj
== scaune reglabile electric *2 chei *lumini de zi ~ led
== oglinzi reglabile si retractabile electric cu dezaburire
== faruri coming/leaving home *proiectoare ceata
== jante aliaj originale Nissan pe 17"" start stop semafor
== full led spate *spalator faruri *isofix *polita portbagaj
== motor fara scurgeri de ulei, porneste bine si la rece si la cald
== cotiera piele sofer *cotiera pasageri cu suport pahare
== unic proprietar pe brif *consum mixt 5.5%
== asistenta la schimbarea treptelor de viteza
== fara evenimente rutiere in istoric *distributia pe lant
== inchidere centralizata pe cheie *computer bord
== auto de nefumator *acte traduse *faruri automate
== corner light ~ lumina suplimentara in viraje
== bluetooth, preia agenda telefonului +comenzi vocale
== fete de usi+bord ~ aluminiu hexagon
== frana de mana actionata electric
== semnalizari led si pe oglinzi *suport pahare pe consola centrala
== indicator viteza si electronic *ceasuri bord cromate
== abs *esp *asr *full servo *multiple airbag-uri"
nissan,Qashqai+2,6 290 €,1 995 cm³,150 CP,Diesel,SUV,227 462 km,Maro / Bej,2011,Automata,"Nissan Qashqai+2,Motor 2.0Dci,150Cp,Euro5,Prima Inmatriculare 12.05.2011,Cutie Viteze automata,Import Germania.
227462Km
Cutie Viteze automata
Tractiune Integrala 4x4 sau 4x2 la Buton
Geamuri electrice
Trapa panoramica din sticla
Sistem Navigatie
Sistem Telefonie Bluetooth
Volan din Piele multifunctional
Tempomat
Jante originale cu Anvelope 18“
Carlig remorca
7 Locuri
Masina este in stare foarte buna,tehnic si optic.
Cutia schimba perfect.
Masina ruleaza foarte bine,fara Probleme.
Nu s au scos Numere rosii.
Import Germania"
nissan,Patrol,4 750 €,2 826 cm³,95 CP,Diesel,Coupe,400 000 km,Verde,2000,Manuala,"Nissan patrol 2.8 tdi
Este un pic mai mult de munca la el.
Un job pt iarnă.
Pentru mai multe poze si mai multe detalii contactați"
nissan,Navara,12 750 €,3 000 cm³,231 CP,Diesel,Pickup,247 000 km,Negru,2011,Automata,"‼️Război? Nu... însă se vinde un TANC BLINDAT- cu suflet,  din suflet și pentru suflet
‼️Braconaj? Nu, bineînțeles... Dar sigur ai fii mândru.
‼️Trasee montane? Da și nu... fiecare își păstrează bijuteriile în locuri diferite.
Prin prezenta, ofer spre vânzare un trofeu al anilor 2011, pregătit mai mult ca niciodată de acțiune.
Pentru cunoscători este un deliciu.
Pentru admiratori este un Nissan Navara Platinum Long automatic, 4×4, 3.0, V6 cu 231 cai putere și kilometraj de 247.000 .
Foi de arc, distribuție pe lanț și șasiu emblematic.
Jante, praguri, portbagaj plafon, care merită respect.
Tapițerie piele, încălzire scaune, trapă, cameră marșarier.
Troliu ""Warn"", bineînțeles cu pistol de manevrare.
Sertar portbagaj culisant pentru orice activitate domestică.
Precizez că mașina este încă de la prima înmatriculare în Belgia direct de la proprietar."
nissan,Qashqai,13 790 €,1 700 cm³,150 CP,Diesel,SUV,226 000 km,Negru,2019,Manuala,"# DEALER AUTORIZAT V&B Auto AMEYA  OFERA SPRE VANZARE :
^ Nissan Qashqai - Facelift
^ An 2019
^ Motorizare generatie noua 1.7 DCi 150CP
^ Cutie manuala 6+1 trepte
^ 226.000 km - Istoric service
^ Norma de poluare Euro 6
^ Import recent
- Posibilitate de vanzare in RATE FIXE 1-5 ani prin TBI Credit Bank
# Echipare:
• Panoramic
• Keyless Go / Entry
• Navigatie 3D
• Dublu Climatronic
• Lumini de zi LED
• ABS+ AFU
• ESP + Sistem monitorizare presiune pneuri
• Volan reglabil multifunctional imbracat in piele
• Comenzi vocale
• Linie audio Suround
• Camere 360
• Lane Assist
• Blind Spot
• Airbag-uri fata (sofer + pasager), laterale fata si cortina
• Parbriz Incalzit
• Senzori ploaie
• Senzori lumini
• Asistenta faza scurta / lunga
• Privacy Glass
• Conexiune Bluetooth (car-kit)
• Oglinda retrovizoare interioara electrocroma
• Cotiera centrala fata culisanta, reglabila si cu spatiu depozitare
• Pilot automat
• Follow me home
• Lumini ambientale
• Computer de bord multifunctional
• Senzori de parcare fata-spate
• Jante aliaj originale
• 2 chei
.
~ Autoturismul se prezinta in stare excelenta de functionare , fara probleme de ordin tehnic .
.
~ Mai multe detalii telefonic 0 *********51
~ PRET - 13.790 EURO"
nissan,Navara,5 799 €,2 500 cm³,133 CP,Diesel,Pickup,250 000 km,Verde,2004,Manuala,"NISSAN NAVARA D 22
Motor 2484cmc diesel 133 cp euro3
Cutie manuala 5+1 trepte
4x4 reductor si mare
Recent adus din Ungaria
Geamuri electrice
Oglinzi electrice incalzite
Gent aluminiu
ABS,ESP
Airbag-uri frontale
Carlig remorcare
Clima AC
Scaune incalzite
Hardtop
Stare foarte buna de functionare
Accept orice test
KM REAL
NU FAC SCHIMB"
nissan,Juke,8 200 €,1 600 cm³,190 CP,Benzina,SUV,157 000 km,Alb,2012,Automata,"2 x 4 / 4 x 4 / 2WD/4WD/4WD-V
Oglinzi / geamuri electrice
Închidere centralizată / Keyless
Senzor ploaie parbriz
Camera mers înapoi
ABS / ESP / airbaguri
Cauciucuri vară - jenti aliaj
Cauciucuri iarnă - jenti aliaj"
