marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
honda,Civic,5 300 €,1 339 cm³,116 CP,Hibrid,Berlina,220 000 km,Maro / Bej,2009,Automata,"Honda Civic Hybrid 1.3 IMA FD3 116 CP
Fabricatie: 2009 (facelift, baterie de generatie noua)
Rulaj: 220.000 km
VIN: JHMFD36209S211281
Anvelope allseason Dunlop dot 2023 (achizitionate noi si montate la 180.000 km, factura)
Navigatie Apple Carplay/ Android Auto WIRELESS, control climatronic digital (factura)
Jante aliaj originale
Scaune incalzite
Oglinzi pliabile electric
Camere auto fata/ spate cu stocare inclusiv din parcare (70mai A200, factura)
Geamuri spate si luneta cu folie omologata (factura + certificat)
Baterie 12V Inlocuita in 2024 (factura)
Radiator clima inlocuit in 2024 (factura)
Revizii motor (sub 10.000 km, facturi, ulei doar Honda 0W20) + cutie (factura ASKO Giulesti)
Discuri frana spate + etrier stanga spate + placute (facturi)
Mentenanta/ diverse efectuata la Alin Ciutacu - exemplu: reechilibrare anuala roti, curatare frane la 2 ani (recomandat pt auto hibride)
Bonuri cu toate alimentarile si kilometraj in intervalul mai 2023 - prezent
Raport carvertical + raport verificare MASINA POTRIVITA de la achizitie (mai 2023, 179.143 km) - radiator clima inlocuit (prezenta lovituri la verificare), instalatie clima verificata si inlocuit agent racire si ulei (prezenta eroare la verificare, compresorul AC este electric si functioneaza in parametri, in prezent)
Fara rugina, totul functional, defecte estetice conform varstei
Detalii la telefon/ whatsapp
Masina se poate vedea in Bucuresti, sector 2 si ruleaza zilnic
Este inscrisa in registrul PMB pentru parcare gratis in Bucuresti, iar impozitul anual este de 3 lei (la propriu, redus cu 95% fata de auto cu motor termic)"
honda,Civic,7 790 €,1 599 cm³,120 CP,Diesel,Hatchback,180 000 km,Negru,2015,Manuala,"HONDA CIVIC 1.6 DIESEL 120 CP
TRANSPORT INCLUS LA DOMICILIU
FABRICATIE 2014
CUTIE MANUALA
180000 KM
OGLINZI FULL ELECTRICE
NAVIGATIE
FARURI REGLABILE
TAPITERIE TEXTIL
SCAUNE SPORT INCALZITE
JANTE ALIAJ 18”
CLIMATRONIC
SENZORI PARCARE
CAMERA MARSALIER
COMENZI VOLAN
PILOT AUTOMAT
Tu iti alegi masina, noi ne ocupam de finantare!
Vino la un test drive gratuit pentru a testa calitatea autoturismelor.Este locul din care poti sa iti cumperi masina dorita in conditii de siguranta si incredere!
*  AUTO BOX PLOIESTI *
*Posibilitate achizitionare cash si prin finantare(rate), cu sau fara avans. Aveti nevoie doar de buletin !
*Aprobare si finantare direct la sediul nostru sau totul online in maxim 1 ora!
*Pentru rate se accepta firme, persoane fizice si persoane care au mici probleme in biroul de credite, inclusiv pensionari !
* Finantare si pentru persoanele cu probleme in Biroul de Credit cu avans minim 10%!
* Finantare si pentru persoanele care lucreaza in afara tarii cu avans 0!
*Acceptam si masini in sistemul de buy-back, respectiv masina dvs se poate accepta ca avans pentru una de la noi.
*Vechime de minim 3 luni la locul de munca.
*Salariul incepand de la cel minim pe economie
*Actele le perfectam pe loc la biroul nostru din incinta parcului!
*Se eliberează factura fiscala!
*Punem la dispozitia clientului toate documentele necesare inmatricularii autovehiculului sau transcrierii acestuia.
*La cererea clientului putem intermedia tot procesul de inmatriculare(RAR, Politie, etc.)
Masini in rate cu avans 0
Rate fixe/Posibilitate achitare anticipat
Se accepta Soferi cu diurna / pensionari
Posibilitate finanțare doar cu buletinul
Aprobare online
Aprobare credit in maxim 2h
Avans ZERO
Dobânda de la 1% pe luna
Vârstă între 21 de ani și maxim 75 de ani.
In cazul in care nu răspundem va rog lăsați mesaj indicând autovehiculul care va interesează și detaliile dumneavoastră de contact , cu siguranța vom reveni cu telefon!
Adresa parcului nostru este : DN 1A Centura de Est a Ploiestiului
Daca folositi Waze sau GoogleMaps: AUTO BOX PLOIESTI
Program
Luni-Vineri -8.00-18.00
Sâmbătă. -9.00-16.00
AUTO BOX PLOIESTI
Oferă  GARANTIE de buna functionare, 12 luni la cutia de viteze si motor pentru orice masina achizitionata indiferent de anul fabricatiei, kilometri si model. (in limita a 10.000 km)
Telefon: 07******29 – Whatsapp sau Apel
Anunturi complete pe site: www.autoboxploiesti.ro
KM REALI !!
TEST DRIVE(deținem numere de probe)
Rate fixe/Aprobare rapidă in max 2 ore
Detailing auto profesional
Apel video cu fiecare mașină dorită
La cerere oferim si numere provizorii
️ Avem deschis Sâmbătă : 09-14
Vă așteptăm cu drag!!"
honda,Accord,8 800 €,2 000 cm³,156 CP,Benzina,Berlina,243 000 km,Gri,2015,Manuala,"Vand Honda Accord, an fabricatie 2015.unic proprietar, 243000 km reali. Negociabil. Instalatie gaz BRC, faruri xenon automate, incalzire scaune, senzori presiune, sonorizare premium cu subwoofer. etc"
honda,Civic,10 950 €,1 600 cm³,120 CP,Diesel,Hatchback,153 240 km,Albastru,2017,Manuala,"Descriere
Raportează
Vând Honda Civic 1.6 i-DTEC,  diesel an fabricație 2017, cu 153.200 km
Maşină este bine întreținută, cu revizii efectuate în reprezentanță [carte service completă], păstrată permanent în parcare subterană.
Detalii importante:
Unic proprietar
Cutie de viteze manuală
Ultima revizie făcută în luna februarie 2025
Motor diesel 1.6L- (fiabil şi economic 5l/100km)
Dotari suplimentare fata de dotarile standard (model Confort):
Volan imbracat in piele
Schimbator viteze imbracat in piele
Senzor ploaie si lumina
Geamuri electrice One Touch (Fata /Spate)
Geamuri electrice acționate din cheie
Oglinzi rabatabile electric si din cheie
Sistem de climatizare automat cu doua zone
Priza accesorii (Portbagaj)
Buzunar spătar scaun pasager
Cotiera spate
6 Difuzoare
Camera video pentru mers inapoi
Proiectoare de ceata
Faruri de pozitie led, Stopuri led.
Jante aliaj usor 17"" - cu anvelope 225/45/R17
Anvelope michelin pilot sport 5 2025/2024
Luneta spate de culoare inchisa
Kit de reparație pana
Winter Pack: Scaune fata încălzite  Amortizoare schimbate.
Ascunde descrierea"
honda,CR-V,9 900 €,2 198 cm³,N/A,Diesel,SUV,264 000 km,Gri,2014,Automata,"Honda CR-V 2.2 2014
Transmisie 4x4 Permanent
Cutie de viteze Automata
Norma de poluare Euro 5
Padele schimbare viteze
Asistenta la coborâre
Nivel echipare Executiv (tapițerie piele si alcantara)
Navigație, sistem audio cu subwoofer
Scaune încălzite
Senzori parcare fata-spate cu camera marșarier
Senzori ploaie si lumina, faza lunga automata, bixenon, proiectoare ceata
Pachet lumini ambientale Etc Etc
Masina personala cu service-ul si întreținerea mereu făcute la timp, Mai multe detalii la tel."
honda,Jazz,20 500 €,1 498 cm³,98 CP,Benzina,Berlina,48 900 km,Rosu,2021,Automata,"De vânzare Honda Jazz Crosstar 1.5 Hybrid anul de fabricatie 2021,in garantie,mașina personala,cumparata de  nou,impecabila,revizia facuta in 11.07 2025, plus un set de anvelope de iarna! 48900 km"
honda,HR-V,12 900 €,1 500 cm³,N/A,Hibrid,SUV,6 000 km,Negru,2025,Automata,"Honda HR-V e:HEV
An fabricatie:2024.12
KM:6000
Revizie completa efectuata + sistem hibrid la 5400km
Automata
Motorizare:1.5 hibrid
Jante 18''
Interior piele+textil
Varianta full options (PRET DE LISTA 43.000€)
Sistem sonorizare PREMIUM
FULL LED
Bord digital
Navigatie mare
Portbagaj elelctric
Senzori unghi mort
Camera
Senzori 360•
Vopsea perlata !
Vopsita BiColor
Varianta cu echipare de top - Pret achizitie 43.000€ cu facturi doveditoare
Avariata conform poze
Motorul nu este afectat
Masina porneste !
Lonjeroane OK!
Nu este afectata structura masinii !
Una asemanatoare an-km-optiuni costa minim 34.000€!
Pret negociabil doar dupa vizionare !
Acte la zi
Pot ajuta cu transportul masinii oriunde in tara la jumatate de pret !"
honda,Civic,3 150 €,1 300 cm³,95 CP,Hibrid,Berlina,280 400 km,Gri,2008,Automata,"Honda Civic Hybrid 2008
Sistem IMA Hybrid, motorul electric asista motorul termic ceea ce ajuta la consumul mic. Bateria nu necesita încărcare la priza, încărcarea făcându-se prin transformarea energiei cinetice în energie electrica.
Baterie IMA (sistem hybrid) a fost schimbata acum 8.000 de km.
Cutie automata CVT
Taxe reduse - 17 lei impozit
ABS, VSA - controlul electronic al stabilitatii
Aistenta electronica la franare
Airbag-uri faţă, lateral şi altele 8 în total
4* la testul EURO NCAP
Computer de bord
Dispozitiv antidemaraj electronic
Faruri de ceaţă
Geamuri electrice față/spate
Jante de aliaj cu cauciucuri noi pe fata (Micheli).
Scaunele fata încălzite electric în doua trepte
Volan multifuncțional cu comenzi pentru audio și pilot automat.
Au fost schimbate placutele si discurile pe fata si pe spate.
Service facut la Honda sau Bosch service (Olanda). Istoric service si facturi pentru fiecare revizie (se pot prezenta la cerere).
In Romania s-a facut doar schimburi de ulei."
honda,Civic,6 400 €,1 800 cm³,140 CP,Benzina,Hatchback,104 000 km,Alta culoare,2010,Manuala,"Honda Civic 2010 1.8 benzina 140CP ( 2009 luna 10) al doilea proprietar, a fost cumparata de noua in aprilie 2010 de catre primul proprietar si de mine in 2022 la 72.000 KM, iar in momentul de fata are 103.000KM.
DOTARI IMPORTANTE (masina are toate dotarile posibile acestui model)
Cruise Control (Pilot Automat)
Faruri Xenon
Panorama electrica ( exclusiv )
Lumini ambientale din fabrica in fata la picioare
Clima pe doua zone
Geamuri full electrice
Incalzire Scaune
Incalzire Oglinzi
Senzori parcare spate
Senzori ploaie
Senzor presiune roti.
Vine cu Jante Aliaj pe 17 originale Honda cu cauciucuri aproape noi cumparate in 2023 de mine (Michelin Primacy 4) si  set de iarna cu jante de tabla si cauciucuri Michelin Alpin 5 fara costuri suplimentare
Am montat o navigatie aftermarket, o pot lasa daca cumparatorul decide ca vrea s o pastreze (poate deranja deoarece nu am dat bordul jos sa ascund cablurile)
Mai multe detalii la telefon."
honda,CR-V,7 150 €,2 189 cm³,150 CP,Diesel,SUV,244 350 km,Maro / Bej,2010,Manuala,"SUV 4x4 / Dotări Premium / Stare Impecabilă!
- Mașină în stare foarte bună, fără defecte sau vicii ascunse.
Estetic și tehnic – impecabilă!
- A fost înmatriculată pe data 01.10.2024.
- Se oferă fiscal pe loc și se înstrăinează doar cu finalizarea actelor de vânzare-cumpărare.
- Filtre și ulei schimbate, caucicuri foarte bune de iarnă.
Dotări principale:
- Motor 2.195 cm
- 150cp - 6 trepte
- 4x4 permanent
- panoramic
- xenon
- spălător faruri
- alarma
- închidere centralizată
- cârlig
- piele
- climatronic pe 2 zone
- senzori parcare față - spate
- scaun electric șofer
- încălzire scaune față
- computer bord
- comenzi volan
- pilot automat
- proiectoare
- cutie manuală
- casetefon + magazie 6 cd-mp3-aux
- normă de poluare Euro 5
- sistem de control al stabilității (VSA)
- geamuri electrice față+spate
Acest model se remarcă prin echilibrul între performanță, consum eficient și dotări de confort și siguranță, fiind o alegere excelentă pentru cei care caută un SUV fiabil și bine echipat.
Pentru mai multe detalii si vizionare, sunati.
Nu sunt interesat de schimburi!"
honda,Civic,12 300 €,1 000 cm³,136 CP,Benzina,Hatchback,92 000 km,Rosu,N/A,Manuala,"Atenție distribuție nouă originală Honda!!!
Honda civic 1L Turbo.  92000km REALI!!!
Reviziile făcute DOAR la Honda! Sunt al 2-lea proprietar
Consum mic
Huse piele Honda
Airbag sofer SRS
Airbag pasager cu posibilitate de dezactivare
Airbag-uri laterale (Fata)
Airbag-uri laterale tip cortina (fata+spate)
Tetiere fata active
ABS (Anti-Lock Braking System)
Sistem de distributie a fortei de franare (EBD)
Asistenta la franarea de urgenta (BA)
Sistem de control al stabilitatii si tractiunii (VSA)
Sistem de asistare la pornirea din rampa (HSA)
Centuri de siguranţă faţă cu sistem de pretensionare în 2 stadii
Centuri de siguranţă spate cu sistem de pretensionare
Sistem ISO Fix
Sistem de avertizare luminoasă la frânarea de urgenţă
Sistem de monitorizare presiune anvelope (DWS)
Sistem automat de franare cu functie de detectie pietoni (CMBS)
Sistem de avertizare a coliziunilor frontale (FCW)
Sistem mentinere banda de circulatie (LKAS)
Sistem de avertizare parasire banda de circulatie (LDW)
Sistem de asistare mentinere banda cu interventie activa asupra traiectoriei
Limitator de viteza intelligent
Cruise Control adaptiv (ACC)
Sistem de recunoastere a semnelor de circulatie (TSR)
Sistem de alarma
Inchidere centralizata cu 2 chei tip briceag
Protectie portbagaj
Tapiterie din material textil
Volan imbracat in piele
Schimbator viteze imbracat in piele
Pedale aluminiu
Iluminare ceasuri bord - Rosu
Oglinda parasolar cu iluminare
Lumina in spatiu portbagaj
Torpedou iluminat
Lumina de curtoazie
Lumina plafon
Covorase (fata +spate) cauciuc originale Honda
Functii si tehnologie
Mod ECON
Computer de bord extins cu afisaj color
Indicator schimbare treapta de viteza (SIL)
Servodirectie asistata electric variabila (EPS)
Frână de parcare electrică cu functie Brake Hold
Sistem multimedia Honda Connect cu ecran touchscreen 7""
Navigatie Garmin integrata (compatibilitate Apple Car Play si Android Auto)
Navigare Internet, AM/FM/DAB, Radio prin Internet
2 x Port USB / HDMI
Hands free cu Bluetooth
Comenzi audio pe volan
Sistem Stop & Start
Confort si comoditate
Sistem de climatizare automat cu doua zone
Senzor ploaie + lumina
Senzori de parcare (fata+spate)
Camera video pentru mers in marsarier
Geamuri electrice One Touch (fata+spate)
Geamuri electrice actionate din cheie
Oglinzi reglabile electric si incalzite
Oglinzi rabatabile electric
Oglinzi rabatabile electric din cheie
Volan reglabil pe inaltime si adancime
Scaune fata incalzite
Scaun sofer cu suport lombar reglabil electric
Scaun sofer reglabil manual pe inaltime
Bancheta rabatabila fractionat 60/40
Cotiera fata reglabila
Cotiera spate cu suport pentru pahare
Prize accesorii (fata+spate)i
Scaun pasager cu suport lombar reglabil electric
Lumini de zi cu LED
Sistem de asistare pentru faza lunga (HSS)
Timer cu functia Coming Home/Leaving Home
Spalatoare faruri
Stopuri spate LED
Manere portiere in culoarea caroseriei
Oglinzi exterioare in culoarea caroseriei
Antena aerodinamica"
honda,CRX,10 000 €,1 590 cm³,160 CP,Benzina,Hatchback,153 000 km,Rosu,1986,Manuala,"Se vinde Honda CRX din prima generatie, fabricata in 1986. Original 1.6 ZC de 125 de cai, acum B16A2 cu 10 ani mai nou decat ea si cu 35 de cai mai multi decat stock si potential de mai mult cu cateva modificari simple. Cine cunoaste Honda si va cumpara masina asta stie deja despre ce e vorba.
890Kg goala, 8400RPM, 160 de cai, cutie foarte scurta cu LSD, fara servodirectie, fara ABS, fara geamuri electrice, fara prostii, doar condus.
Partile cele mai importante:
- B16A2 de pe EK4 + cutie S80 cu LSD
- Frane fata de pe Prelude VTi si placute Endless
- Tija panhard ajustabila
- volan Personal Grinta
- Suporti motor poliuretan
- Radiator Turboworks adaptat de pe EG
- Cold air intake cu filtru HKS
- Jante OZ Crono HT 15x7 cu anvelope Kumho (are omologate in CIV 14 si 15 inch)
In pret intra si 2 cutii mari cu piese de rezerva, printre care 2 aripi fata fara crapaturi (imposibil de gasit), o bancheta completa in stare perfecta (si mai imposibil de gasit), numeroase plastice din interior, consola centrala, carenaje, etc.
Schimb doar cu masini mai ieftine si diferenta, in special japoneze
Numarul de telefon il vor primi doar persoanele interesate si care stiu despre ce e vorba in anunt, pentru a evita pierderile de timp"
honda,Civic,16 800 €,1 500 cm³,182 CP,Benzina,Berlina,130 800 km,N/A,2018,Manuala,"Vând Honda Civic 1.5 VTEC Turbo, 182 CP. Euro 6, an fabricație 2018, prima înmatriculare în 2019, 130800 KM. Stare tehnica si estetica foarte buna.
Dotari:
Android Auto si Apple Car Play, Pilot automat, Scaune incalzite, oglinzi incalzite, Bluetooth, Sistem hands-free, Port USB, Sistem navigatie, Climatronic 2 zone, Tapiterie stofa, incalzire scaune, Senzor ploaie, Geamuri electrice fata, Geamuri electrice spate.
Faruri LED.
Senzori parcare fata.
Senzori parcare spate.
Camera video spate.
Oglinzi exterioare cu reglare electrica.
Oglinzi exterioare incalzite
Oglinzi exterioare rabatabile electric.
Senzori presiune roti.
Frana parcare electrica.
Franare asistata.
Sistem franare automata pietoni.
Isofix.
Unic proprietar. Cumparata din România de la Autoklass. Revizii in reprezentanta, cu istoric service complet.
Fara variante.
Nu răspund la mesaje, vă rog apelați-mă la telefon pentru detalii."
honda,Accord,6 690 €,2 000 cm³,155 CP,Benzina,Berlina,300 000 km,Negru,2009,Manuala,"Se ofera spre vanzare Honda Accord 2009 cu urmatoarele specificatii:
-motor 2.0 benzina Vtec 155 cp plus instalatie GPL (8,5-9% consum)
-cutie manuala 6+1
-interior piele crem perforat , scaunele față sunt eletrice si incalzite
-sistem audio premium
- senzori parcare fata spate plus cameră marsarier
-navigatie mare ce include harta României
-jante r17 originale ce au cauciucuri in stare buna
In masina au fost investiți foarte multi bani astfel ca masina a beneficiat in luna aprilie 2024 de o revopsire totală pentru remedierea oricărei probleme estetice la service-ul Autotranzit Buzau ( avand si garantie asupra vopselei)
Masina se prezinta intr-o stare perfectă mecanică avand schimburile efectuate in intervalul 8000-9000 de km , nu consumă ulei , articulații schimbate, nu are bătăi ale motorului sau alte probleme.
De investit pe viitor, ar fi nevoie de un detailing auto profesionist la interior intrucat interiorul crem este unul sensibil.
Accept testarea autoturismului la orice service autorizat.
Masina este înmatriculata si se vinde doar cu fiscal.
Se negociaza in limita bunului simt, nu veniti cu oferte aberante sau schimburi."
