marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
bmw,Seria 5,8 000 €,3 000 cm³,235 CP,Diesel,Berlina,300 000 km,Maro / Bej,2009,Automata,"Vând BMW e60 530D  235hp
* An 2009
*Automată
*Stare foarte bună
Dotări:
*Trapă
*Volan reglabil electric
*Dublu climatronic
*Scaune full electrice cu memorie și încalzite
*Softclose la toate 4 ușile +portbagaj
*Keyless go
*Keyless entry
*Stopuri led
*Pilot automat
*Oglinzi electrice rabatabile
*Cameră schimbare  fază lungă automată
*Cârlig remorcare electric buton in portbagaj
*Suport  pahare față spate
*Cotieră față spate
*Navi mare
*Faruri automate
*Senzori parcare față spate cu afișaj
*Plafon Negru
*Asistență în rampă
*Follow me home /Leaving me home
*Mirror down
*Memorie chei poartă la oglindă
*2 chei
*Banchete rabatabile
*Spălătoare faruri
*Oglinzi interioare și exterioare anti-orbire
*Aux ,usb ,bluetooth
*Proiectoare ceață
*Etc... Și alte opțiuni...
Mașina se află într-o stare foarte bună de funcționare cutia schimbă perfect
PREȚ IN EURO 8000€
Mai multe detalii la telefon"
bmw,Seria 7,68 000 €,N/A,540 CP,Electric,Berlina,74 000 km,Negru,2023,Automata,"BMW i7/06/2023-74 mii km
Autonomie 600km
Full options !
Pret 68000+TVA
Posibilitate leasing
Pret negociabil !
Tel.07******65"
bmw,Seria 5,4 500 €,1 995 cm³,177 CP,Diesel,Break,311 000 km,Negru,2009,Automata,"Vand E61 facelift 2.0 diesel 177cp
Clima
Reglaj electric scaune
Incalzire in scaune
Volan reglabil cu comenzi
Geamuri electrice, oglinzi electrice
Faruri bixenon automate
Jante aliaj 17 cu cauciucuri vara si iarna
Portbagaj softclose cu deschidere dubla
Pilot automat
Ulei schimbat de 1000 km liqui molly 5-30
Capac si garnitura culbutori schimbate
DPF activ, nu e anulat, nu scoate fum
Necesita reconditionare caseta de directie!
Accept verificare!
O masina de familie super incapatoare si foarte potenta, nu dezamageste."
bmw,Seria 7,28 999 €,2 998 cm³,265 CP,Diesel,Berlina,234 000 km,Negru,2017,Automata,"**Model individual**
**X drive**
** An fabricatie 11.2017**
** 231.000km reali / istoric Bmw **
** Culoare Schwarz Carbon Metallic (S34) **
** Interior Individual Leder nappa (NASW) **
- Interior cusut in romburi complet
- M pachet int-ext
- Harman kardon
- Trapa
- Plafon negru
- Usi cu soft close
- Soft close portbagaj+deschidere la picior
- Faruri laser
- Pachet ceramic interior
- Masaj + ventilatie fata
- Masaj + ventilatie spate
- Scaune spate full electrice+memorii
- Tableta spate
- Head up display
- Integral Active Steering
- Telefon
- E sim
- Suspensie pneumatica
- Driving Assistant Professional
- Executive Package
- Wireless Charging Tray
- Camera parbriz pt noapte
- Camera fata 360
- Camera 3D satelit
- Camera marsalier
- Camere laterale oglinzi
- Internet / Wi-fi
- Parking Assistant Professional
- Climate Acoustics Pack
- Perdelute electrice
- Parcheaza singura
- Jante pe 19M
-Vireaza spatele
Proprietar de 2 ani masina a beneficiat de casco tot timpul si mentenanta la zi.
Masina merge si arata impecabil nu ma deranjati cu schimburi si combinatii am achizitionat alta acesta fiind motivul vanzarii.
NU ACCEPT VARIANTE.
Nu se vinde fara transcriere sau in rate...."
bmw,Seria 3,3 800 €,2 000 cm³,184 CP,Diesel,Break,201 000 km,Negru,2010,Manuala,"De Vanzare
Bmw Seria 320D Facelift
Motor 2.0D 177Cp
Cutie Manuală 6+1Trep
An Fabricație 2010
Euro5
Adus din Germania
Primul proprietar
Și înmatriculat RO  fiscal pe loc
Dotari:
#Geamuri electrice
#Oglinzi electrice
#Oglinzi încălzite
#Navigație Mare
#Încălzire scaune
#Computer bord
#Pilot automat
#Senzori parcare fata-spate
#Cd Player
#Magazie Cd
#Jante pe 18 cu anvelope M/S
#Stopuri LED
#Proectoare ceață
#Inchidere centralizata
#Comenzi volan"
bmw,Seria 7,28 500 €,4 394 cm³,450 CP,Benzina,Berlina,117 000 km,Alta culoare,2017,Automata,"Bmw 750 Li X-Drive 4x4
Modelul LONG INDIVIDUAL cel mai dotat !!
Motor V8 cmc 4395 450Cp
Unul dintre cele mai reusite motoare din gama BMW!
Un Singur Proprietar Cumpărată de nouă din ROMANIA DE LA REPREZENTANTA BMW !!!
Model facut pe comanda !
Pret de lista 170.000€
ATENTIE !!
An Fabricatie 2017
Km 117.000 absolut REALII , Revizii efectuate numai la Reprezentanta
Istoric complet Reprezentanta BMW
Accept test numai la Reprezentanta !
Ofer Seria Sasiu !
,, WBA7F21080G781376 ‘’
M-PAKET interior-exterior din fabrica !!
MODEL FACUT PE COMANDA !
Culoare INDIVIDUAL donington grau metalic p
Interior deosebit M in doua culori
Ceasurii digitale
Cheie digitala Parcare din cheie
Plafon din piele alkantara
Plafon Panoramic
Sistem sonorizare TOP
Bowers&Wilkins high end sound cu limina ambientala
Soft Close ușii-portbagaj
Head-up display
Evacuare sport
Bord cusut din piele fina
Hihg -gloss Shadow-line
Scaune M sport electrice - ventilație - încălzire - fata/spate + masaje - Cu 3 moduri de memorie
Volan Sport M Multifuncțional electric + incalzire
Distronic plus line assist side assist
Faruri Full Led adaptiv drive
High beam assist - schimba singura faza lunga/scurta
4 moduri de condus individual , ECO , COMFORT, COMFORT PLUS , SPROT
Navigatie Multimedia actualizata inclusiv Ro
Magazie 6 cd memorie interna 80gb USB card SD DVD Buletooth audio
Apple car play
Jante M BMW fata R20
Anvelope noi
Key let’s Key let’s entry
Start/Stop ECO AUTO HOLD
Climatronic fata-Spate
Perdeluțe gemaurii
Portbagaj electric
5 Camere top view 360
Park assist
senzorii de parcare cu afisaj
Senzorii ploaie-lumini
Geamurii duble antiglonț
Luminii Ambientale interior exterior
Praguri iluminate inscriptionate BMW
Km realii ,Istoric complet BMW
Fara evenimente !
Rog verificarea masinii !
Modelul full cu toate opțiunile !!
Masina pentru pretențioși si cunoscători !
Masina nu are urme de uzura
Nu sa mai rulat cu ea mai mult tinuta in garaj
Nu a suferit nici un accident  !!
PRET USOR NEGOCIABIL !
ROG ȘI OFER MAXIMĂ SERIOZITATE !
MAI MULTE DETALII LA TELEFON !
ACCEPT SI UNELE SCHIMBURI AUTO EVALUATE CORECT !"
bmw,X5 M,Schimb,1 999 cm³,218 CP,Diesel,SUV,285 000 km,Albastru,2014,Automata,"Vand BMW X5 F15
An fabricatie: 2014
Km: 290000
Capacitate cilindrica: 1995
Combustibil: Diesel
Putere(CP): 218
Numar total locuri: 5
Numar portiere: 4
KM REALI !! 100% !! Se pot verifica fara probleme !!
Dotari:
-Computer de bord
-Sistem de croaziera CRUISE CONTROL
-Limitator de viteza
-Faruri LED
-Sistem Cornering
-Sistem Daytime Running Lights LED
-Proiectoare ceata
-Torpedou refrigerant
-Incalzire in scaune
-Sistem audio Harman Kardon
-Collision Assist(car and pedestrian)
-Lane Departure warning
-Start/Stop
-Porbagaj electric
-Scaune electrice cu memorie
-Lumini ambientale
-Cotiera fata refrigeranta
-Cotiera spate cu spatiu depozitare
-Senzori ploaie
-Senzori lumini
-Camera video marsarier
-Spalatoare faruri
-Keyless GO
-2 Chei
-Senzori centura de siguranta
-Senzori de parcare fata si spate
-Geamuri electrice fata si spate
-Oglinzi electrice cu dezaburire
-Oglinzi rabatabile electric
-Dublu Climatronic
-Volan reglabil pe 2 directii
-Scaune reglabile
-Bancheta rabatabila
-ABS
-ESP
-AUTO HOLD
-Servodirectie
-Inchidere centralizata din telecomanda si cheie
-Covorase originale
-Radio/CD/Multimedia Upgradat cu Touchscreen
-USB/AUX/Proiectie ecran/Youtube/CarPlay
-Jante pe 18 de aluminiu
-Set roti vara+set roti iarna
-ETC
Acte la zi si in regula.
Masina functioneaza perfect din toate punctele de vedere.
Pentru mai multe detalii si intrebari va rog sa ma contactati la numarul de telefon.
Pretul este negociabil in limita bunului simt! Accept si variante +- dar pretul difere la variante!"
bmw,Seria 5,10 500 €,1 995 cm³,184 CP,Diesel,Berlina,290 000 km,Negru,2011,Automata,"Vând BMW 520d, an 2011, motor 2.0 diesel (N47D20C), Euro 5, cutie automată, întreținut foarte bine și fără probleme tehnice. Mașina se conduce excelent, consum redus și comportament foarte stabil pe drum.
Toate actele sunt în regulă, carte RAR prezentă, serie verificabilă.
A fost folosită responsabil și este pregătită pentru un nou proprietar."
bmw,Seria 5,14 400 €,1 996 cm³,190 CP,Diesel,Berlina,150 000 km,Negru,2017,Automata,"De vanzare BMW f10 corect fara modificari  , fara softuri , fara inventii.
Fara FUM pe TOBE sau ulei cum au multe !!
FARA ADBLUE !!!
Tot este original stare tehnica perfecta , ulei cutie automata  schimbat la 130.000 km original .
Motor B47
Schimburi filtre ulei la fiecare 12.000 km.
Anvelope Goodyear foarte bune OE dot 2023.
Primul proprietar intara importata personal anul trecut 2015 din Germania direct proprietar.
Estetic mici zgarieturi si urme de uzura normale pentru o mașină din 2016 .
Avelope iarna  cu jante OE dot 2024
Daca vreti o masina corecta , fara km  modificati , mentenata la zi si istoric corect contactai -ma .
Masina de oameni seriosi care vor sa sa se deplasesz in siguranta !! Nu este masina pentru samsari si pusti aroganti care vor dotari si nu au bani de mentenata si motorina !"
bmw,Seria 1,3 200 €,2 000 cm³,122 CP,Benzina,Berlina,168 000 km,Albastru,2010,Manuala,"Vand BMW seria 1 an fabricatie 2010, motor 2.l, benzină. Pentru mai multe detalii sunati la numarul de telefon sau lasati un mesaj."
bmw,X1,8 700 €,1 995 cm³,136 CP,Diesel,SUV,206 000 km,Alb,2010,Manuala,"BMW 2.0 Diesel – 136 CP – Euro 5 – Întreținut Exemplu – Tracțiune Spate
Vând BMW cu motorul fiabil și economic 2.0 diesel N47, 136 CP, Euro 5, perfect pentru cei care caută un autoturism confortabil, stabil și ieftin de exploatat. Mașina are tracțiune spate, se conduce excelent și oferă o experiență tipică BMW: plăcere la volan și manevrabilitate foarte bună.
Date tehnice
Motor: 2.0 Diesel (1995 cm³)
Putere: 100 kW / 136 CP
Normă de poluare: Euro 5
Cutie de viteze: manuală
Tracțiune: spate (RWD)
Consum redus, întreținere accesibilă"
bmw,Seria 5,10 800 €,1 995 cm³,218 CP,Diesel,Berlina,N/A,Negru,2013,Automata,"BMW f10 525 biturbo
An fabricație: 2013
Prima înmatriculare: 02.2013
Kilometraj: 265.115 km
Motorizare: 2.0 L diesel – 160 kW / 218 CP – Euro 5
Capacitate cilindrică: 1.995 cm³
Transmisie automată Steptronic, 8 trepte
Caroserie: Limuzină, 4 uși, 5 locuri
Culoare: negru (original)
Tapițerie textilă originală
Emisii CO₂: 126 g/km
Dotări principale
Faruri Bi-Xenon + lumini de zi LED + faruri de ceață
Spălătoare faruri și duze ștergătoare încălzite
Luminile de poziție și faza scurtă cu aprindere automată
Geamuri cu protecție solară și izolație termică
Sistem climatizare automat 2 zone cu recirculare automată extinsă
Scaune față încălzite, parțial reglabile electric
Pachet airbaguri complet: frontale, laterale, cortină, craniene spate, airbag pasager dezactivabil
Sistem multimedia Business Navigation + ecran color 7”
Interfață USB, AUX-IN, Bluetooth, sistem hands-free
Cruise Control cu funcție de frânare
Servodirecție Servotronic
Computer de bord, indicator temperatură externă
Siguranță și asistență
ABS, DSC (control dinamic stabilitate), asistent frânare
Sistem antidemaraj electronic
Frână de mână electrică
Sistem Start/Stop
Tetiere active + Isofix pe bancheta spate
Senzori parcare față și spate (PDC)
Indicator presiune pneuri + indicator puncție anvelopă
Luminile de frânare dinamice
Capotă motor activă pentru protecția pietonilor
Frânare regenerativă
Interior și confort
Cotieră față + cotieră multifuncțională spate cu spațiu de depozitare și priză 12V (x3)
Volan din piele multifuncțional, reglabil mecanic
Suporturi pentru pahare față și spate
Covorașe velur
Material textil diagonal original
Exterior
Jante aliaj pe 19 de vară
Jante aliaj originale bmw pe 17 de iarnă, purtate 1 sezon
Componente exterioare în culoarea caroseriei
Oglinzi electrice cu reglaj și dezaburire
Semnalizări LED integrate în oglinzi
Bară față și spate în culoarea caroseriei
Alte dotări
Faruri de zi LED
Pachet mobilitate (kit reparație anvelope)
Sistem de control al vitezei cu funcție de frânare
Priză 12V suplimentară
Mod Eco + regenerare energie la frânare
Înmatriculată pe Romania"
bmw,Seria 5,14 300 €,1 998 cm³,218 CP,Diesel,Berlina,247 630 km,Albastru,2014,Automata,"Vand Bmw F10 525xd 2014 facelift
Serie caroserie: WBA5C91030D462011
Rulaj: 247630
2.0 bi-turbo 218 CP
3 butoane
Interior confort - toate reglajele la scaun
Memorie scaun sofer si pasager
Incalzire scaune
Clima partea din spate
Tractiune integrala xDrive
Cutie automata 8 trepte
Pachet M sport
High-beam Assistant (asistent faza lunga)
Senzori presiune roti
Jante 19"" in doua dimensiuni
Jante 18"" cu cauciucuri de iarna
Masina personala
Masina este pe firma platitoare de tva
Are distributia schimbata la aprox 220.000km
Volanul este putin uzat"
bmw,Seria 3,9 999 €,1 995 cm³,185 CP,Diesel,Cabrio,243 794 km,Albastru,2011,Automata,"BMW E93 an fabricație 2011, motorizare 2.0d  având full service history însoțiți de facturi. Distribuția a fost schimbată la 212058 km factura în valoare de 4000€
Observații: top top top, calitate la superlativ, o bijutiere. Ținuta de drum este ireproșabil, vopsea originală, foarte bine îngrijită!
Ca dotări se remarcă prin: scaune din piele electrice, faruri bi xenon, servotronic, keyless go keyless entry, comenzi pe volan, senzori de parcare, navigație profesională, full senzori, etc.  Calitate la superlativ, Garanție 12 36 luni."
bmw,X5,18 000 €,1 998 cm³,231 CP,Diesel,SUV,240 000 km,Negru,2016,Automata,"Se vinde X5 2.0d biturbo 231cp - Motor B47 ( foarte fiabil )
-Km certificați în baza facturii
-motor 2.0 euro 6y
-cutie automata
-pachet lumini ambientale interior/exterior
-xDrive - tracțiune integrală
-Pachet panoramic - trapă foarte mare
-Scaune confort - piele albă (arată foarte bine)
-Încălzire scaune față/spate
-Cotieră față spate
-Pilot automat cu funcție de frânare
-Moduri de condus - Eco/Confort/Sport
-Volan M cu padele
-Variable stearing - volanul se întărește în funcție de viteza
-Ceasuri de bord full digitale
-Faza lungă automată
-protectoare ceață
-Oglinizi heliomate
-Bluethooth / Aux
- Driving assistant
- Pedestrian Alert
- Senzori față spate / Camera marșarier
-Asistentă la frânare
- Autohold
-Bare portbagaj
-Jante pe 19 cu cauciucuri de vară ( se oferă și cele de iarnă )
S-au mai schimbat la mașină recent :
• Amortizoare + flanse față
• Discuri față spate + plăcuțe
• Curățat admisie
• senzorii NOX de înainte și după DPF ( 2500 lei )
• răcitor gaze + EGR
• recondiționat casetă de direcție ( garanție 24 luni )
• Brațe față Lemforder
Am mai păstrat din facturi deci se poate verifica.
Pentru mai multe detalii aștept un apel.
Dețin raport Cebia si CarVertival"
bmw,Seria 3,9 599 €,1 995 cm³,184 CP,Diesel,Break,195 000 km,Maro / Bej,2014,Automata,"NU FAC SCHIMBURI
Bmw Seria 3 F31 Inmatriculat, masina personala.
195.000 km, in usoara crestere
Motorizare: 2.0 diesel 184cp n47
Cutie automata 8+1, schimba impecabil
4 Moduri de condus! Economica dar si puternica la nevoie.
Masina are multe dotari interesante, le gasiti enumerate mai jos.
Recent s-au efectuat schimburile de ulei si filtre ( 300km in urma aprox ), vine echipata cu jante de aluminiu pe 17 inch cu cauciucuri noi All Season, montate in luna August/2025.
Dotari:
-Distronic
-Cruise control adaptiv
-Asistenta la franare
-Asistenta la schimbarea benzii si avertizare unghi mort
-Navigatie cu display mare
-Computer de bord, ceasuri cu display mare
-Rotita de navigatie cu touch
-Bluetooth atat audio cat si apeluri
-Mufa jack si usb
- Faruri BiXenon adaptive, farurile se misca automat stanga dreapta cand masina vireaza, faza lunga decupeaza masina din fata si ilumineaza doar pe laterale
-Proiectoare de ceata
- Angel eyes, led
-oglinzi rabatabile electric, heliomate elctric cu senzor pe onglinda retrovizoare
- portbagaj electric
- cui de remorcare detasabil
- incalzire in scaune, interior de piele neagra
- head up display cu recunoasterea semnelor de circulatie
- senzori de parcare fata spate
- camera de marsalier
- lumini ambientale
- keyless go si start stop
- 3 chei!"
bmw,Seria 5,17 600 €,1 995 cm³,150 CP,Diesel,Berlina,240 000 km,Alb,2018,Automata,"Bmw seria 5 G30 2018
Recent adus in tara
Motorizare 2,0 d 150 cp
B47
Euro 6
Cutie automată 8+1 schimbă perfect
Moduri de condus
Eco pro-sport-sport plus-confort
Echipare Sport Line
Interior sport piele+textil
Scaune electrice
Navigație
Bluetooth
Usb
Volan Sport multifuncțional
Padele volan
Vibrații volan
Lumini ambientale interior(diferite culori)
Line Assist
Protecție pietoni
Avertizare unghi mort
Proiectoare ceață led
Faruri BiXenon
Angel eyes led
Spălători faruri
Stopuri led
Senzori parcare față spate
Camera Marsalier
Recunoaște semnele de circulație cu afișare în bord
Oglinzi electrocromatice-rabatabile electric
Leduri clanțe exterior
Pachet shadow line exterior negru lucios
Senzori ploaie-lumini-antiorbire
Pilot automat
Dublu climatronic
Jante originale R19 Bicolore
Mașina este în stare foarte bună de funcționare,se conduce impecabil fără defecte tehnice sau estetice
Detalii la telefon
Nu doresc schimburi"
bmw,X4,18 699 €,2 000 cm³,190 CP,Diesel,SUV,210 000 km,Negru,2016,Automata,"*4 moduri de condus (Sport+, Sport, Confort, Eco
* 4x4
*Faruri Bi Xenon adaptiv in curba
*Daylight
*Proiectoare  LED
*Navigatie
*Dublu climatronic
*Jante originale BMW R19
*Interior Sport Line
*Pilot automat cu asistenta la franare
*Senzori parcare fata/ spate cu afisaj
*Scaune sport M
*Senzori lumini
*Senzori ploaie
*Oglinzi electrice incalzite, heliomate
*Oglinda retrovizoare cu senzor antiorbire
*Oglinzi pliabile electric
*ABS ESP ASR Autohold
*Senzori presiune pneuri
*Cotiera fata/ spate
*Aux In
*Bluetooth
*Doua chei
*Folie geamuri spate si luneta omologata
*Volan Cu Padele
Singurul proprietar
Kit Distribuție Schimbat la 190 000 Km"
bmw,Seria 5,34 500 €,1 998 cm³,190 CP,Diesel,Berlina,131 000 km,Negru,2022,Automata,Vând bmw 520d x Drive M sport Mild Hibrid 2022 - 190cp M pachet interior și exterior km 131000 reali dețin raport carvertical si istoric bmw reprezentanta mașina nu are nici o piesă revopsită este vopseaua originală stare tehnică impecabila Keyless go Keyless Entry Hed up Display muzica harman kardon cârlig tractare l‐a buton cauciucuri de iarnă daunlop plus alte dotări mașina este în stare foarte bună mai multe detalii la telefon
bmw,X6,11 800 €,3 000 cm³,286 CP,Diesel,Coupe,255 000 km,Argintiu,2010,Automata,Bmw X6  an 2010  pe carte  motor 3.0 diesel 286 cp  cod motor M  distributie in fata . Nu comparati cu motoare N  distributie spate .  Tehnic motor cutie transmisie tot....functioneaza impecabil . Schimburi la toate cu 9000km in urma. Facturi.  Trage grav schimba impecabil. Arata foarte bine. Unele urme de uzura pe interior.  Km 255.000 .  Roti vara pe 20 plus un rand cauciucuri iarna.  Optiuni multiple pt bmw x6.  Proprietar de 2ani jumatate. Orice Detalii la tel.  Nu fac schimburi.  Pret 11800e  tel  0.7.4.1._1_9_1_7_2_1.   Sau tel  din anunt .
bmw,Seria 7,110 000 €,4 395 cm³,530 CP,Benzina,Berlina,38 450 km,Negru,2023,Automata,"Proprietar
Înmatriculat
FĂRĂ DAUNE!!!
Accept Variante/Schimb"
bmw,Seria 3,1 300 €,1 999 cm³,150 CP,Diesel,Break,358 000 km,Negru,2002,Manuala,"Vând BMW 320D
Acte la zi
Defecte estetice specifice vârstei
Parbrizul fisurat
Dotări:
Clima
Încălzire în scaune
Pilot automat
Comenzi pe volan
Anvelope noi iarna
Nu consumă ulei
Mașina merge bine
Mai multe detalii la telefon"
