marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
audi,A6,26 490 €,1 996 cm³,204 CP,Benzina,Berlina,199 900 km,Albastru,2022,Automata,"# AUDI A6 C8 40TFSI S-Line #
^ An fabricatie 07/2021
^ Motorizare 2.0 MHEV Mild-Hybrid TFSI 204cp
^ Norma de poluare Euro 6
^ NU este inmatriculat
^ 203.000 Kilometrii - WAUZZZF23NN004092
Model S-Line Plus ce se remarca prin urmatoarele dotări:
* Audi Pre Sense
* ⁠Lane Assist
* Adaptive drive (5 moduri)
* Sistem MMI 3D
* Faruri Full LED Matrix
* Stopuri Full Led - Semnalizare dinamica
* Faza lunga automata
* Virtual Cockpit
* Interior S-line
* ⁠Scaune Full-Electrice cu memorii
* ⁠Scaune incalzite fata
* ESP
* Sistem comfort Keyless Go
* Sistem Multimedia Car-Play
* Servodirectie asistata
* Linie audio Audi Sound System
* Airbag-uri fata (sofer + pasager), laterale fata si cortina
* Dublu Climatronic
* Geamuri electrice cu mod impuls
* Oglinzi reglabile, incalzite si rabatabile electric
* Lumini ambientale - interior
* Senzori ploaie
* Senzori lumini
* Senzori parcare fata / spate
* Senzori oglinda anti-orbire
* Pilot automat
* Oglinda retrovizoare interioara electrocroma
* Jante aliaj Audi R18
~ Stare foarte buna din toate punctele de vedere !"
audi,A3,6 500 €,1 998 cm³,170 CP,Diesel,Hatchback,219 000 km,Alb,2010,Manuala,"Audi A3 S-line 2.0 TDI 170cp Quattro “PANORAMIC”
An fabricație: 5:2009
-“QUATTRO”
-4x geamuri electrice
-oglinzi electrice încălzite
-computer bord
-volan piele
-volan sport
-pilot automat
-radio cd original Audi
-dublu Climatronic
-încălzire în scaune
-scaune sport
-PANORAMIC
-Aux
-cotieră
-senzori lumini
-senzori ploaie
-alarmă
-2 chei
-închidere centralizată
-Faruri bi-xenon adaptiv
-faruri ceață
-Cornering
-jante aliaj 16’
-cauciucuri de iarnă aproape noi DOT 2023
-TUV valabil
-KM reali !
-Hârtii doveditoare a km!!
-Mașina arată și funcționează foarte bine!
-Accept orice test autorizat !!
-Mașina este recent adusă în țară !
-Nu s-au scos numere roșii!
-Ajut cu transportul oriunde în țară contra-cost!
-Rog și ofer seriozitate!!!
-NU FAC SCHIMB!!"
audi,A4,10 000 €,1 998 cm³,136 CP,Diesel,Break,223 150 km,Gri,2015,Manuala,"Vând Audi A4 B8.5, S-line Ultra
2.0TDI EURO 6, 136 CP, CSUB
223158 km !!!
CV manuală 6+1 trepte
An 2014/12
Faruri led/ xenon adaptiv
Faza lungă automată
Scaune față sport cu reglaj electric încălzite
Dublu climatronic
Comenzi pe volan
Navigație mare 3D color inclus RO, card SD, bluetooth
Senzori de ploaie și lumină
Senzori de parcare spate
Haion electric cu soft-close
Geamuri + oglinzi electrice
2 chei
Cârlig remorcare detașabil
Kit complet roată de rezervă
Jante aliaj R17 cu anvelope vară noi+ anvelope iarnă noi!!!
Recent adus pe roți! Rulează zilnic.
Revizie efectuată (ulei +filtre)
Stare impecabilă!
SS : WAUZZZ8K5FA051601
Nu accept schimb!"
audi,A7,17 900 €,3 000 cm³,326 CP,Diesel,Coupe,188 000 km,Alb,2015,Automata,"Audi A7 BiTDI 326CP Competition
Pachet Sline
Far Matrix
Susp Perne de Aer
Sistem muzica Bose
Scaune Ventilate/Incalzite/Masaj
Volan S-line"
audi,A4,7 999 €,1 998 cm³,143 CP,N/A,Break,250 000 km,Negru,2013,Manuala,"Parc Auto -Posibilitate Rate /Leasing
DOAR CU BULETINUL!!!
AVANS 0 Pt Persoanele Fara Probleme La BIROUL DE CREDIT
AVANS Intre 10 și 30% Pt Persoanele Cu Istoric NEGATIV In Biroul De
Credit Pana La 5000€
AVANS 0 Pt FIRME Pana la 10 000€
-Se Accepta Minim 3 Luni La Actualul Loc De Munca
SE POT FINANTA:
** Persoane Fizice
**SRL
**Pensionari
**Angajati Comunitate
**Soferi Cu Diurna Externa
**Navigatori
**PFA
**Producatori Agricoli
**Intreprindere Individuală
** Audi A 4 2013 Facelift
* An  2013
Motor 2.0 d 143 Cp Euro 5
DPF ACTIV TOBE CURATE
DOTARI:
* INTERIOR STOFA FARA UZURA
* SCAUNE ÎNCĂLZITE
* FARURI  ADAPTIVE
* CLIMATRONIC FUNCTIONAL
* NAVIGATIE MARE PROFESIONALA OEM
* PORTBAGAJ CU DESCHIDERE DIN TELECOMABDA
* PILOT AUTOMAT TEMPOMAT
* COTIERA FATA SPATE
* PILOT AUTOMAT TEMPOMAT
* PROIECTOARE DE CEAȚĂ
*ACCEPT TEST AUTORIZATA
* KM 100 REALI CARTE SERVICE TUV uri SI FACTURI DOVEDITOARE
*VOLAN REGLABIL IMBRACAT  IN PIELE
* Comenzi Volan
*COMPUTER D BORD MARE COLOR
*RADIO CD MP3
* Incalzire Auxiliara
* PACHET LUMINI INTERIOR EXTERIOR
* JANTE ALIAJ ORIGINALE AUDI Cauciucuri NOI
* Senzori Parcare PDC
* Senzor Ploaie, Lumini , Presiune Roti
* Pachet Lumini Ambientale Interior/ Exterior
* Oglinzi Electrice Incălzite Heliomate
* Abs / Esp
* 12 Air Bag uri
* Închidere Centralizată Din Cheie
* Sistem ISOFIX
* MASINA ARATA FOARTE BINE  SI FUNCTIONEZA FARA PROBLEME
* LA CERERE ASIGURAM NR PROVIZORII
* ASISTENTA  R.A.R.
* INMATRICULARE DEFINITIVA
* DETINEM PESTE 60 AUTOTURISME
* VIZITATI SI CELELALTE AUTOTURISME
DESCRIERE CU CARACTER INFORMATIV
POT APAREA OMISIUNI SAU ADAUGIRI"
audi,A5,8 900 €,3 000 cm³,300 CP,Diesel,Cabrio,270 000 km,Maro / Bej,2012,Automata,"A5 3.0D Quattro, soft putere 300cp, S line
Jante+ Cauciucuri iarna/vara
Keyless entry
Keyless go
Air scaf căldura tetiere
Plasa paravânt
Scaune încălzite
Dublu climatronic
Navigație
Pilot automat
Comenzi volan
Bluetooth
Sistem sunet Bang&Oulfsen
Senzor lumini si ploaie
Scaune sport S Line piele/textil
Cutie automata DSG
Faruri Bi xenon
S line interior exterior
Articulație fata spate nouă
Plăcute frână față spate noi
Revizie efectuata ulei si filtre acum 500 km
Accept orice test in service autorizat
Masina de vacanta, km reali
2 chei
Nu accept variante auto, nu va pierdeți timpul!"
audi,A4,4 050 €,1 968 cm³,143 CP,Diesel,Berlina,317 911 km,Negru,2008,Manuala,"Audi a4 B8 2.0 MANUAL EURO 4 DEPLASABIL ROTI PERFECT FUNCTIONALA
NU ARE AIRBAG -URI SARITE
!! solicitati prezentare video pe whats up la numarul afisat
Vanzator Persoana Juridica
Punem la dispozitie pe whats up videoclip cu auto prezentat in detaliu
AUTO DEPLASABIL PE ROTI
AVARIAT USOR LATERAL STANGA
LONJEROANE OK
RADIATOARE OK
MECANICA OK
FUNCTIONALA , deplasabila pe roti PENTRU PROBE
Necesar piese --SOLICITATI/ VEDETI VIDEO
!! solicitati prezentare video pe whats up la numarul afisat
NICIUN DEFECT IN PLUS , VA ROG CONTACTATI PE WHATS UP PENTRU VIDEO DETALIAT/POZE
Se ofera toate actele+ certificat fiscal pe loc
Oferim o mare parte din piesele necesare reparatiei , ATENTIE!!! CONTRACOST , daca acestea exista la momentul respectiv in stocul nostru
Punem la dispozitia clientului , la cerere, fotografii suplimentare, videoclip cu autoturismul prin intemediul WHAT'S UP
Asiguram transport CONTRACOST in toata tara , dupa achitarea integrala a autoturismlului, in contul societatii comerciale
PENTRU INFO SUPLIMENTARE , TELEFON SAU WHAT'S UP"
audi,A4 Allroad,10 999 €,1 960 cm³,170 CP,Diesel,Break,253 000 km,Maro / Bej,2011,Manuala,"Audi A4 Allroad 2011 Quattro 4X4 2.0Tdi Euro5 S-line Xenon Portbagaj Electric Pilot Automat
# Masina import GERMANIA/  ACTE DE GERMANIA #
~ Sunt proprietar in actele de Zoll,am adus personal masina pe roti din Germania(1500 km)! ~
~ Nu bate si nu suna absolut nimic pe masina!
~  Fabricatie : 10.2011 ~
~ Putere : 170 Cp
~ Culoare: MOKKA BROWN /MARO METALLIC Perleffekt ~
~ Combustibil: DIESEL ~
~ Tractiune: INTEGRALA(4 X 4) ~
~ Norma Poluare: EURO 5 ~
~ Co2: 143g/km ~
~ Capacitate cilindrica: 1968 cm3 ~
~ Cutie de viteze: Manuală 6+1 Viteze ~
#  Q U A T T R O (4 X 4)  - TRACTIUNE INTEGRALA #
#   S-LINE  /   Portbagaj  Electric #
~  B I - X E N O N Original + Spalator de far ~
~ AUTO LEVELING(Farurile se regleaza automat) ~
~ PORTBAGAJ ELECTRIC ~
~ TEMPOMAT/CRUISE CONTROL(Pilot Automat cu functie de accelerare si franare de pe maneta) ~
~ KURVENLICHT (Sistem de iluminare in curbe, autoturismul lumineaza in directia in care se vireaza, pentru o mai buna vizibilitate pe timpul noptii) ~
~ CARLIG DE REMORCARE DETASABIL ~
~ SENZORI PRESIUNE IN ROTI ( Sesizeaza scaderea presiunii in anvelope) ~
~ Lumini de zi + Stopuri LED ~
~ INTERIOR S-LINE PIELE ~
~ INCALZIRE IN SCAUNE ~
~ 4 x Geamuri electrice ~
~ Proiectoare de ceata~
~ Cotiera fata + spate ~
~ 12 x Airbag ~
~ Electronic Stability Program (ESP) ~
~ Anti-Lock Break System(ABS) ~
~ Oglinzi  electrice incalzite si heliomate ~
~ Alarma de fabrica ~
~ Inchidere centralizata ~
~ 3 Chei(2comenzi pe cheie si una simpla) ~
~ Jante de aluminiu  17' cu anvelope IARNA foarte bune 7-8mm ~
~ 252.000 Km REALI! ~
~ CARTE SERVICE la zi  ! ~
~ Accept orice test autorizat !
Pretul este foarte putin negociabil!
Descrierea acestui autovehicul este strict informativa, pot exista greseli umane de tipar(optiuni, performanta, capacitate cilindrica, transmisie etc.)
Mai multe detalii la telefon,NU sunt interesat de schimburi sau oferte de pret neserioase"
audi,A4,17 700 €,1 968 cm³,163 CP,Diesel,Break,258 000 km,N/A,2020,Automata,"Fără negocieri cu mult sub pretul afisat , ne pierdem vremea ! Multumesc .
Variante la pretul de 19500 euro ! ( accept variante cu auto mai scumpe )
Audi A4 B9 facelift - varianta Mild Hybrid cu consum foarte mic - consum de 4- 4.5 la % pe extern - fara exagerari - cutia de viteze este S tronic - varianta noua - cutie in 7 trepte - ulei schimbat motor și cutie recent - detin factura + foto din momentul inlocuirii , s au inlocuit AMBREIAJELE la cutia de viteze - AMBREIAJE NOI detin foto si factura + kit garnituri mecatronic … S a mai inlocuit uleiul in motor + filtre + 2 tampoane motor pe original ! Masina este ca din fabrica cu adblue activ , filtru particule activ !
Are pachet S-line - interior S-line , scaune de piele S-line cu incalzire pe față , volan sport S-line original cu padele , jante r19 design RS model 2024 - jantele le am achizitionat noi nouțe - cu cauciucuri noi r19 !
Motorizare de 2.0 TDI EURO 6 cu adblue - 163 cai putere ! - motor fara probleme tehnice de niciun fel , cu distributie inlocuita la Audi - apare si n istoricul AUDI !
Masina se afla intr o conditie excelenta atat din punct de vedere tehnic cat si estetic - Masina cu 0 daune ( ofer raportul in privat la cerere ) , masina nu are nicio dauna , vopsea originala , kilometri reali - detin istoric audi - istoric activ pana n prezent la audi - accept orice fel de test ! Detin carte servis cu istoric pana n 2025 - prezent !
Masina este inmatriculata - proprietar in carte - toate actele sunt la zi - circul cu masina zilnic !
Are 258 de mii de kilometri in crestere - circul cu masina zilnic ( km absolut reali - se poate verifica oriunde pentru convingere ) !
Ca si dotari principale are faruri Led cu schimbare de faza lunga automata , incalzire in scaune , padele volan ,triple Led , 2 chei originale , ceasuri virtual cockpit , navigatie mare cu touchscreen ,
Incarcare telefon + cheie wireless ( sub cotiera ) , line assist , acc , distronic ( franeaza singura in caz de impact , conduce singura aproximativ 1 minut, vireaza singura etc etc ) , perdeluțe geamuri spate , senzori de parcare 360 grade plus altele caracteristice !
Serie VIN / caroserie - WAUZZZF46LA051445 !
Detalii suplimentare la telefon !
Pret afisat usor negociabil !!!"
audi,A3,2 999 €,1 598 cm³,116 CP,Benzina,Hatchback,169 850 km,Negru,2008,Manuala,"Audi A3, 1.6 benzina, dublu climatronic, computer de bord, pilot automat, navigatie, geamuri electrice fata/spate, oglinzi electrice si incalzite, ABS, ESP, airbag-uri, senzori parcare spate, inchidere centralizate cu telecomanda, jante aliaj usor originale Audi cu anvelope de iarna, doua chei."
audi,A6,5 700 €,1 984 cm³,170 CP,Benzina,Berlina,250 000 km,Gri,2010,Manuala,"Audi A 6 - 2010 -Facelift euro 5
Distributie schimbata !!!
Navigatie
Scaune incalzite
Senzori de parcare
Senzori de ploaie
Senzori lumina
Senzori presiune roti
Faruri bixenon
Comenzi volan / volan piele
Pilot automat
Proiectoare ceata
Auto inmatriculat gata de condus !!"
audi,Q7,22 700 €,3 000 cm³,N/A,Hibrid,SUV,N/A,Negru,2017,Automata,"Vând Audi Q7 E tron
Plug in hybrid
Full
Stare perfectă de funcționare!
Accept orice verificare si ofer serie sasiu ptr cine este interesat!
Nu sunt interesat de nici un fel de schimb."
audi,A4,5 850 €,1 995 cm³,140 CP,Diesel,Break,220 000 km,Gri,2010,Manuala,"Vând Audi A4 B8 S-Line 2.0 TDI 140 cp, Euro 5, 220.000 km reali,verificabili.
DPF - filtru particule este Activ de fabrică
Mașina se prezintă foarte bine, fără probleme mecanice, fără probleme estetice, nu necesita investiți!
Toate actele sunt in regula pentru transcriere, se pot scoate 3 rânduri de numere roși (90zile)
Se oferă transport până în fața casei.
Dotări:
Dublu climatronic
Cutie manuală 6+1
Navigatie, bluethoot, aux,mp3,cd
Interior full piele , full electric
Faruri Bi-xenon cu Cornering și spălătoare
Folii omologate spate
Isofix
Muzica Audi concert
Carlig tractare detașabil
Spalatoare Faruri
Senzori ploaie
Senzori lumina
Senzori parcare
S-Line
Autohold
Suport pahare
Cotieră
Închidere centralizata
Volan piele cu comenzi
Pilot automat
Faruri auto
4x Geamuri electrice
Oglinzi încălzite
Trimuri mahon
Jante originale Audi R17 cu cauciucuri allseason bune
Se poate vedea si proba in Timișoara
Prețul este negociabil
Se pot scoate numere rosi pe loc"
audi,S8,22 500 €,5 200 cm³,450 CP,Diesel,Berlina,168 650 km,Albastru,2009,Automata,"Vând Audi S8 V10 Quattro 450 CP
Cu întreținere la reprezentanta Audi Porsche Pipera
Climatizare automată
Scaune și bancheta încălzite
Scaune ventilate
Frigider
Senzori parcare
Cameră spate
Perdelute solare geamuri spate și lunetă
Suspensie pneumatica
Cutie viteze automată
Trapa plafon
Revizii efectuate la Porsche Pipera
Foarte bine întreținută
NU ACCEPT SCHIMBURI"
audi,A3,3 850 €,1 400 cm³,122 CP,Benzina,Hatchback,169 400 km,N/A,2010,Manuala,"Vând AUDI A3, 2010, 169.000 km REALI, carte service, 1.4 benzină, consum foarte mic, foarte fiabil, navigație, dublu climatronic, senzori de parcare, oglinzi electrice-încălzite, geamuri electrice.
Mașina se prezintă într-o stare excelentă, fără niciun fel de defect. Nu sunt interesat de schimburi.
Se pot scoate 3x Nr roșii
Se poate asigura transport în altă localitate la un preț avantajos"
audi,A4,12 800 €,1 998 cm³,204 CP,Hibrid,Break,93 000 km,Alb,2023,Automata,"Audi A4 2.0 TDI 204cp Diesel+hybrid
Fabr 08 2023 carte si talon
93000 km cu istoric complet
Unic proprietar achizitie Ro
Avariat stanga fata conform foto
Fara interventii asupra daunei
Documentatie fiscala la zi 2 chei
Detalii la tel…"
audi,A4,4 000 €,1 975 cm³,140 CP,Diesel,Break,N/A,Albastru,2007,Manuala,"Vând mașină personala cu toate actele la zi ,mașina se prezintă bine din orice punct de vedere. Atât mecanic cât și estetic nu are nici un fel de problemă.
Audi A4 B7 2.0TDI 140 CP cu un singur ax cu came Cod motor BPW tdi înmatriculat recent, perfect funcțional aspect impecabil De schimburi nu sunt interesat. Atenție preț FIX FIX FIX. Nu deranjați inutil cu negocierea prețului.
Detali doar telefonic, la numărul zero744nouă5162unu.
Fără SMS-uri
Mulțumesc!"
audi,Q5,9 400 €,2 000 cm³,180 CP,Benzina,SUV,215 000 km,Negru,2013,Manuala,"Fabricație 2013
Quattro 6+1 viteze 180 c.p
Euro 5 / 2.0 tfsi motorizarea cea mai reușită ( cod motor CNC)
Chit distribuție nou cu factură+consumabile schimbate  !
Tapițerie pilele foarte bine întreținută
Navigație +cameră video marșarier
Încălzire in scaune
Senzori ploaie și lumină
Lumini de zi led
Senzori parcare față-spate
Tempomat
Computer bord
Linie audio originală cu comenzi la volan
Dubluclimatronic
Pachet crom
Jante aliaj cu anvelope noi
Model Facelift cu dotări de top
Autoturismul este într-o stare tehnică și optică foarte bună!
Fără daune ; defecte tehnice
CARVERTICAL EFECTUAT
La cerere putem perfecta actele pentru numere provizorii s-au înmatriculare definitivă!
Prețul este negociabil în limita bunului simț!"
audi,A5,14 990 €,1 968 cm³,190 CP,N/A,Berlina,320 000 km,Gri,2017,Automata,"~~Audi A5 2.0TDI Sline 190cp
~~S-Line interior si exterior
~~Navigatie profesionala mare
~~Faruri Full Led Matrix adaptive
~~Ceasuri bord digitale Virtual cockpit
~~Pachet lumini ambientale 5 culori
~~ Front assist
~~Sistem sunet
~~Camera masalier
~~Asistenta faza lunga faza scurta -schimba singura
~~Key less go-
~~ Softclose +buton portbagaj
~~Suspensie reglabila Drive select 5 nivele
~~Volan sport SLine +padele+comenzi
~~Jante 19 tzoll originale Audi SPORT cauciucuri vară
~~Scaune sport S-Line+reglaj lombar electric
~~Clima 2zone
~~Senzori parcare fata si spate cu afisaj
~~2 chei
~~Crome pachet line exterior
~Senzori ploaie
~Senzori pneuri
~Senzori lumini
~ fabricație 10/2017
Accept orice test
Pentru mai multe poze sau video va rog sunati
Ofer carverical si seria telefonic
Variante 17.000"
audi,A6,4 200 €,1 996 cm³,177 CP,Diesel,Berlina,215 000 km,Gri,2012,Manuala,"Audi A6
2.0TDI
ACTE VALABILE
MAȘINA SE PREZINTĂ ÎN PERFECTĂ STARE
Full carte
Răspund la mesaje pe olx
Sau pe WhatsApp"
