marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
citroen,C4 Grand Picasso,6 999 €,1 600 cm³,142 CP,Diesel,Monovolum,280 000 km,Gri,2014,Manuala,"Vând Citroen C4 grand Picasso 7 locuri 1.6 hdi 142 de cai echipare EXCLUSIV cu piele + televizoare în tetiere
Impecabil estetic și funcțional."
citroen,C4 Grand Picasso,3 800 €,1 998 cm³,150 CP,Diesel,Monovolum,223 000 km,Gri,2011,Manuala,"Citroen C4 Grand Picasso 7 locuri euro 5
An fabr 2011 import Germania
2.0hdi / 150 cp cutie manuala 6 vit
Ambreiaj OK fara probleme
Mașina este perfectă
Nu am avut timp să mă ocup de ea
De 1 an de zile este nemișcată
Jantele le-am cumpărat separat
Sunt de model nou am dat 500€
Am pus prețul mic deoarece numai circulă
Pe mine mașină mă dus mai mult
Vă pot oferi seria sunt km reali fără daune
Fără scurgeri de ulei , o mașină bună !"
citroen,C5,1 550 €,1 560 cm³,80 CP,Diesel,Berlina,184 000 km,Maro / Bej,2008,Manuala,"Vând Citroen C5 , 1,6 Diesel , an 2008 , euro 4 , 80 kw, recent adus din Germania, 184000km reali, unic proprietar, toate actele la zi ( RAR + Fiscal pe loc ) , numere roșii valabile 3 luni, climatronic, încălzire scaune, geamuri + oglinzi electrice, central , alarmă , volan reglabil, comenzi volan, ABS, ESP, cd + mp3+ telefon + navigație, toate reviziile efectuate factura + garanție, mașina impecabilă interior + exterior, 2xchei briceag cu telecomandă motorul are o bătaie !!!, pret :1550 euro"
citroen,DS5,7 200 €,1 997 cm³,163 CP,Diesel,Berlina,160 000 km,Maro / Bej,2013,Automata,"DS5 2.0 HDI 1997 cm3  163 Cp
-an 2013
-brown metalizat
-cutie automata
-bluetooth
-sistem hands free
-sistem navigatie
-port usb
-climatronic 2 zone
-plafon panoramic
-Fara incalzire scaune !
-volan piele cu comenzi
-keyless entry
-keyless go
-pornire motor keykess
-senzor ploaie
-geamuri electrice fata/spate
-senzori parcare fata/spate
-camera marsalier
-asistenta rampa
-Jante 19
-cauciucuri all season
-unic proprietar pe Romania
-recent schimate placute si discuri frana fata/spate
-recent schimbate bucsi directie fata.
-Masina prezinte unele zgarieturi conform varstei."
citroen,C4,12 700 lei,1 499 cm³,131 CP,Diesel,Hatchback,248 000 km,Negru,2021,Automata,"-Citroen C4 1.5 BlueHdi Automat / Trapa PANORAMICA
-An fabricatie 2021
-Motor 1499 cm Diesel Euro 6 Consum 4,8 Mixt
-Putere: 130 CP
-Cutie viteze : Automata 8+1
-Distributie schimbata
-Cutie Automata 8+1
-Head Up Display
-Padele volan
-Moduri de condus (Eco/Normal/Sport )
-Navigatie / Volan incalzit
-Ceasuri de bord digitale
-Faruri LED / stopuri Led
-Line Assist/Side Assist
-Distronic
-Franare de urgenta
-Keyless Go / Entry
-Android Auto / Apple Carplay
-Tapiterie piele/ textil
-Senzori parcare fata - spate
-Senzor ploaie / lumini
-Dublu climatronic/Bluethoot/wifi
-Oglinzi rabatabile electric,incalzite
-Senzor ploaie / lumini
-AutoHold/Senzori presiune pneuri
-Start&Stop
-Import recent Franta ..1 Singur proprietar de Noua
-Fara accident ,vopsea originala /Motor+cutie impecabile ..12700 Euro"
citroen,C3,6 400 €,1 200 cm³,75 CP,Benzina,Hatchback,70 000 km,Alb,2020,Manuala,"Vand Citroen C3 - Euro 6
An 2020 km 70.000
- motorizare 1.2 cmc ,
-cutie de viteze manuală
Stare impecabila ,reviziile făcute în reprezentanta ,
Echipare - dotări multiple:
- Stopuri LED, lumină și ploaie
- Cameră asistent în parbriz
- Lumini de zi
- Interior stofă 2 culori
- Asistență antipatinare
- Aer conditionat
- cruise control
- Volan din piele
- USB slot
- CONSUM MEDIU 5.5 L/%
-  geamuri electrice
- 2 CHEI
- INCHIDERE CENTRALIZATA
- BLOCARE USI SPATE PENTRU COPII
-SENZORI LUMINA/PLOAIE
-AER CONDITIONAT
-ISOFIX
-SEMNALIZARI IN OGLINZI
-PROIECTOARE CEATA
-Scaune reglabile si pe inaltime
-computer bord
-Radio cu USB
-Servodirectie
-Servofrana
-Faruri reglabile
-Airbaguri
-ABS,ESP
-Inchidere centralizata din cheie
- Line Asist
-Carte service cu tot istoricul în reprezentanta .
- Priza Pack
- Link bluetooth
- proiectoare ceata;
- Regulator si limitator de viteza
- Computer de bord multifunctional
- Scaun sofer reglabil pe inaltime
- Priza 12V
- Volan reglabil manual in inaltime si adancime
- ABS + AFU + ESP + REF + Hill assist
- Servodirectie
- Airbag frontal sofer si pasager fata cu posibilitatea decuplarii airbag pasager
Airbaguri torace laterale sofer si pasager fata
-Centuri siguranta fata cu pretensionare si limitare sarcina
- Sistem de prindere ISOFIX locuri spate
-Siguranta copii cu actionare manuala (portiere spate)
- Deblocare automata a usilor in caz de socInchidere automata a usilor in rulaj
- Detector indirect presiune pneuri
- Directie asistata electric (DAE)
- Centuri siguranta spate (3) cu prindere in 3 puncte
- Volan reglabil manual in inaltime si adancime.
Mai multe detalii la telefon, 07********34"
citroen,C4 Cactus,6 950 €,1 199 cm³,110 CP,Benzina,SUV,138 000 km,Rosu,2016,Manuala,"Motor 1,2 litri - 81 kW 12V e-THP / PureTech
**An 2016
**Vopsea specială „Aden Roșu”
**jeante magneziu originale
**cauciucuri all season APROAPE  noii**
**Cutie manuala
**Pachet Auto
**Clima 2 zone
**Start/stop
**Geamuri electrice
**Volan piele multifunctional
**Cotiera centrală
**Sistem de monitorizare a presiunii în pneuri
**Scaune sport piele incalzite
**PANORAMIC
**Ștergător de lunetă
**Navigație originală cu touchscreen
**Senzori lumini ploaie pneuri
**Lumina zi led day light
**Faruri Led zi
**Viraj Cornering
**Stopuri spate led
**Camera mansalier
**Pilot automat
**Roată de rezervă
**Activare automată a farurilor
**Lunetă cu deschidere
**Faruri de ceață cu lumină statică de viraj
**Reglaj înălțime coloană de direcție (volan)
**Bluetooth
**Mod condus ECO
**2 CHEI
**Distributie schimbata
**KM GARANTAȚI PE FACTURA DE ACHIZIȚIE
**Numere provizorii, asigurare , programare RAR si dosarul complet pentru inmatriculare se elibereaza pe loc, GRATUIT !
**SE OFERĂ FACTURA FISCALĂ CU KM REALI
** GARANTATI**
**MASINA ARATA CA NOUA**
**CAUCIUCURI IARNA APROAPE NOI**
Citroen C4 Cactus 1.2 e-THP Shine Edition"
citroen,C5,2 990 €,1 997 cm³,140 CP,Diesel,Berlina,216 000 km,Verde,2009,Manuala,"Citroen C5 2.0 HDi 140CP 2009 Euro 5
••• www.AutoRulateBacau.ro •••
Posibilitate Rate ,Cash , Buy~Back și Test Drive
Înainte de Test Drive toate mașinile sunt dezinfectate !!!
Decât sa o visezi mai bine o conduci !!!
POSIBILITATE DE VÂNZARE IN RATE !!!
Acest autoturism se poate finanța pentru :
Persoane Fizice :
- Cu istoric negativ in biroul de credit si 20%avans-in functie de istoricul clientului
- Contracte de munca din AFARA TARII (din strainatate ) si 0 % avans
- Cu venituri din diurna
- Persoanele cu pensii din Romania vârstă maxima 70 de ani
- Cu venituri din Prenatal
Persoane juridice :
• Firme PFA, întreprinderi individuale, SRL
•••Posibilitate de închidere anticipata si recalcularea creditului •••
Verificarile și detaliile pentru rate se pot face TELEFONIC,Whats”App SAU LA SEDIUL NOSTRU !
La :
07******00
07******00
07******00
Creditul se ACORDA la biroul nostru cu aprobare finala in decurs de 2 ore !!
D O T A R I :
Suspensie Reglabila (Defecta)
Mod SPORT/NORMAL
Bi-Xenon
Lumini de zi
Tapiterie Piele (Partial)
Scaune Reglabile Electric cu MEMORIE
Senzori Parcare Fata si Spate
Senzori de Lumini si Ploaie
Pilot Automat
Radio CD/MP3
Intrare Auxiliar
Control Stabilitate (ESP)
Computer Bord
Volan Piele
Comenzi Volan
Cotiera
Pachet CROM
Climatronic cu Doua Zone
Oglinzi Rabatabile Electric
Oglinzi Incalzite
Oglinzi Heliomate Reglabile Electric
Geamuri Electrice Fata si Spate
Proiectoare Ceata
Jante Aliaj
OFERIM NUMERE ROȘII (Provizorii) PE LOC!!!
Km 100 % Verificabili
Rulaj : 216.000km
-Masina se prezinta intr o stare foarte buna atat tehnic cat si optic
-Firma noastra detine autovehicule ce pot fi verificate in orice service autorizat!!!
-Se eliberează factura cu km trecuți pe ea!!!
BuyBack -PRELUAM MASINA DUMNEAVOASTRA CA AVANS PT ORICE MASINA DIN PARCUL NOSTRU
Descrierea autovehicului este strict informativa, pot exista greseli umane de tipar (optiuni, performanta a motorului, capacitate cilindrica, transmisie, kilometraj etc) NU suntem responsabili de informatia oferita.
* In caz de nelamuriri cu privire la optiunile prezentate / stare tehnica sau estetica puteti sa ne contacta telefonic."
citroen,C5 Aircross,12 500 €,1 499 cm³,125 CP,Diesel,SUV,100 600 km,Gri,2022,Automata,"Autoturism inmatriculat de nou in Romania ,cu carte service la zi ,km certificati ,garantie 1 an (motor-cutie -transmisie).
Se achita cash sau leasing ,pret este 12500  euro+tva.
Avans minim 2500+tva
Rata 195 euro +tva
Perioada 5 ani
Pentru leasing se poate modifica usor perioada si avansul
Posibilitate de leasing cu absolut toate firmele de leasing din tara ,suntem parteri acreditati de
BT LEASING,RAIFFESEN LEASING,UNICREDIT,BCR
IN ultima poza aveti simulare de leasing cu avans  de 20 si 30 % pe o perioada maxima de 5 ani
Despre masina va garantam ca  e impecabila  la cerere trimitem  video pe watapp
NU  necesita nici O investitie
Dotari:
- Transmisie AUTOMATA
- Padele Pentru Schimbarea Treptelor de Viteza
– Mod NORMAL/SPORT/ECO
– Pilot Automat
- Front Assist
- Lane Assist
- Side Assist
- Sign Recognition
– Ceasuri de Bord Digitale
– Lumini de zi LED
- Comutare Automata Faza Lunga/Faza Scurta
- Faruri Full LED
– Stopuri LED si Semnalizari LED
– Navigatie MARE EU cu Touchscreen
- Camera HD Parcare Spate
– Senzori de Parcare Fata si Spate cu Afisaj
– Senzori de Lumini si Ploaie
- Senzori Presiune Roti
– Climatronic cu Doua Zone
– Control Stabilitate ( ESP )
– Volan Piele
– Comenzi Volan
– Radio CD / DVD
– Handsfree (Bluetooth)
– Intrare Auxiliar/USB
- Apple CarPlay / Android Auto
– Computer Bord
– Cotiera Fata si Spate
- Frana de Parcare Actionata Electric
– Oglinzi Heliomate Încalzite
– Oglinzi Reglabile Electric
- Oglinzi Rabatabile Electric
– Geamuri Electrice Fata si Spate
- Proiectoare Ceata
– Jante Aliaj"
citroen,C3,4 199 €,1 400 cm³,68 CP,Diesel,Hatchback,256 000 km,Alb,2014,Manuala,"Citroen C3
1.4 HDi diesel
5+1 trepte
Masina este in perfecta stare,consum 4% in oraș,  nu are probleme, defecte sau nu necesita vreo investiție.
Ideala pentru oras!
Dotari: Geamuri electrice
Oglinzi electrice si incalzite
A/C / KLIMA ( la care s.a facut revizia in Iulie)
Radio cu Bluetooth si AUX
Senzori de presiune in roti
Asistenta la plecarea din rampa
ISOFIX
Se poate verifica istoricul!
KM  REALI !
ITP făcut in luna Aprilie 2024 si este valabil pana in Aprilie 2026 !
Distribuție schimbata in August 2024, la 236.700km!
Absolut totul funcțional !
Reviziile făcute la 10.000 km!
Fara defecte !
Baterie noua!
Accept orice test!"
citroen,DS5,8 450 €,1 968 cm³,200 CP,Hibrid,Berlina,233 765 km,Negru,2013,Automata,"Citroen DS5
2.0 Diesel&Hybrid4
4x4
200 C.P.
10.2013 Euro5
Dotari:
• PANORAMIC
• Scaune Sport
• Interior Sport din piele
• Sistem Comfort Keyless
• Dublu Climatronic
• ABS+
• ESP + Sistem monitorizare presiune pneuri
• Volan reglabil multifunctional
• Comenzi volan
• Linie audio Hi-Fi Surround
• Asistenta la franarea de urgenta
• Hill Assist
• Camera marsarier
• Computer de bord multifunctional
• Airbag-uri fata (sofer + pasager), laterale fata si cortina
• Sistem Navigatie Professional 3D
• Lumini de zi LED
• Sistem Multimedia
• Senzori de parcare
• Aprindere automata faruri de intalnire
• Lumini de zi
• Senzori ploaie
• Senzori parcare
• Senzori lumini
• Privacy Glass
• Geamuri electrice
• Oglinzi reglabile, incalzite si rabatabile
• Pachet fumatori
• Conexiune Bluetooth (car-kit)
• Oglinda retrovizoare interioara electrocroma
• Stergatoare parbriz automate intermitente
• Cotiera centrala fata culisanta, reglabila si cu spatiu depozitare
• Pilot automat
• Proiectoare ceata
• Follow me home
• Lumini ambientale
Etc..
* Plata autoturismului se face in LEI la cursul de vânzare euro -BT !
* La pretul afisat NU se mai adauga TVA.
* Se elibereaza factura.
* La achizitionarea autoturismului la pretul afisat se ofera garantie 12 luni sau 5000km pentru motor fara anexe si cutie de viteze.
Poze suplimentare pe pagina noastra de Facebook RXA Automobile
Posibilitate finantare
Rate fixe
IMPORTANT
Vindem mașini CASH sau ÎN RATE prin partenerii nostri TBI Pay, MOGO FINANCE, CLARET SOLUTIONS
Aprobare în max. 3 ore.
Avans 0 la aprobare integrală în rate.
Perioadă finanțare: 6 - 60 luni
Condiții pentru finanțare:
minim 3 luni vechime la actualul angajator
făra istoric negativ în Biroul de credit
ratele să nu depășească 40% din venitul net
Persoane fizice:
Cu istoric negativ in biroul de credit cu avans
Contracte de munca din afara tarii ( din strainatate ) cu avans
Cu venituri din diurna
Persoanele cu pensii din Romania varsta maxima 70 de ani
P"
citroen,C4 Picasso,4 500 €,1 586 cm³,136 CP,Diesel,Hatchback,164 000 km,Maro / Bej,N/A,Manuala,"Vând Citroen C 4 Picasso an 2016  motor 1.6 diesel ca dotări : geamuri electrice,climă,pilot automat,închidere centralizată,2chei,mașina impecabilă atât interior,exterior cât și mecanic mai multe detalii la tel:07******94"
citroen,C4 Cactus,5 199 €,1 560 cm³,N/A,Diesel,Berlina,213 076 km,Alb,2015,Automata,"Citroen cactus 1,6 hdi- Cutie Automata  cu Padele(formula 1)ideala pentru traficul urban, consum foarte mic
-Faruri de zi Daylight cu led
-Cutie automata cu Padele
-Pilot automat
- klimatronic
-Navigatie cu touchscreen
-Camera marșarier
-Senzori de parcare
-Senzori lumini-ploaie
-Tableta digitala interactiva cu funcții complexe
-Geamuri electrice
-Oglinzi electrice și încălzite
-Proiectoare ceata
-jante aliaj originale
-Cotiera fata
- volan îmbrăcat în piele cu comenzi pe volan
-Inchidere centralizata din cheie tip briceag
*Computer de Bord
*Senzori de parcare cu afisaj
*Navigatie 3D
*Lumini ambientale pe plafon din fabrica
*Plafon alcantara
*Sistem audio profesional
*Conectare Telefon Bluetooth
*Dublu Climatronic
*Controlul Stabilitatii (ESP)
*Controlul Tractiunii (ASR)
*Airbag Genunchi Sofer
*Airbag-uri Frontale
*Airbag-uri Laterale Fata
*Airbag-uri Laterale Spate
*ABS, ESP, ASR,
*Torpedou Refrigerat
*Scaune Reglabile Lombar
*Banchete spate rabatabile
*IsoFix
*Geamuri ionizate de fabrica Termoizolante cu Protectie Uv
*Servodirectie Asistata Electric
*Imobilizator Electronic
*Km Reali
Culoare: Alb
Norma de poluare: Euro 5
Emisii CO2: 99 g/km
Tara de origine: Franta
Mult mai fiabil decât un vw,audi sau bmw
Etc. Etc
Accept variante!! Inclusiv cereale,lemne...etc"
citroen,C4 Cactus,8 640 €,1 560 cm³,100 CP,Diesel,Hatchback,70 000 km,Alb,2017,Manuala,"Citiți cu atenție anunțul!
Proprietar, persoană fizică vând Citroen C4 Cactus.
Fabricat 2015, înmatriculat cu 0km in 2017, actual 70.000km in ușoară creștere. Rulajul se poate verifica online (ofer raport car vertical) sau in baza documentelor de service la zi.
VIN - VF70BBYHYFE546922
Ultima revizie in reprezentanța la 70 .000 km pe 18.10.
In luna iunie a primit acumulator nou Bosch.
Fara accidente în istoric.
Interior impecabil, fara urme de uzură
Prezintă mici defecte estetice datorate drumurilor, parcărilor și vecinilor incompetenți.
Motor diesel 1.6hdi de 100 de cai putere, cutie manuală 5+1 trepte.
Aer condiționat automat perfect funcțional.
Senzori de ploaie ( ștergătoare automate)
Lumini de zi cu led
Senzori de lumina ( faruri automate)
Sistem infotainment cu display de 10""
Servodirecție cu asistare adaptivă in funcție de viteza
Volan îmbrăcat în piele
Comenzi pe volan
Pilot automat și limitator de viteză
Indicator pentru schimbarea treptelor de viteza
Senzori de parcare spate
Camera de mers cu spatele
Sistem start stop
Scaune tip fotoliu
Scaun șofer reglabil pe înălțime
Oglinzi electrice și încălzite
Geamuri electrice
6 Airbag-uri
Bare longitudinale plafon
Proiectoare de ceata cu funcție cornering
Protectie cauciuc in portbagaj
Roata de rezerva de dimensiuni normale ( a venit din fabrica cu kit de pană )
Echipata cu anvelope de iarna Bridgestone.
Toate actele sunt in regula, se eliberează fiscal la vânzare.
Motivul vânzării: mașina de serviciu
Mașina se poate vedea in Galați in orice zi in principiu dupa ora 17 sau in weekend cu un telefon inainte
Nu dorim schimb, va rugăm nu deranjați inutil."
citroen,Berlingo,8 000 lei,1 997 cm³,90 CP,Diesel,Hatchback,N/A,N/A,N/A,N/A,"Se vinde Citroen berlingo 2003, inmatriculata in Romania pe PERSOANA FIZICA, itp valabil pana in 03.2026,
km 296000,
Masina nu are nevoie de investitii imediate, pentru cine cunoaste tipul de motor, si vrea sa faca treaba cu ea, e excelenta.
Consumul excelent, sub 5%
Masina a apartinut unui pensionar, si a avut parte de investitii constante, dupa cum se vede in poze, nu are nici o eroare in bord.
Exista semne de uzura si mici defecte, datorita varstei, dar partea de rugina a fost adresata, avand schimbate pragurile si facut investitii in tinichigerie, asa ca trecerea ITP-ului nu reprezinta o problema din punctul acesta de vedere.
Are carlig in dotare.
Este dotata cu aer conditionat functional!!
Pretul foarte usor negociabil
Masina se poate vedea si testa in Ocna Mures, judetul AB"
citroen,C4 Cactus,6 990 €,1 560 cm³,99 CP,Diesel,Hatchback,169 620 km,N/A,2015,Manuala,"""""""""PREȚ UȘOR NEGOCIABIL !!!""""""""
CITROEN C4 CACTUS
--
An fabricatie.09 06 2015
Km 100% reali verificati seria:
VF70BBHYBFE535874
***169620 Km ***
Motorizare 1.6 diesel
Cutie viteze manuala
Norma de poluare EURO 6
--
--
Sistem de navigatie cu tachscreen
Pilot automat
Inchidere cetraliazta
DAY LIGHT
Climatronic
Geamuri electrice
Oglinzi electrice incalzite
Senzori de ploaie
Senzori de lumini
Port USB
Bluetooth
Volan de piele
Senzori de parcare spate
Faruri reglabile electric
Comenzi volan
Luneta cu dezaburire
Cotiera
Jante j R16 cu anvelope f bune
Stopuri led
Proiectoare ceață cu funcție cornering
Masina merge si arată f bine
Interior foarte curat și foarte îngrijit
Adusă personal pe roți din Olanda
Numere export valabile
Accept orice test autorizat
Ofer toate actele necesare pentru înmatriculare pe loc.
FARĂ VARIANTE!"
citroen,C4 Picasso,2 100 €,1 598 cm³,N/A,Diesel,Monovolum,230 000 km,Argintiu,2008,Automata,"Vand urgent!!!
Sunt unic proprietar in România vand Citroen C4 Picasso, pe care l.am adus din Franța si inmatriculat în urmă cu 3 luni în România .
Masina înainte de a face RAR.UL , a beneficiat de schimb ulei cutie viteze , Schimbat placuțe și discuri frână față spate, schimbat ulei motor și filtre.
-schimbat  kit distribuție
Dețin un dosar întreg cu facturi și tot istoricul mașinii și din Franța si din România cu itp.urile și service.urile de acolo. (De aici reies și km reali. )
Masina are inclusiv și carte service .
-Motor 1,6 hdi consum mic
- cutie viteze automata
- dublu clima
- comenzi volan
-padele pe volan
-pilot automat
-4 geamuri electrice
--oglinzi rabatabile electrice
-inchidere centralizata
-jante originale
Motor curat fara scurgeri de lichide, la articulati nu bate nimic pe ea. După cum se știe citroenul în general nu are rugina.
Ofer fiscal in ziua care se vinde , în zile lucrătoare."
