marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
opel,Astra,2 650 €,1 600 cm³,115 CP,GPL,Break,258 000 km,Negru,2010,Manuala,"•Opel Astra H•
-Gaz din fabrica montat,perfect functional
-Echipare Cosmo(echipare de varf)
-An fabricație : 2010
-Motorizare : 1600/benzina/euro4
(Cel mai fiabil motor)
-Km : 258.000Absolut reali
-Conbustibil : Benzina+Gaz
••Optiuni••
-Climatronic(perfect functional)
-Interior isofix
-Volan piele multifuncțional
-Oglinzi electrice
-Pilot automat
-Senzori lumini/ploaie/pneuri
-Proiectoare ceata
-Computer bord
-Comenzi volan
-Oglinzi electrice
-Cd/mp3/Aux/Usb
-Jante r16 cu pneuri iarna noi
-Toate actele se finalizează la vânzarea autoturismului.
-Autoturismul functioneaza foarte bine"
opel,Agila,1 950 €,1 200 cm³,82 CP,Benzina,Hatchback,150 000 km,Albastru,2008,N/A,"TELEFON: 07_20_51_00_59
De vanzare!! Opel Agila benzina 80 cp!!(euro4)
Pret 1950 € pret fixxx
AN FABRICATIE: 31.03.2008
ITP VALABIL 05.2026
DOTARI: 2x geamuri electrice,servo-directie,aer conditionat,cauciucuri m+s in stare foarte buna( bonus),cutie manuala 5+1,volan reglabil,oglinzi electrice,proiectoare,scaun sofer reglabil pe inaltime,comenzi pe volan.
~~Interior nu e rupt sau ars de tigara~~
MASINA PORNESTE  SI FUNCTIONEAZA FF BINE!!
Motor +cutie functioneaza perfect!
NU ACCEPT VARIANTE!!
FISCAL LA ZI,toate actele pentru TRANSCRIERE pe noul proprietar!!"
opel,Ascona,3 400 €,1 598 cm³,75 CP,Benzina,Hatchback,37 000 km,Maro / Bej,1986,Manuala,"O veritabila masina retro! 37000 km atestată prin documente!
Accept schimb exclusiv cu mașină de 7 locuri!
-Masina tinuta in garaj. Se circula cu ea doar cand este timp frumos.
-Se circula cu ea 500-1000 km pe an doar ca sa fie ""antrenata"" si intretinuta. Este o masina de hobby!
- Inchidere centralizata noua
- Bord fara crapaturi
-Trapa manuala in stare perfecta.
-Anvelope noi Kama all season.
-Jante aliaj.
-Kit abreaj nou (Sachs)
-Ulei si filtre recent schimbate.
-Distributie noua (Contitech).
-Frane noi (discuri, placute)
-Bujii si fise bujii noi
-Baterie noua
-Interior plus in stare perfecta
- nu bate nimic pe ea.
- am si volanul si casetofonul original.
-multe piese de schimb.
SCAUNE RECARO ORIGINALE, FOARTE COMOZI!
Se poate inscrie ca vehicul istoric. Masina este inmatriculata si cu toate actele in regula. Se vinde doar cu transcriere!
Negociabil doar lângă, mașină și în limita bunului simț."
opel,Zafira,1 485 €,1 800 cm³,140 CP,Benzina,Monovolum,285 000 km,Gri,2008,Manuala,"Oferta! Pret absolut fix 1500 euro. La pretul asta chiar nu e cazul de negociere.
Zafira B facelift, fabricatie septembrie 2008.
7 locuri, proprietar ofer fiscal. ITP valabil 1 an.
Pe partea mecanica nu are nicio problema. Motor,cutie,articulatii,suspensie,franare in stare perfecta.  Schimbat recent ulei,filtre, discuri, placute si bielete antiruliu. Catalizatorul este pe masina.
Estetic zgarieturi specifice varstei, fara rugina, fara lovituri.
Inch. centralizata, carlig remorcare, geamuri electr. fata, etc.
Nu deranjati inutil,masina este cu cel putin 1000 de euro sub pretul pietei. Schimb cu Partner, Combo sau ceva asemanator"
opel,Zafira,2 990 €,1 956 cm³,170 CP,Diesel,Monovolum,433 669 km,Maro / Bej,2015,Automata,"Opel Zafira AUTOMAT 7 LOCURI  2.0 CDTI euro6 an fabricatie 2015 DEPLASABIL ROTI PERFECT FUNCTIONALA
!! solicitati prezentare video pe whats up la numarul afisat
Vanzator Persoana Juridica
Punem la dispozitie pe whats up videoclip cu auto prezentat in detaliu
AUTO DEPLASABIL PE ROTI ,
AVARIAT usor BARA SPATE
MECANICA OK deplasabila pe orice distanta
LONJEROANE OK
RADIATOARE OK deplasabila orice distanta
FUNCTIONALA , deplasabila pe roti
Necesar piese --BARA SPATE, HAYON DEZECHIPAT SPATE
!! solicitati prezentare video pe whats up la numarul afisat
NICIUN DEFECT IN PLUS , VA ROG CONTACTATI PE WHATS UP PENTRU VIDEO DETALIAT/POZE
Se ofera toate actele+ certificat fiscal pe loc
Oferim o mare parte din piesele necesare reparatiei , ATENTIE!!! CONTRACOST , daca acestea exista la momentul respectiv in stocul nostru
Punem la dispozitia clientului , la cerere, fotografii suplimentare, videoclip cu autoturismul prin intemediul WHAT'S UP
Asiguram transport CONTRACOST in toata tara , dupa achitarea integrala a autoturismlului, in contul societatii comerciale
PENTRU INFO SUPLIMENTARE , TELEFON SAU WHAT'S UP"
opel,Astra,4 999 €,1 398 cm³,100 CP,Benzina,Hatchback,88 000 km,Negru,2013,Manuala,"Proprietar, vand Opel Astra J, an de fabricatie 2013, luna a 10-a, motor 1.4 benzina, 100 cp, cutie manuala, 88000 km reali.
AC functional, lumini de zi, lumini automate, radio-cd, cotiera, senzori de parcare spate.
Masina este colantata in negru mat ( trecut in talon) , cu mici imperfectiuni cauzate de trecerea timpului si a traficului din Bucuresti.
Folii spate Llumar calitate premium
2 seturi de roti, un set cu jante aliaj si cauciucuri de vara pe R16, si un set de jante de tabla cu cauciucuri de iarna R16
Masina functioneaza impecabil, toate reviziile au fost efectuate la 10000 km sau maxim 1 an calendaristic.
Accept orice test si verificare. Toate actele se perfecteaza in momentul vanzarii."
opel,Astra,2 500 €,1 700 cm³,110 CP,Diesel,Hatchback,182 000 km,Gri,2011,Manuala,"Preț  - 2500€ negociabil
Opel Astra J
11.04.2011 - An de fabricatie
182000 - Km reali
1.7 - Diesel
4.5 l/ 100 Km
81 kw - 110 cp
6+1 trepte , cutie manuala
EURO 5 - Norma de poluare!
Închidere centralizata cheie
Geamuri electrice
Oglinzi electrice
Comenzi Volan
Halogene pentru ceata
Compiutar de bord
Radio cd original
Clima functionala
Pilot automat
Cârlig de remorcare
Adus recent din Austria
Cauciucuri noi M+S
Discuri + Plăcute de frână noi
Nu s-au scos numere roșii!
Posibilitate 90 de zile!
Toate documentele necesare in vederea inmatricularii!
Vizibil la SÂNMIHAIU ROMÂN
Ofer transport contracost!"
opel,Corsa,3 800 €,1 300 cm³,87 CP,Diesel,Hatchback,180 000 km,Argintiu,2015,Manuala,"Aer condiționat climatic
Start stop semafor
Daylight
Navigație mare color
Geamuri electrice
Comenzi volan
Computer bord
Senzori de lumină
Volan reglabil
Mp3
Bluetooth
Usb
Buton eco..consum foarte mic
Mufă auxiliara
Oglinzi electrice
Închidere centralizata
Două chei briceag
Isofix
Abs..esp
Alarma de fabrică
Chit reparație roata
Compresor plus spumă
Triunghi vestă reflectorizanta trusa prim ajutor etc..
Import recent Germania merge și arată foarte bine fără defecte estetice sau tehnice cumpărată de la proprietar privat unic proprietar
După achiziționarea mașini va putem ajuta cu înmatricularea acestuia fără alte costuri suplimentare"
opel,Vivaro,8 900 €,2 000 cm³,114 CP,Diesel,Monovolum,278 342 km,Gri,2014,Automata,"Opel Vivaro
An Fabricatie 2014 EURO 5
8+1 Locuri Model Extra Lung
Motor 2,0 Diesel 114 C.P.6+1 Trepte Automat/Manual
Clima Individuala cu Reglaj Pasageri Spate
Reglaj individual La Pasageri Rece/Cald
Interfata multimedia USB+AUX
Telefonie Bluetooth+Bluetooth Audio
Hands Free pregatire Bluetooth
Volan Reglabil multifunctional cu Comenzi
Computer Bord Geamuri+Oglinzi Electrice
Scaun sofer multifunctional
Carlig de Remorcare,Pilot Automat
Senzori Parcare Inchidere centralizata
Faruri cu reglaj electric,ESP,ABS,SRS
Sistem Isofix prindere scaun copii
Inmatriculata Romania,Taxe la Zi.
PRET-8900 EURO Negociabil.
TELEFON-07******02"
opel,Insignia,10 950 €,2 000 cm³,170 CP,Diesel,Break,152 400 km,Alb,2019,Automata,"Opel Insignia Sports Tourer an fan.2019.
Mașina personală adusă din Germania personal. Climă automată, cutie de viteze automată cu 8 trepte,geamuri electrice , închidere centralizată cu alarmă,volan multifuncțional încălzit, scaune electrice încălzite,carnet SERVICES la zi la EDS auto,senzori parcare față spate, lumini adaptive intelink led,car play,jante aliaj pe 17,sistem de menținerea benzii,haion electric, cârlig remorcare retractabil,tapiterie piele-stofa,navigatie,doua chei,jante aliaj,senzori presiune roti,avertizare coliziune."
opel,Astra,4 800 €,1 600 cm³,150 CP,Diesel,Break,130 000 km,Gri,2015,Manuala,"Opel Astra Sports Tourer 1.6 CDTI -110 CP -Euro 6 -2015
Preț: 4800€
Kilometraj: 130.000
Cutie: Manuală
Caroserie: Break / Sports Tourer
Culoare: Gri metalizat
⸻
Specificații tehnice
•	Motor 1.6 diesel, 110 CP, normă de poluare Euro 6
•	An fabricație: 2015
•	Cutie manuală, 6 trepte
•	Tracțiune: față
⸻
Dotări și confort
•	4x geamuri electrice
•	Oglinzi electrice și încălzite
•	Scaune față încălzite, ergonomice
•	Climă automată dublu-zonă
•	Lumini ambientale interioare
•	Pilot automat / Cruise control
•	Comenzi audio pe volan
•	Senzor de lumină și ploaie
•	Computer de bord
•	Servodirecție și servofrână
⸻
Siguranță și exterior
•	Proiectoare ceață
•	Faruri automate
•	Jante aliaj
⸻
Alte detalii
Mașina este foarte bine întreținută, utilizată preponderent în oraș, consum redus și confort excelent la drum lung.
Se oferă fiscal pe loc, toate actele în regulă."
opel,Astra,4 800 €,1 600 cm³,110 CP,Diesel,Break,249 999 km,Gri,2015,Manuala,"Opel ASTRA   Facelift 1,6 cdti  EURO6  motor 1,6 diesel cutie manuala 6+1 trepte /fab 09/10/2015
Carte service  !! Raport Nap RDW care atestă km mașinii !!
Facturi service
Distribuția la 200000 km schimbată
Pilot automat
Comenzi volan
Dublu Climatronic
Senzori lumini /ploaie/anvelope
Frâna mâna electrică
4x geamuri electrice
Senzori parcare
Lumini zi led
Stopuri led
Închidere 2x chei
Jante aliaj originale anvelope iarnă
Rezervă nouă !
Navigație  aux/ USB/CD/Bluetooth
Proiectoare  cornering
Oglinzi electrice încălzite
Cârlig remorcă
Mașina funcționează foarte bine , interiorul este foarte îngrijit fără uzură
Nu s- au scos numere roșii
Nu fac schimburi !!
Factura /fiscal pe loc"
opel,Astra,7 490 €,1 598 cm³,136 CP,Diesel,Break,151 728 km,Maro / Bej,2018,Automata,"Opel Astra K 1.6 CDTI (136cp) -  Automata - Full LED impecabila
Consum redus, excelenta pentru drumuri lungi dar si pentru oras
* Inmatriculata in Romania
* An fabricatie : 2018
* Motorizare : 1.6 CDTI
* Transmisie : automata
* Tapiterie : textil
* Kilometri : 151728
* Pret : 7490 euro
* ITP si taxe la zi
* Masina intretinuta, fara probleme tehnice
* Disponibila pentru test drive
* Locatie : Bucuresti
DOTARI :
- Faruri led
- Navigatie multifuncitonala
- Inchidere centralizata
- Geamuri electrice
- Senzori parcare
- Senzori ploaie
- Senzori lumini
- Faruri automate
- Senzori presiune anvelope
- AC
- Volan cu comenzi
- Jante aliaj
- Intrare AUX
- Priza 12 V
- ISSOFIX
Posibilitate de plata in sistem leasing sau rate atat pentru persoane fizice,PFA cat si pentru companii cu aprobare rapida online sau la sediul nostru, numai cu buletinul prin TBI Bank , Smart FIN , Mogo sau Impuls Leasing.
CRITERII ELIGIBILITATE ACHIZITIE RATE:
PERSOANE FIZICE:
- Varsta: 18-75 ani in momentul terminarii creditului
- Minim 4 luni la actualul angajator ( 3 salarii incasate si declarate la ANAF)
- Salariul minim: 1250 lei
- Pensie minima : 1000 lei
- Acceptam venit din salarii, pensii, PFA, soferi cu diurne, chirii, dividente, indemnizatii
- Grad de indatoare ridicat de pana la 65 % ( la cei cu venituri peste 3750 lei )
- Daca clientul nu se incadreaza singur, se accepta un codebitor ( nu e obligatoriu sa fie din familie )
- Acceptam venituri din străinătate (cu vechime minim 6 luni și contract tradus de un traducător autorizat )
- Acceptam pensii din strainate
PERSOANE JURIDICE:
* - fara cifra de afaceri
* - inclusiv firme nou infiintate
* - bilant sau balanta de verificare
Posibilitate variante auto / buyback / schimburi auto"
opel,Insignia,2 990 €,1 956 cm³,160 CP,Diesel,Break,241 150 km,Argintiu,2010,Manuala,"Vând Opel Insignia sport tourer an 2010
Model după serie 2011
Putere:160 PS
Euro5
Capacitate motor 1995cmc
Rulaj: 241000
Cu cartea servis din Franța cu toate reviziile.
Dotări:
Dublu climatronic
Comenzi volan
Pilot automat
GPS Original cu CD-ul cu hărți original
Senzori parcare fata, spate
Senzori lumini
Senzori ploaie
Jante 18 inch
Portbagaj electric
Bluetooth
Geamuri,oglinzi electrice
Interior piele- textil
Cotiera fata- spate
Stare estetică și tehnică impecabilă…
Motor schimbat cu GARANȚIE.
Cu toate servisurile la zi."
opel,Zafira,2 800 €,1 700 cm³,125 CP,Diesel,Monovolum,174 119 km,Gri,2011,Manuala,"Opel Zafira import Germania
Ofer fiscal
Acte traduse
Navigație
Radio CD
Clima
Scaune încălzite
Comenzi volan
Volan piele
Abs
Servo
Închidere centralizată
Două chei
Pilot automat
Lumini automate
Senzori parcare față spate
Geamuri electrice față spate
Oglinzi electrice
Cotieră șofer
Faruri cu lupă
Proiectoare ceață
Cârlig remorcare
7locuri
Jante magneziu pt vară
Jante tabla pt iarnă
Revizie filtre și ulei
Distribuție nouă
An 2011
Motor 1.7 diesel
km 174119
Dețin istoric
Euro 5
Auto îngrijit
Preț 2800€
Nu răspund sms"
opel,Astra,5 800 €,1 600 cm³,136 CP,Diesel,Break,158 681 km,Alb,2018,N/A,"De vanzare Opel Astra K, 1.6 cdti , 6 TREPTE, 2018 , EURO 6 , kilometraj 158.xxx(reali se pot verifica in reprezentanta) , diverse optiuni, pilot automat , senzori parcare fata-spate , comenzi pe volan etc. plus un set de jante cu cauciucuri Pirelli . Pentru cumparatori cu adevarat interesati mai multe detalii la telefon !"
opel,Antara,4 650 €,1 998 cm³,150 CP,Diesel,SUV,187 000 km,Negru,2010,Manuala,"Opel Antara
- An 2010
- 2.0 diesel
- 150 Cp
- 4x4
- ABS/ESP
- Aer Conditionat
- Scaune incalzite
- Comp. de Bord
- Pilot Automat
- Geamuri electrice fata/spate
- Oglinzi electrice
- Senzori de lumini
- Senzori de ploaie
- Senzori de parcare fata/spate
- Proiectoare de ceata
- Radio Cd/Aux
- Comenzi pe volan
- 2 chei
- Jante de aliaj + cauciucuri de vara
- Jante de otel + cauciucuri de iarna (NOI)
- Carte Service
!!! NU DORESC SCHIMBURI !!!"
opel,Astra,5 100 €,2 000 cm³,165 CP,Diesel,Hatchback,192 500 km,Gri,2013,Automata,"Opel Astra J 2.0 cdti euro 5 automat 2013
165 de cai.
Stare tehnica foarte buna.
Folositi seria de sasiu din anunt pentru a vedea istoricul
Inmatriculata Acte valabile. Masina circula zilnic
Problemele cunoscute acestui motor sunt rezolvate(simering pompa ulei. Egr. Turbo etc)
Ca dotari
Faruri cu bi-xenon adaptiv la drum cu camera pentru faza lunga automata si unghi mort
Senzori de parcare fata si spate
Scaune incalzite
Clima pe 2 zone
Navigatie mare
Pilot automat si limitator de viteza
Bluetooth si auxiliar
Carlig de remorcare detasabil
Senzor de ploaie si lumini
Scaune sport
4x geamuri electrice
2 chei
Proiectoare ceata
Oglinzi electrice incalzite heliomate
Oglinda interioara electrocromatica
Geamuri fumurii de fabrica
Volan reglabil
Si multe alte dotari . Am enumerat cele esentiale
Istoric service pe ultimii ani"
opel,Astra,1 300 €,1 700 cm³,101 CP,Diesel,Hatchback,270 000 km,Albastru,2007,Manuala,"Opel astra h gtc 1.7 diesel
101 cp
5 trepte
270000 km
Consum 5-6%
Trage bine
Nu mananca ulei
Nu scoate fum
An 2007
Clima
Pilot automat
Proiectoare
Asigurare valabila
Itp valabil
Ofer fiscal
Defecte
Macara geam stanga defecta
Proiector dreapta defect
Pret 1300€ negociabil"
opel,Astra,1 500 €,1 900 cm³,110 CP,Diesel,Berlina,275 642 km,Argintiu,2008,Manuala,"Vand Opel Astra H 2008.
Dotari:
* faruri xenon
* geamuri electrice fata
* computer bord
* AC functional
* radiator apa+radiator clima noi
* ulei filtre schimbat
Mici defecte optice, parbrizul fisurat și nu funcționează servodirectia."
opel,Astra,4 350 €,1 600 cm³,115 CP,Benzina,Hatchback,166 009 km,Negru,2010,Automata,"Vând Opel Astra J, an fabricație 2010, motor 1.6 benzină (115 CP), transmisie automată, în stare foarte bună atât tehnic, cât și estetic. Mașina este ideală pentru oraș și drumuri lungi, oferind confort, consum decent și o cutie automată .
Mașina a fost folosită  în regim personal.
Specificații tehnice:
ITP valabil pana pe data de 12.11.2026
Motor: 1.6 benzină, 115 CP
Cutie automată, 6 trepte
Tracțiune față
Normă poluare: Euro 5
Transmisie automată cu mod tiptronic/manual secvențial
Consum real: aprox. 8–9 l/100 km urban, 6–7 l/100 km extraurban (în funcție de stilul de condus)"
opel,Insignia,5 499 €,1 598 cm³,136 CP,Diesel,Break,192 000 km,Negru,2016,Manuala,"Vand OPEL INSIGNIA 1.6 CDTI/136 CP,recent adus din Germania
*FISCAL pe loc
*Inmatriculat in Romania in 06.11.2025
*Fabricatie :2016
*EURO 6
*ITP :11.2027
*KM: 192.000 (verificabili)
*Seria sasiu :W0LGT8E3XG1072995 (pentru verificare)
DOTARI :
*climatronic dual zone*xenon*8 airbag*ABS*ESP*senzori parcare fata+spate*camera marsarier*scaune incalzit*volan incalzit*scaune electrice*soft close portbagaj*bord digital*navigatie mare EVO 3d+dvd+aux+usb+bluetooth audio(citeste filme)*Apple car*Android Car Play*Traffic sign recognition(recunoaste indicatoarele si limite viteza)*senzori ploaie*senzor lumina*pilot automat*computer bord*asistenta la viraje*asistenta la pornirea din panta*geamuri electrice fata+spate*oglinzi electrice incalzite*frana mana electrica*comenzi volan*tapiserie interior impecabila*volan piele reglabil*jenti originale opel*cauciucuri foarte bune m+s*etc
*TOTUL functional pe masina*
*FARA rugina*
SCHIMBAT:
*ulei+filtre
*amortizoare spate
*discuri+placute frana spate
NU fac schimburi de nici un fel"
opel,Astra,3 499 €,1 398 cm³,101 CP,Benzina,Break,220 000 km,Negru,2011,Manuala,"*** Opel Astra J Sports Tourer ***
- motorizare 1.4 benzina 101cp Euro5 ( motorizarea simpla fara turbo )
- consum mediu specificat 5.9%
- cutie de viteze manuala
- fabricatie 07 / 2011
- 2 2 0 / 000 km cu istoric
Dotari :
- Abs, Servo, Esp, Airbag-uri
- Inchidere centralizata 2 chei briceag
- Aer Conditionat functional
- Geamuri si oglinzi electrice
- Volan piele , scaune reglabile inaltime
- Sonorizare originala radio cd aux
-  Bare portbagaj , etc
NEINMATRICULAT !! Nu s-au scos nr rosii !
O 7 5 5 ./ -  2 9 9 .> 7 2 3
Model asemanator : ford focus , vw golf 5 6 , jetta , vw passat touran , skoda fabia octavia . Rapid , toyota auris corolla
Motorizare identica opel corsa opel zafira opel vectra , meriva , renault megane kangoo , clio , dacia sandero logan mcv dokker lodgy audi a4"
opel,Ampera,8 900 €,1 400 cm³,150 CP,Hibrid,Berlina,278 000 km,Alb,2013,Automata,"De vânzare două Opel Ampera,cea în stare de funcționare arată și merge impecabil,cea avariată pentru piese are 170000 de km cea avariată cea în stare de funcționare 278000km,ambele au actele la zi,cea în stare de funcționare nu are nici un martor aprins la bord și merge ffff bine"
