marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
kia,Sportage,16 500 €,1 995 cm³,185 CP,Diesel,SUV,166 000 km,Alb,2018,Automata,"Kia Sportage in stare exceptionala, cu multe dotari, printre care:
- keyless entry, keyless go, start-stop la buton
- frana de parcare electrica, la buton
- asistent la franarea de urgenta, city si petoni
- spalatoare faruri
- trapa panoramica
- geamuri fumurii
- siguranta antiprindere geamuri
- avertizori unghi mort, in oglinzi.
- tapiterie piele
- scaune fata incalzite si ventilate, reglabile electric
- spatiu depozitare in cotiera
- incarcator USB, incarcator wireless
Masina este echipata cu roti de iarna, cu jante de aliaj, dar mai are un rand de roti de vara, cu jante de aliaj, 19 inch, dar anvelopele trebuiesc schimbate."
kia,Sorento,4 150 €,2 500 cm³,N/A,Diesel,SUV,187 000 km,Negru,2008,Automata,"Suv 4×4
Aerbeguri
Capacitate motor 2500
Automatic
An fabricatie 2008
Interior piele
Giamuri electrice fata spate
Inchidere centralizata
Oglinzi electrice
Abs , radio CD cu navi mare
Distribuzie lant schimbata
Filtre ulei motorina, aer schimbate
Climatronic fata spate
Baterie nouà
Cauciucuri noi
Fara rugina , vopsea originala
Rulezà impecabil
Pretul negociabil.
Khilometri originali
Culoare negru metalizat."
kia,Carens,6 000 €,1 700 cm³,116 CP,Diesel,Monovolum,152 000 km,Negru,2014,Manuala,"Vand kia carens 2015 motor 1,7 diesel
Motor cu distributia pe lant
Motor super si foarte economic
Cutie viteze 6+1 trepte
Model 7 locurii cu scaune isofix pentru copii
Adus recent in stare impecabila
Totul functional perfect fara erorii sau probleme
Dotarii
152000 km originali 100% se poate verifica
Clima
3 moduri de condus
Computer bord
Volan cu comenzi
Comenzi vocale
Pilot automat
Senzorii lumini
Senzorii ploaie
Farurii xenon cu cornering la viraje
Sistem audio cu usb,aux cd
Lumini led
4 geamurii electrice
Oglinzi electrice incalzite si rabatabile
Fara gram rugina
Nu comparati 152000km cu 250000km
La cerere se elibereaza numere rosii cu fiscal la zi
Mai multe detalii la tel."
kia,Ceed,2 490 €,1 600 cm³,115 CP,Diesel,Berlina,270 000 km,Gri,2008,Manuala,"Proprietar ! Vand autoturism Kia ceed,motor 1.6 diesel, fabricație 2008, are distributie pe lanț. AC funcțional, încălzire în scaune, lumini automate. Servo total.geamuri electrice față..monitor+boxe,de la pioner,volan din piele,comenzi pe volan. Rezerva slim. Oglinzi incalzite si reglabile electric.,consumabile schimbate.270 000 km reali .cu carte service,inchidere centralizata din cheie,jante originale .urme de uzura exterior conform vârstei ,se deplaseaza pe orice distanta.înmatriculat anul trecut în mai, stare foarte bună de funcționare, masina a fost adusa din Danemarca, acte la zi.se oferă fiscal .preț în euro, mai multe detalii în privat"
kia,Sportage,13 990 €,1 685 cm³,141 CP,Diesel,SUV,195 700 km,N/A,2018,Automata,"TOP AUTO TRANSILVANIA oferă spre vanzare :
Model mașina :Kia Sportage //Rate//
Preț :13990€
Rate începând de la :380€
Motorizare :1.7CRDI 140cp
Transmisie:automată
An fabricație : 2018
Km garantați:195700
Garanție:12 luni
Serie șasiu : U5YPG815GJL540444
Pentru mai multe poze ne puteți contacta la
numărul :
07******12
07******08
Se emite factura cu TVA deductibil!
Plata se face in Lei la Cursul BT!
Pentru mai multe modele accesați :
Opțiune de finanțare prin partenerul nostru TBI Bank, rate fixe cu posibilitatea de plată în avans încă din prima lună. Se acceptă venituri din Diurne, venituri din străinătate, PFA, contracte de închiriere, maternitate, dividende. Aprobare rapidă doar cu buletinul!!
Dotările masini:
ABS
Adaptive cornering lights
Adaptive Cruise Control
Airbag-uri faţă, lateral şi altele
Alarm system
Arm rest
Asistență coborâre
Autom. dimming interior mirror
Automatic climatisation, 2 zones
Bluetooth
Cargo barrier
Computer de bord
Dispozitiv antidemaraj electric
ESP
Faruri de ceaţă
Filtru de particule
Folding exterior mirrors
Front wheel drive
Geamuri electrice
High beam assist
Hill-start assist
Integrated music streaming
Intrare fără cheie
Isofix (puncte de prindere a scaunului pentru copii)
Închidere centralizată
Jante de aliaj
Leather steering wheel
LED headlights
LED running lights
Lumbar support
Manual de service
Oglindă laterală electrică
Senzor de lumini
Senzor de ploaie automat
Servodirecţie
Set pentru mâini libere
Sistem de avertizare la părăsirea benzii
Sistem de control al tracţiunii
Sistem de navigare
Sistem de pornire/oprire automată
Speed limit control system
Summer tyres
Tinted windows
Touchscreen
Traffic sign recognition
Tyre pressure monitoring
USB port
Vehicul pentru nefumători
Volan multifuncţional
Km garantați și justificati cu cartea service si facturi de întreținere și trecuți pe factura de achiziție !
Masina a fost foarte bine întreținută și rulează perfect !
//Finantare//Buy-Back//Factura//Km Garantati //Revizie Efectuată//Test Drive
Finantam:
*persoane cu ISTORIC NEGATIV IN BIROUL DE CREDIT
*venituri din STRAINATATE (CONTRACT DE MUNCA, DIURNE, COMUNITATE
Locația noastră se afla in Cluj-Napoca centura Apahida chiar lângă benzinăria OMV , intrarea se face din strada Sub Coasta
* Top Auto Transilvania depune eforturile necesare pentru ca informaţiile oferite în anunţurile postate să fie corecte şi actuale.
Top Auto Transilvania nu isi asuma raspunderea pentru eventualele erori neintentionate sau accidentale."
kia,Ceed,3 400 €,1 590 cm³,126 CP,Benzina,Break,217 000 km,Gri,2010,Manuala,"Vând Kia Ceed Sw, an fabricație 2010, motor clasic și fiabil de 1,6 benzină/ 126 cp cu distribuție pe lanț, norma de poluare Euro 5, rulaj 217.000 km, adusă pe roți din Olanda, numere de export valabile. Mașina se află într-o stare tehnica excelenta, estetic se prezintă bine, are vopsea originală cu mici imperfecțiuni specifice vârstei, fără accident în istoric și fără rugină, interior curat, cu uzură minimă.
Mașina este vârf de gamă. Față de  dotările unei Kia Ceed medie are in plus *trapă electrică, *senzori ploaie și  lumină, *oglindă interioară heliomata, *oglinzi laterale rabatabile, heliomate si cu semnalizari incorporate, *camera marșarier. La acestea se adaugă: dublu climatronic, senzori parcare spate, patru geamuri  electrice și secvențiale, oglinzi laterale electrice și încălzite, unitate media cu navigație color, radio-cd cu mp3, conexiune Bluetooth, USB și aux, volan și schimbator din piele, comenzi pe volan, volan reglabil, pilot automat și limitator de viteză, jante aliaj cu anvelope de vară in stare bună, geamuri ionizate din fabricație, inchidere centralizată cu două chei tip briceag, scaune față cu reglaj pe înălțime și lombar, cotiera față din piele cu spațiu dublu de depozitare, bancheta spate fracționabilă și rabatabila, faruri cu lupă, proiectoare ceata, stopuri led, roată de rezervă nefolosita, cârlig remorcare  etc."
kia,Ceed,4 500 €,1 400 cm³,101 CP,GPL,Break,180 000 km,Alb,2014,Manuala,"Auto-Kia-Ceed-1,4-Mpi-100Cp-Benzina+Gpl-Din-Fabrica-Motorizare-Classica-180000-Km-Cu-Acte-Doveditoare-Butelie-Noua-2025-Anvelope-Noi-All-Season-Acumulator-Nou-Consumabile-Schimbate-2-Chei-Un-Singur-Propietar-Stare-Tehnica-Optica-Exceptionala-Nu-Necesita-Investitii-Masina-Se-Poate-Vedea-In-Oras-Timisoara-Eventual-Numere-Rosii-Sau-Transport-Pe-Platforma-Mai-Multe-Detalii-La-Telefon."
kia,Sportage,8 500 €,2 000 cm³,136 CP,Diesel,SUV,184 000 km,Negru,2012,Automata,"Vând Kia Sportage fabricată în 2012, motorizare 2.0 diesel, 136 CP, cu tracțiune integrală (4x4) și cutie automată. Mașina are 184.000 km reali, este foarte bine întreținută, arată și funcționează impecabil.
Date principale:
An fabricație: 2012
Motorizare: 2.0 CRDi, 136 CP, Euro 5
Cutie automată
Tracțiune 4x4
Kilometraj: 184.000 km
ITP și asigurare valabile
Întreținere:
Revizii făcute la timp
Ulei motor, filtre și ulei cutie schimbate recent
Fără rugină, fără accidente, fără defecțiuni,mașina personală de peste 5 ani, întreținută responsabil.
Dotări:
Keyless go/ entry
Pornire la buton
Trapă panoramică
Navigație GPS originală
Cameră video pentru mersul înapoi + senzori parcare
Scaune față încălzite + banchetă spate încălzită
Climatizare automată dual-zone
Mod ECO
Cruise control
Asistență la coborare
Volan multifuncțional
Jante aliaj
Lumini de zi LED
Bluetooth / USB / AUX
Geamuri și oglinzi electrice
Mașina nu necesită nicio investiție, se poate verifica oriunde.
Preț: 9500 euro, negociabil.
Locație: ( TurnuMăgurele.)
O746 25o 488"
kia,Soul,3 999 €,1 600 cm³,105 CP,Benzina,Hatchback,175 000 km,Maro / Bej,2010,Manuala,"Tel. ０７４０４２５９２１
2010 Kia Soul 1.6 Benzină – 105 CP – Climă – Impecabilă
Vând Kia Soul, motorizare 1.6 benzină (105 CP), motor clasic, distribuție pe lanț – fiabil și economic.
Carte service disponibilă.
175.000km
Dotări principale:
Climă funcțională
4 geamuri electrice
Servo direcție
Oglinzi electrice și încălzite
Închidere centralizată din cheie (2 chei tip briceag)
Sistem ISOFIX
Airbag-uri frontale și laterale
Volan reglabil cu comenzi
Faruri reglabile electric
ABS, ESP
Radio CD MP3, AUX, USB
Cauciucuri de iarnă noi
Culoare deosebită, fără urme de uzură
Stare tehnică și estetică excelentă!
Mașina arată și funcționează impecabil, merită văzută.
Preț: 3.999 €
Tel. ０７４０４２５９２１"
kia,Sportage,6 700 €,1 700 cm³,120 CP,Diesel,Hatchback,189 780 km,Gri,2012,N/A,Vand kia sportage anul 2012 adesso recent din Italia stare de rubare buna motor 1.7 diesel consum mic taxe mici 189780 km pret 6700 euro negociabil nu fac schimburi de nici un fel nu deranja inutil daca nu ai de cumparat multumesc
kia,Optima,7 000 €,1 700 cm³,136 CP,Diesel,Berlina,205 000 km,Gri,2013,Manuala,"Îmi vând mașina, Kia Optima 2013 diesel 1.7 CRDI, 136 CP (205 000 km).
Opțiuni:
- scaune încălzite / ventilate
- dublu climatronic
- scaun electric
- comenzi pe volan bluetooth integrat în navigație
- trapă electrică deschidere completă + panoramic spate
- cauciucuri de iarnă incluse și de vară
Mașină potrivită pentru familie fiind foarte încăpătoare.
Are toate schimburile făcute la timp (cel mai bine mă puteți suna și vom discuta). Mașina funcționează perfect, cel mai probabil când vizionați anunțul eu o conduc (km sunt în creștere dar lentă, drumurile făcute sunt Prahova - București de 2 ori pe săptămânâ datorită serviciului).
Fiind diesel mașina are filtru de particule, iar acesta se poate înfunda în oraș. Recomandarea este ca la un număr de km să fie mișcată în afara orașului pentru a desfunda filtrul (o spălare de filtru poate fi benefică deoarece având 205 000km acesta poate prezenta deja particule depuse). Alt defect este legat de luminile pentru ceață, dar va fi rezolvat înainte de vânzare (acestea nu funcționează datorită unei siguranțe ce trebuie schimbată).
Din punct de vedere consumabile, ultimul schimb de ulei făcut în Septembrie după un drum România Grecia (schimburile de obicei facute la 8000 - 9000 km de fiecare dată). Mașina este excepțională la drum lung de aceea a fost și achiziționată de mine inițial, în oraș este mai dificil fiind o berlină destul de mare. Am schimbat totodată bateria acum un an și ambreiajul (kit complet) + lichid frâne în Primăvara 2025)
Vă recomand să mă contactați, sunt dispus să discutăm pe larg orice întrebare. Dacă doriți validare pe orice platformă (Carvertical etc.) putem discuta și deduce din prețul mașinii un raport."
kia,Sportage,1 650 €,2 000 cm³,83 CP,Diesel,SUV,297 000 km,Gri,2006,Automata,"Opțiuni cu care vine mașina :
- piele față , spate
- piele față perforată
-navigație
- încălzire în scaune
- soboufer în port bagaj
- geamuri electrice
Mașina este din anul 2006 , sunt primul proprietar din România , mașina am achiziționat o din Germania .
Mașina are 297 000 km
Motorizare 2.0 diesel , cutie automată în 5 trepte , cu padele .
Ulei în cutie schimbat , ulei în motor schimbat , convertizor schimbat ,mașina nu prezintă nicio eroare .
Tracțiune 4x4
PREȚ FIX , Nenegociabil !"
kia,Rio,4 200 €,1 124 cm³,75 CP,Diesel,Hatchback,184 000 km,Argintiu,2013,Manuala,"Kia Rio
An Fabricatie : 2013
Motorizare : 1.1 Diesel
75 CP Euro 5
Clima
Geamuri electrice
Oglinzi electrice
Bord computer
Comenzi volan
Cd player mp 3 usb aux
Jante aluminiu
Inchidere centralizata
2x chei
Etc
183.000 KM Carte service la zi + TUV !!
Masina este in stare impecabila conform varstei si km parcursi !!
Pret: 4.200 €
07********90"
kia,Soul,8 700 €,N/A,110 CP,Electric,SUV,109 236 km,Negru,2016,Automata,"Masina are rulaj de 109236 km si este înmatriculata in Romania.Autonomia este in jur de 100 km.
Asistent de parcare cameră video
Asistentul pentru pornirea din rampă
Cotiera
Dotare piele
Geamuri electrice
Geamuri fumurii
Inchidere fara cheie
Oglinzi laterale electrice
Senzor de lumină
Senzor parcare
Sistem navigaţie
Tempomat
Volan imbracat in piele
Volan incalzit
Volan multifuncţional
instal. climatiz. automată
Încalzire scaune
Bluetooth
Computer de bord
Kit mâini libere
MP3
Radio
Radio digital
USB
ABS
Airbag
Airbag copilot
Airbag spate
Airbag-uri laterale
Control tracţiune
ESP
Faruri de ceaţă
Faruri de zi LED
Monitorizare presiune anvelope
Servodirecţie
Sistem Isofix de prindere a scaunului copil
Sistem antifurt
Sistem de limitare a vitezei
airbag pentru cap"
kia,Ceed,5 600 €,1 582 cm³,128 CP,Diesel,Break,180 000 km,Alb,2014,Automata,"KIA Ceed 1.6 motorina, import Germania, cutie automata
Dotări :
Lumini de zi cu Led, stopuri spate pe Led
Proiectoare ceata cu funcția Cornering
Semnalizări in oglinda
Senzori parcare spate
Computer de bord
Geamuri electrice
Oglinzi electrice/încălzite și rabatate electric
Comenzi volan
Pedale volan
Mod eco/sport
Pilot automat
Interior textil
Ac
Încălzire în scaune
Încălzire volan
Cotiera fata/spate
Conexiune auxiliara pentru dispozitive media
Abs/Esp
Airbag-uri frontale/laterale
Închidere centralizată
2 chei
Km 100% reali
Pentru mai multe detalii va rog sa mă contactați."
kia,Ceed,4 900 €,1 600 cm³,90 CP,Diesel,Hatchback,245 000 km,Gri,2014,Manuala,"De vanzare kia ceed 1.6 116CP 2014 Led/Matrix
242000 Km
Cutie manuala 6Trepte
Lumini de zi LED
Stopuri LED
Jante aliaj 16”
Senzori lumină/ploaie
Proiectoare ceață față
Oglinzi electrice, încălzite și rabatabile
Geamuri spate fumurii (Privacy Glass)
Bare longitudinale plafon
Senzori parcare
Navigatie
Camera mansaler
Aer condiționat automat cu 2 zone
Volan și schimbător îmbrăcate în piele
Volan încălzit
Scaune față încălzite
Tapițerie textilă
Cotieră față și spate
Scaun șofer reglabil electric
Auto Hold
Comenzi volan
Sistem multimedia cu ecran tactil 10.25”
Navigație
Sistem audio standard 6 difuzoare
Bluetooth, USB, AUX
Încărcare wireless telefon
Cruise control adaptiv
Bord de bord digital parțial (supervision cluster)
6 airbaguri
ABS, ESP, HAC (asistență la plecare din rampă)
Asistență fază lungă automată
Asistență trafic spate la mers înapoi
Senzori presiune pneuri
Masina este in stare impecabila atat interior cat si exterior!
Posibilitatea rate
Transport Gratuit
Numere roși la cerere
Ptet 4900 negociabil"
kia,Ceed,6 000 €,1 582 cm³,128 CP,Diesel,Break,248 210 km,Gri,2013,Manuala,"Kia Ceed 1.6 CRDi 128 CP – Dotări Premium, Revizii La Zi, Preț Negociabil!
Preț: 6.000 EUR (negociabil)
Locație: Arad
An fabricație: 2013
Kilometraj: 248.210 km
Combustibil: Diesel
Transmisie: Manuală
Normă de poluare: Euro 5
Înmatriculată în România: 2019
Reparații și întreținere recentă:
- Distribuție lanț schimbată (martie 2025)
- Electromotor nou (aprilie 2025)
- Baterie nouă (2024)
- Arcuri față, plăcuțe și discuri frână schimbate (martie 2024)
- Ambreiaj înlocuit
- Revizii la zi
Specificații tehnice:
- Motor diesel 1.6 CRDi – 128 CP
- Tracțiune față, transmisie manuală
- Consum mediu: 4.1–4.5 l/100 km
- ABS + ESP, Hill Start Assist
- Airbag-uri frontale, laterale și cortină
- Servodirecție electrică, computer de bord
Dotări și confort:
- Climatizare automată
- Cruise control (pilot automat)
- Senzori de parcare spate
- Geamuri electrice față/spate
- Oglinzi reglabile și încălzite electric
- Radio CD cu comenzi pe volan, USB și AUX
- Faruri LED pentru lumini de zi
- Jante aliaj 15""
- Volan și schimbător îmbrăcate în piele
- Cotieră față/spate, scaune reglabile pe înălțime
- Spații de depozitare multiple
Echipare suplimentară:
- Mașina este echipată cu anvelope de iarnă în stare bună
- Se oferă set complet de 4 anvelope de vară incluse în preț
Mașină bine întreținută, fără investiții majore necesare
Dotări generoase pentru confort și siguranță
Ideală pentru familie, navetă sau drumuri lungi
Preț negociabil – se discută la fața locului"
kia,altul,9 400 €,1 995 cm³,150 CP,Diesel,SUV,145 800 km,Negru,2015,Manuala,"Ix 35 2015 motor 1995cmc pe lant 4x4 decuplabil la buton 145000 km absolut reali (dau serie in privat)recent adus, stare foarte buna, full dotari, pentru alte detalii raspund la 07******90"
kia,Sportage,11 200 €,1 600 cm³,97 CP,Benzina,SUV,191 000 km,Alb,2016,Manuala,"Kilometraj: 191.000 km
Primă înmatriculare: 2016
Stare: Foarte bună – utilizat, dar întreținut
Ofer spre vânzare un KIA Sportage 1.6 GDI din 2016, cu motor pe benzină (1.591 cm³) și 97 CP, echipat cu cutie de viteze manuală. Este o mașină spațioasă și fiabilă, perfectă atât pentru familie, cât și pentru călătorii mai lungi.
Caracteristici principale:
• Caroserie: SUV
• Culoare: alb
• Număr uși: 5
• Volan: Partea stângă"
kia,Sportage,17 500 €,1 600 cm³,N/A,Diesel,SUV,119 000 km,N/A,2019,Automata,"Vand Kia Sportage GT line 2019 1,6 diesel 4x4  automat 119.000 km reali verificabili
Dotari:
Keyless go & keyless entry
Lane assist
Side assist
Distronic +
Full led(faruri,proiectoare,lampi spate)
Interior recaro partial piele
Cruise control
Navigatie  OE cu apple carplay si android
Climatronic
Bancheta spate reglabila  cu sistem ISOfix
Etc.
Masina este proprietata personala (actele pe numele meu),se vinde din dorinta de a achizitiona ceva mai nou.
Revizii la zii,recent efectuata distributia(kit complet+ pompa apa si simering ax cu came),injectoare noi,revizie completa cutie de viteze,discuri fata ventilate aerisite+placute frana.
Nu sunt interesat de schimburi/variante,etc."
kia,Picanto,3 800 €,998 cm³,69 CP,Benzina,Hatchback,109 000 km,Alb,2015,Manuala,"Vand Kia Picanto 2015, motor 1.0 benzina de 69 de cai, in stare buna, ideala pentru un incepator sau mers prin oras fiind compacta si usor de manevrat. Masina a beneficiat de schimb de ulei si filtre in urma cu 500 de km.
Dotari:
~ Aer conditionat functional
~ Geamuri electrice
~ Radio cu Bluetooth
~ Incalzire in scaune
~ Incalzire in volan
~ Volan reglabil pe inaltime
~ Oglinzi incalzite si rabatabile
~ Comenzi pe volan
~ Jantel de aliaj cu anvelope All Season in stare foare buna
~ Faruri bi-halogen
~ Geamuri spate cu tenta inchisa
~ Lampi spate LED"
kia,Sportage,17 000 €,1 998 cm³,185 CP,Diesel,SUV,128 000 km,Negru,2017,Automata,"Vand Kia Sportage 2017, motor 2.0 CRDI, cutie automata AT 6 cu tractiune AWD.
Masina a fost cumparata la 88000km de la o firma din Bucuresti in 2021, adusa din Germania. Revizii anuale facute numai la KIA IMG.
Schimburi efectuate:
- baterie schimbata 2022
- anvelope all season Nexen 2024
- placute + discuri fata schimbate 2024
Este modelul GT Line cu toate optiunile, printre care:
- Incalzire + piele scaune fata/spate + volan
- Scaune ventilate fata
- trapa panoramica
- senzori parcare fata-spate plus camera spate + parcheaza singura
- senzori unghi mort
- senzori coliziune frontala si franare automata de urgenta
- frana electronica de mana
In plus, vine cu Incalzire Auxiliara instalata Webasto, se poate porni iarna pentru incalzirea motorului si a cabinei.
Se poate vedea in Bucuresti Sector 4, la Kaufland Drumul Binelui.
Detalii pe chat OLX."
kia,Niro,12 499 €,1 600 cm³,105 CP,Hibrid,SUV,161 400 km,Albastru,2017,Automata,"Kia Niro EcoHibrid 2017 luna 11
Motorizare 1.6 benzină motor aspirat
Euro 6 putere 105Cp+ motor hibrid
Cutie automata CVT 6+1
Climatronic
Interior scaune semi-piele îngrijit
Daylight led
Senzori ploaie
Senzori lumini
Keyless entry /Keyless go/keyless start
Menținere banda( virează volanul)
Smart cruise control ACC
Automomus emergency brake
Forword collision warning
Cousting guide
Charger phone wireless
Apple car/Android car
Navigație cu recunoaștere semne circulație/viteză de drum
Senzori parcare față/spate
Camera video marșarier
4 geamuri electrice
2 chei
Senzori presiune roți
Jante aliaj cu anvelope 16 de vară
Oglinda retrovizoare antiorbire
Oglinzi exterioare retractabile electric
Consum urban între 4-4,5%
Cotiere față /spate
Carkit Kia
Mașina se vinde cu carte de România , RAR efectuat(itp, omologare, carte de România, certificat de autenticitate)
Mașina a venit pe roți, numere valabile până pe 05/12/2025
Mașina funcționează absolut perfect, fără cea mai mică problemă, fără absolut nici un defect. Achiziție privat.
Normal, se acceptă verificare unde dorește clientul( la service autorizat , reprezentanta, sau la nea Costică în curte)"
kia,Soul,7 200 €,1 600 cm³,136 CP,Diesel,Hatchback,233 000 km,Negru,2015,Manuala,"Vand Kia Soul 2015, diesel.
Roti iarna si vara.
Scaune incalzite
Volan incalzit
Climatronic
Navigatie cu touch screen
Unic proprietar romania, pret cu tva inclus deductibil"
kia,Sportage,3 399 €,2 000 cm³,113 CP,Diesel,SUV,320 000 km,Negru,2006,Automata,"Import Olanda
Cutia schimba foarte bine
Motorul suna frumos
Masina se prezinta intr o stare foarte buna.
Masina fara rugina, masina pentru cei ce apreciaza km originali.
Nu s-au scos numere rosii.Se pot scoate 3 seturi.
Clima functionala
4x4 perfect functional
Geamuri si oglinzi el
Carlig cu priza
Proiectoare ceata
Cd player
Abs
Servo
Se poate livra oriunde in tara contracost."
kia,Ceed,1 150 lei,1 400 cm³,N/A,Benzina,Hatchback,52 650 km,Gri,2019,Manuala,"Vând Kia Ceed 2019, 1.4 benzină, în garanție până în iunie 2026, preț 11.500 euro discutabil, primul proprietar. 07*********07"
kia,Ceed,2 900 €,1 400 cm³,109 CP,Benzina,Break,189 000 km,Maro / Bej,2008,Manuala,"Kia Cee'd cumpărată de nouă din reprezentanta kia Motors,
Un singur utilizator,
Mașina cu un istoric ce se poate dovedi cu facturi,
are schimbat următoare:
Kit ambreiaj
Kit distribuție
Coloana de direcție.
Acumulator nou
Plus multe altele trecute în cartea de service și în facturile aferente.
Este echipata cu următoarele opțiuni:
Aer condiționat
Servo direcție
Volan multifuncțional reglabil
Geamuri electrice fata
Oglinzi electrice
Computer de bord
Închidere centralizată
3 chei
Cotieră
Senzori de parcare
Anvelopele sunt de iarnă cu DOT:: 2021 Foarte bune.
ITP UL este valabil 08/2026
Asigurarea valabilă.
Toate de mai sus se pot dovedi cu facturi.
Pentru mai multe detalii va rog sa sunați la numărul de telefon,
Prețul se mai poate negocia dar doar de dragul de a nu priva pe nimeni de acest privilegiu.
Rog seriozitate!!!"
kia,Sportage,23 950 €,1 600 cm³,136 CP,Benzina,Hatchback,31 000 km,Alb,2023,Manuala,"Kia Sportage buissnes line august 2023 1.6 benzina. turbo
alb perlat
136 hp Euro 6
cutie manuala
31000 km
bord digital
proiector ceata
scaune fata si spate si volan, incalzite
camera marsarier
senzori parcare fata/spate
start& stop
volan multifunctional etc
Masina echipata cu cauciucuri all season
Dau detalii la cerere
Sunt primul proprietar
Garantia masinii este pana in 2030
Pret: 23 950 euro
Ofer in pret si set anvelope iarna
Nu sunt interesat de schimburi."
kia,Sorento,3 499 €,2 497 cm³,170 CP,Diesel,SUV,210 000 km,Negru,2008,Automata,"Sorento 2008 automat
Euro 4   210000 km în creștere
2497cmc 170 cp
Este varianta full full
Anvelope allseason
Navigație mare
Piele
Trapă
Scaune față încălzite
Geamuri electrice
Folie 5% omologată
Faruri polișate cu folie pe ele
Întreținută
Fără cârlig
Nu s-a tractat
Nu s-a făcut offroad
SCHIMB cu Skoda Octavia 2 automat cel puțin 2008"
kia,Sportage,14 990 €,1 685 cm³,140 CP,Diesel,SUV,134 000 km,Alta culoare,2017,Automata,"Dacă vrei o mașină fiabilă, economică și modernă, acest Kia Sportage 2017 este alegerea ideală. Motorul 1.7 CRDi diesel este recunoscut pentru consum redus și durabilitate, iar cutia automată DCT cu 7 trepte îți oferă un condus plăcut și fără griji, atât în oraș, cât și la drum lung.
-Ambreiaj cutie schimbat la reprezentanta Hyundai de aprox. 200km!!
-Dotări importante:
-Cameră marșarier și senzori față/spate
-Faruri LED + lumini de zi + Stopuri full led (doar semnalizarile sunt clasice)
-Keyless entry & go
-Climatizare automată pe 2 zone
-Tempomat (cruise control)
-Navigatie mare
-Sistem audio Bose
-Volan multifuncțional cu comenzi
-Trapa panoramica de tip ""Sky Lounge""
-Scaune incalzite spate/fata
-Scaune ventilate fata
-Scaun reglabil electric sofer
-Jante pe 19 cu anvelope de vara in stare excelenta
Etc. Masina are toate dotarile cu exceptia sistemului 4x4 si pachetului exterior GT Line
-Avantajele acestei mașini:
Consum redus pentru o mașină de familie spațioasă
Întreținută corect, preponderent la reprezentanta
Perfectă pentru familie, drumuri lungi sau navetă zilnică
Siguranță și confort la standarde europene
-Este o mașină complet echipată, gata de drum, care îți oferă liniștea că ai făcut o alegere sigură și rentabilă."
kia,Sportage,9 900 €,2 000 cm³,136 CP,Diesel,SUV,271 000 km,Gri,2012,Manuala,"Kia Sportage 2012 – Fiabilă, confortabilă și pregătită de drum!
Vând Kia Sportage, an fabricație 2012, în stare tehnică și estetică foarte bună.
Motor economic și puternic - 2.0 litri turbo-diesel, 136 CP
Cutie manuală
Climatizare automată pe două zone, geamuri electrice, pilot automat, încălzire în scaune și banchetă, far de zi LED
Interior îngrijit, fără uzură excesivă
ITP valabil (efectuat la începutul  lunii Noiembrie), revizii la zi
Ideală pentru familie sau navetă, confortabilă și sigură în orice condiții.
Preț: 9.700EUR negociabil"
kia,Sportage,14 190 €,1 997 cm³,184 CP,Diesel,SUV,168 000 km,Rosu,2016,Automata,"Dotari / Echipament GT-Line 2.0   184 CP
168000 km
Proiectoare ceata LED
Led lumina zi fata si spate
Jante aliaj model GT
Bari longitudinale cromate pavilion
Keyless Entry
Keyless Go
Start/Stop
Privacy Glass
2 chei cu telecomanda
Pilot automat
Computer de bord
Senzori parcare fata-spate
Camera mansarier
Sistem Isofix
Bluetooth
Frana mana actionata electric
Interior piele ( tratata )
Cotiera fata cu spatiu de depozitare
Geamuri electrice fata si spate
Incalzire in scaune fata si spate
Geamuri electrice spate
Dublu Climatronic
Volan reglabil si incalzire
Volan multifunctional
ABS / ESP
Control electronic de stabilitate
Asistenta Semne Circulatie
Asistenta mentinere banda
Asistenta pornire panta
Asistenta pornire rampa
Asistenta pieton, biciclist
Senzori oboseala conducator auto
Detectare punct mort in oglinzi cu lumini de avertizare
Panoramic
Carlig de remorcare
Bi Xenon
Senzori ploaie
Senzori lumini
Scaune fata cu reglaj electic
Auto Hold
Drive Mood
Diferential blocabil
Start / Stop
USB / 12 V
Oglinzi incalzite si reglabile electric
Pilot automat
Sistem navigatie
Carte services la zi
Recent adusa
Culoare deosebita
Mai multe detalii la telefon."
