marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
chevrolet,Aveo,3 900 €,1 400 cm³,101 CP,GPL,Berlina,190 000 km,Alb,2014,Manuala,"Chevrolet aveo sedan 1.4 cu GPL , butelie val. 2028…motor opel a14xer, an 2014 luna 01…  190.000km reali
dotari ac functional 4 geamuri electrice, pilot automat cu tempomat, bluetooth media + apeluri, sistem audio premium cu 6 difuzoare,  volan reglabil pe adancime si inaltime si comenzi , oglinzi electrice … consuma 10% gaz urban cu AC pornit, butelia are 33 de litri , cu 110 lei merge undeva la 350 de km
Distributie pe lant schimbata + variatoare, garnitura capac , bujii, baterie , suspensie fată schimbata în întregime, discuri + placute fata.. revizia la gaz efectuata acum 5 luni.
Am anvelope de vara + un set de iarna . Detin factura pe toate piesele inlocuite … masina e gata de drum,  nu are nevoie de nici o investitie
Sunt propietar si are toate actele valabile.
Pentru cine doreste mai multe detalii, ma puteti suna 07 doi trei doi sase patru zero opt zero
Se poate vedea in Bucuresti, Pipera."
chevrolet,Cruze,3 599 €,1 598 cm³,112 CP,Benzina,Berlina,210 000 km,N/A,2009,Manuala,"FOARTE FRUMOASA,MODERNA SI COCHETA,CU PERSONALITATE, DRAGOSTE LA PRIMA VEDERE!
Parc auto VLADIMIR VEST AUTOMOBILE SRL Sibiu vinde un excelent CHEVROLET CRUZE 1.6 ,motorizare benzină  an 2009 euro 5
în stare foarte buna tehnica si estetica , inmatriculat cu ITP VALABIL .2026
MASINA ESTE ÎNMATRICULATĂ RO!
Unul din cele mai fiabile motoare cu Consum mic de carburant,norma de poluare euro 5 fara restrictii in anumite orase care aplica aceste norme!
Cu o servisare corecta a consumabilelor se poate utiliza fara probleme pana la 700000 km!
-GARANȚIE 1 AN
DOTARI
-CLIMATRONIC
-servodirectie
-airbaguri cortina
-airbaguri laterale
airbaguri frontale
-oglinzi electrice
-4xgeamuri electrice
-radio cd player original cu comenzi volan
-volan si scaune reglabile
-inchidere centralizata pe cheie
-jante aliaj anvelope m+s
euro 5
DISTRIBUTIE PE LANT
BENEFICIATI DE O REVIZIE ULEI SI FILTRE GRATUIT DIN PARTEA NOASTRĂ.
KM sunt REALI si VERIFICABILI prin AUTOPASS RAR DOCUMENT NECESAR INMATRICULARII PE CARE
V-IL OFERIM GRATUIT!
Toate mașinile noastre sunt achiziționate din surse sigure,verificate, fapt care exclude absolut toate problemele legate de autenticitatea actelor,km reali și starea tehnica a autoturismului ales de dvs.
GARANȚIE PENTRU MOTOR SI CUTIE 1 AN(ofertă supusă unor termene și condiții).
O masina economica cu revizii la zi, fara vicii ascunse,fiabila usor de condus si parcat.
Ideala pentru incepatori,transport copii -centuri isofix-perfect pretabila pentru naveta zilnica sau oras aglomerat.
Extrem de spațioasă atât pentru locurile din fața dar si pentru pasagerii din spate.
PORTBAGAJUL SE MODIFICA PENTRU SPATIU  PRIN RABATAREA BANCHETELOR DIN SPATE.
Nu dorim oferte de schimburi sau variante.
INTRUCAT DIN RESPECT  PENTRU DVS, NE DORIM  O TRANSPARENTA DEPLINA REFERITOR LA MASINA PREZENTATA,ATAT IN CEEA CE PRIVESC DOTARILE,PERFORMANTELE SI ORICE AMANUNTE LEGATE DE ACEASTA, PRECUM SI INFORMATII LEGATE DE TRANZACTIONAREA CATRE DVS  A ACESTEI MASINI AM GASIT DE CUVIINTA SA VA OFERIM ACESTE INFORMATII DOAR TELEFONIC NEFIIND ACCEPTATE MESAJELE DE NICIUN FEL CI DOAR APELURILE DVS LA CARE VOM RASPUNDE CU PLACERE.VA MULTUMIM PE ACEASTA CALE PENTRU INTELEGERE!
Masina se vinde cu factura fiscala si certificat fiscal asiguram toate actele necesare de inscriere pe numele clientului.
INMATRICULARE RAPIDA pe numele clientului ,fara stres
ASUPRA DOCUMENTELOR sau STARII DE FUNCTIONARE A MASINII,COMOD SI CIVILIZAT.VA ASTEPTAM CU DRAG!
*În anunț pot apărea erori umane de descriere privind performantele,dotările autoturismului.Pentru detalii suplimentare ne puteți contacta telefonic.
USOR NEGOCIABIL DOAR LA FAȚA LOCULUI
AVEM SI ALTE MASINI ASEMANATOARE PE STOC CU CARTE DE IDENTITATE RAR EFECTUATA ADUSE GERMANIA SAU INMATRICULATE."
chevrolet,Spark,3 499 €,1 206 cm³,70 CP,Benzina,Hatchback,192 000 km,N/A,2012,Manuala,"FOARTE FRUMOASA,MODERNA SI COCHETA,CU PERSONALITATE, DRAGOSTE LA PRIMA VEDERE!
ATENȚIE MOTORIZARE IN 4 CILINDRI!
Culoare deosebita Brown metalic cu perla.
Parc auto VLADIMIR VEST AUTOMOBILE SRL Sibiu vinde un excelent CHEVROLET SPARK  ,motorizare benzină  an 2012 euro în stare foarte buna tehnica si estetica , inmatriculat cu ITP VALABIL .2026
MASINA ESTE ÎNMATRICULATĂ RO!
Unul din cele mai fiabile motoare pentru o masina pretabila deplasarilor zilnice,navetei ,orasului aglomerat,usor de condus si parcat.Ideala pentru livrari!Consum mic de carburant 4% benzina,norma de poluare euro 5 fara restrictii in anumite orase care aplica aceste norme!
Cu o servisare corecta a consumabilelor se poate utiliza fara probleme pana la 600000 km!
-GARANȚIE 1 AN
DOTARI
-CLIMATRONIC
-servodirectie
-airbaguri cortina
-airbaguri laterale
airbaguri frontale
-oglinzi electrice
-4xgeamuri electrice
-radio cd player original cu comenzi volan
-volan si scaune reglabile
-inchidere centralizata pe cheie
-jante aliaj anvelope m+s
-încă un set de roti iarnă
euro 5
DISTRIBUTIE PE LANT
BENEFICIATI DE O REVIZIE ULEI SI FILTRE GRATUIT DIN PARTEA NOASTRĂ.
KM sunt REALI si VERIFICABILI prin AUTOPASS RAR DOCUMENT NECESAR INMATRICULARII PE CARE
V-IL OFERIM GRATUIT!
Toate mașinile noastre sunt achiziționate din surse sigure,verificate, fapt care exclude absolut toate problemele legate de autenticitatea actelor,km reali și starea tehnica a autoturismului ales de dvs.
GARANȚIE PENTRU MOTOR SI CUTIE 1 AN(ofertă supusă unor termene și condiții).
O masina economica cu revizii la zi, fara vicii ascunse,fiabila usor de condus si parcat.
Ideala pentru incepatori,transport copii -centuri isofix-perfect pretabila pentru naveta zilnica sau oras aglomerat.
Extrem de spațioasă atât pentru locurile din fața dar si pentru pasagerii din spate.
PORTBAGAJUL SE MODIFICA PENTRU SPATIU  PRIN RABATAREA BANCHETELOR DIN SPATE.
Consum redus 4% benzina
Nu dorim oferte de schimburi sau variante.
Relatii despre masina numai telefonic fara mesaje va rog.
Masina se vinde cu factura fiscala si certificat fiscal asiguram toate actele necesare de inscriere pe numele clientului.
INMATRICULARE RAPIDA pe numele clientului ,fara stres
ASUPRA DOCUMENTELOR sau STARII DE FUNCTIONARE A MASINII,COMOD SI CIVILIZAT.VA ASTEPTAM CU DRAG!
*În anunț pot apărea erori umane de descriere privind performantele,dotările autoturismului.Pentru detalii suplimentare ne puteți contacta telefonic.
USOR NEGOCIABIL DOAR LA FAȚA LOCULUI
AVEM SI ALTE MASINI ASEMANATOARE PE STOC CU CARTE DE IDENTITATE RAR EFECTUATA ADUSE GERMANIA SAU INMATRICULATE."
chevrolet,Aveo,1 500 €,N/A,N/A,Benzina,Berlina,65 000 km,N/A,2007,N/A,"Sa vinde URGENT masina in stare foarte buna de functionare,(pe.motiv de sanatate) acte la zi .km reali .orice informatie la telefon"
chevrolet,Captiva,8 900 €,2 231 cm³,183 CP,Diesel,SUV,145 000 km,Negru,2013,Automata,"SUV premium, complet echipat – piele, trapa, carlig remorcare, cutie automată, 4x4, 183 CP – Sistem Pandora cu alarmă + pornire motor de la distanță de pe telefon (foarte util - iarna incalzesti/vara racoresti) - o mașină întreținută cu grijă, folosită zilnic și pregătită de drum.
Vând Chevrolet Captiva din 2013, motorizare 2.2 diesel (183 CP), tracțiune integrală și cutie automată.
Are 145.000 km reali (în creștere).
Este o mașină spațioasă, confortabilă și foarte sigură, ideală pentru familie sau călătorii lungi.
- Detalii generale:
An fabricație: 2013
Motor: 2.2 Diesel, 183 CP
Cutie: Automată
Tracțiune: 4x4
Kilometraj: 145.000 km reali
Culoare: Negru metalizat
Număr locuri: 7
Norma poluare: Euro 5
- Dotări și confort:
Sistem Pandora cu alarmă + pornire motor de la distanță (foarte util iarna)
Trapa panoramică
Interior complet din piele
Scaune încălzite față și spate
Climatronic automat pe două zone
Cruise control
Volan multifuncțional
Oglinzi electrice și încălzite
Faruri automate led și proiectoare ceață
Senzori parcare fata/spate
Camera marsalier
Jante aliaj
Geamuri electrice față-spate
- Stare generală:
Mașina merge foarte bine. Motorul trage puternic, cutia schimbă lin, nu bate, nu troncăne.
Toate reviziile au fost făcute la timp, ulei + filtre schimbate regulat.
Fără erori în bord, fără probleme ascunse. Caroserie curată, fără rugină sau lovituri majore.
- Acte:
Acte pe numele meu
Fiscal pregătit pentru vânzare
ITP valabil
Asigurare valabilă
Preț: 9150 € – ușor negociabil, în limita bunului simț
Locație: Bacau
Contact: Cozmin – 07******44
Este o mașină completă, bine dotată și întreținută cu grijă.
Nu are nevoie de investiții. Se vinde doar pentru trecerea la un model mai nou.
Poate fi verificată oriunde – service, test drive, fără probleme."
chevrolet,Volt,6 950 €,1 398 cm³,150 CP,Plug-In Hybrid,Hatchback,267 000 km,Argintiu,2013,Automata,"Chevrolet Volt 2013, 267.000 km,in stare perfecta de functionare.Autonomie electrica intre 45 si 70 de kilometri, depinde de stilul de condus si de anotimp.Are toate update-urile de soft facute, o masina extraordinar de fiabila, super economica chiar si in afara orasului.Masina o am din ianuarie 2020 si a functionat perfect , fara probleme majore,majoritatea kilometrilor fiind facuti numai in oras,exclusiv electric.Un autoturism foarte fiabil, fara problemele clasice:turbo,EGR,DPF,piesele sunt foarte ieftine si nu prea necesita inlocuire, de exemplu franarea este regenerativa si de aceea placutele de frana nu intra in actiune decat foarte rar, motorul termic este doar generator de curent si intra in functiune decat foarte rar, schimb de ulei si filtru de aer dupa 2 ani,isi calculeaza singura durata de viata ramasa a uleiului,orice problema a masinii poate fi diagnosticata foarte usor si foarte precis cu ajutorul softurilor dezvoltate de alti utilizatori,vezi VoltageApp sau MygreenVolt, o autonomie electrica peste foarte multe masini Plug in Hybrid, va pot oferi foarte multe detalii telefonic.O vand deoarece mi-am cumparat alt Chevrolet Volt.Este o masina americana proiectata si construita dupa standardele riguroase de calitate din USA.Este peste alte masini hibrid pe care le-am detinut de-a lungul anilor,Prius II,Prius III, Nissan Altima hibrid(unicul din Romania) Mitsubishi Outlander phev,Toyota Auris hibrid.
-tapiterie piele in stare perfecta
-scaune si oglinzi electrice
-clima
-senzor lumini si ploaie
-sistem audio Bose
-senzori parcare fata si spate plus camera video
-lumini led
Mașină perfectă pentru Uber, Bolt,glovo,Wolt,cu o instalație GPL cheltuielile sunt imbatabile
Pretul este negociabil ,include TVA deductibil ,pentru plata cash pretul este FOARTE NEGOCIABIL,masina nu o mai folosesc si e pacat de ea sa stea
Accept eventuale schimburi cu autoturisme mai ieftine (nu ofer diferența)dar in stare foarte bună de funcționare.
Mai multe detalii la telefon"
chevrolet,Aveo,870 €,900 cm³,85 CP,Benzina,Hatchback,127 500 km,Rosu,2007,Manuala,"Chevreolet Aveo
An2008
1.2 benzină
Abs Esp
Servo
Geamuri electrice
Airbag-uri"
chevrolet,Cruze,2 790 €,1 790 cm³,141 CP,GPL,Berlina,222 000 km,Negru,2012,Manuala,"3.7 ron este  litrul de Gpl !!!
Import Italia ~~ fara rugina !!!
Chevrolet Cruze ( Opel Astra j )  in stare foarte buna,FARA PUNCT DE RUGINA, arata f bine, Bi -fuel din fabrica benzina /Gpl marca BRC , fabricatie 2012 in acte Euro 5, motorizare fiabila si f economica de 1.8 benzina ECOTEC 141 Cp + instalatie Gpl Brc din fabrica cu butelie toroidala in locul rotii de rezerva inlocuita in 2022 si valabila 10 ani pana in 2032., rulaj real 222.000 km, distributie schimbata la 180.000 km, ulei si filtre noi.
Consum f mic de carburant pe Gpl, motorul este f silentios si trage f bine.
Fara nr rosii eliberate, se pot scoate pt 90 de zile.
Toate actele Ok in vederea inmatricularii !
Dotari :
~~Aer conditionat functional
~~Pilot automat ( cruise control )
~~Senzori parcare spate
~~Senzori de ploaie
~~Lumini automate
~~Computer de bord
~~Volan din piele reglabil cu comenzi
~~Sistem audio original cu multiple functii
~~4 geamuri electrice
~~Oglinzi electrice heliomate si incalzite
~~Abs, Esp, Servo, 8 airbag -uri
~~Inchidere centralizata
~~ Alarma din fabrica
~~Jante aluminiu originale
~~Anvelope M+S ca si noi
~~Proiectoare ceata
~~Cutie manuala 5+1 trepte
Etc...
O masina deosebit de frumoasa care ruleaza f bine !
Pret 2790 e usor negociabil"
chevrolet,Aveo,2 200 €,1 400 cm³,101 CP,Benzina,Berlina,69 000 km,Gri,2010,Manuala,"CHEVROLET AVEO - 2010;1.4i 16v;101 cp ,benzina ,69000 km reali, accept orice test.  Dotări:aer condiționat,geamuri electrice,servodirecție, air bag șofer și pasager, închidere centralizată, oglinzi încălzite,jante în aliaj"
chevrolet,Cruze,2 000 €,1 991 cm³,125 CP,Diesel,Berlina,250 000 km,Alb,2010,Manuala,"Chevrolet Cruze
2.0 diesel 125 cp
manuala"
chevrolet,Silverado,49 990 €,5 300 cm³,360 CP,Benzina,SUV,175 000 km,Maro / Bej,2020,Automata,"CHEVROLET SILVERADO 4X4 RST Pachet ZL1 versiune Long 5.3 V8 360 cai 6 LOCURI Configurație rară cu nivel de dotări ridicat Evacuare sunet Demențial /Roti Noi
STARE IREPROȘABILA DIN TOATE PUNCTELE DE VEDERE , FĂRĂ DAUNE , KM CERTIFICATI , SE ACCEPTA ORICE VERIFICARE
*** AUTOUTILITARA IMPOZIT 580 LEI/AN
08/2019 , PROPRIETAR
CUTIE AUTOMATA
MOTORIZARE FIABILA SI PERFORMANTA
REVIZIE RECENTA CUTIE ȘI MOTOR
DOTARI EXTRA :
•volan încălzit
• 6 locuri
• Tractiune integrala 4 X 4
• Navi mare 16/9 cu touch
• Keyless go
• Keyless entry
• Scaune încălzite
• Scaune cu reglaj full electric
• ECO Start & Stop
• Camera marșarier
• Senzori parcare
• Dublu climatronic
• Asistent pantă
• Faruri full LED față spate
• Pachet confort plus
• Limitator de viteza
• Pilot automat
• Volan sport
• Lumini ambientale
• Sonorizare hifi pro
• Pachet crom
• Scaune dinamice
• Scaune reglabile confort
• Oglinzi cu reglaj electric
• Senzori parcare
• Telefon bluetooth
• RADIO USB CD DVD
• Jante aliaj
• Torpedou refrigerat
• Cârlig remorcare"
