marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
mitsubishi,Outlander,7 999 €,2 268 cm³,150 CP,Diesel,Off-road,247 000 km,Negru,2014,Manuala,"Mitsubishi ~ Outlander Model ~ EURO 5 MOTOR 2268 diesel DI - D , 150 CP ,
Motor foarte puternic si silentios ! ! !
An de fabricatie - 2014
Motor 2 . 2 DI - D ~ 150 CP ~ Euro 5 ~
--- ACCEPT ORICE TEST
~~~ 247 000 Km
- dublu climatronic
- senzori de parcare spate
- bancheta spate reglabila pe orizontal + ISOFIX
- senzoi ploaie
- comenzi pe volan
- comenzi vocale
-  computer bord
- 4 x geamuri electrice si oglinzi + incalzite
- oglinda retrovizoare HELIOMATA
- 12 airbag sofer + pasager
- ABS, ESP , ASR
- volan reglabil
- proiectoare de ceata
- inchidere centralizata
- roata de rezerva + cric + cheie de rota
masina este in stare tehnica foarte buna, nu necesita nici o investitie.
estetic, prezinta uzura conform varstei."
mitsubishi,ASX,8 699 €,1 800 cm³,150 CP,Diesel,SUV,174 233 km,Gri,2014,Manuala,"Mitsubishi ASX Instyle / 2014 / 4x4 / 1.8 Diesel
Import recent Germania
Euro 5
150 CP
Cutie manuala 6+1
4x4 cu diferențial
Carte service + istoric service si TUV
175237 km reali
Xenon
Panoramic
Navigație
Camera video marșarier
Comenzi volan
Pilot automat
Keyless go
Start/Stop
Senzori ploaie
Senzori lumini
USB/AUX/Bluetooth
Sistem audio profesional
Sistem navigatie cu Android
Cotiera față-spate
Oglinzi electrice și încălzite
Geamuri electrice + fumurii spate
Bancheta spate rabatabilă
Isofix
2 chei
Climatronic
Interior piele
Incalzire in scaune
Bari longitudinale
Spalator faruri
Jante R17
Cârlig remorcare
Pachet crom
Proiectoare ceață
Car Vertical la cerere
Atât interior cat si exterior, masina se afla in perfecta stare de funcționare
Pentru mai multe informații va rog sa ma contactați telefonic 07******99"
mitsubishi,Outlander,3 950 €,1 968 cm³,140 CP,Diesel,SUV,353 000 km,Albastru,2008,Manuala,"Mitsubishi Outlander 2.0d 140CP 4x4 2008 Euro 4
•••www.AutoRulateBacau.ro•••
•Posibilitate Rate ,Cash , Buy~Back și Test Drive.
•Înainte de Test Drive toate mașinile sunt dezinfectate !!!
Decât sa o visezi mai bine o conduci !!!
POSIBILITATE DE VÂNZARE IN RATE !!!
Acest autoturism se poate finanța pentru :
‍Persoane Fizice :
- Cu istoric negativ in biroul de credit si 20%avans-in functie de istoricul clientului
- Contracte de munca din AFARA TARII (din strainatate ) si 0 % avans
- Cu venituri din diurna
- Persoanele cu pensii din Romania vârstă maxima 70 de ani
-cu venituri din Prenatal
‍Persoane juridice :
• Firme PFA, întreprinderi individuale, SRL
•••Posibilitate de închidere anticipata si recalcularea creditului •••
Verificarile și detaliile pentru rate se pot face TELEFONIC,Whats”App SAU LA SEDIUL NOSTRU !
La :
07******00
07******00
Creditul se ACORDA la biroul nostru cu aprobare finala in decurs de 2 ore !!
Marca : Mitsubishi
Model : Outlander 2.0d 4x4
Motor : 2.0 Diesel 140cp Euro 4
Anul : 2008
D O T A RI :
Tractiune 4x4 2WD/4WD/LOCK
Incalzire in Scaune
Navigatie MARE cu Touchscreen
Camera HD Parcare Spate
Senzori de Lumini si Ploaie
Senzori Presiune Roti
Pilot Automat
Radio CD/MP3
Intrare Auxiliar
Volan Piele
Comenzi Volan
Computer Bord
Control Stabilitate (ESP)
Climatronic
Oglinzi Incalzite
Oglinzi Heliomate Reglabile Electric
Oglinzi Rabatabile Electric
Geamuri Electrice Fata si Spate
Geamuri Spate IONIZATE
Proiectoare Ceata
Carlig Remorcare
Jante Aliaj
OFERIM NUMERE ROȘII (Provizorii) PE LOC!!!
Km 100 % Verificabili
Rulaj : 353.000km
-Masina se prezinta intr o stare foarte buna atat tehnic cat si optic
-Firma noastra detine autovehicule ce pot fi verificate in orice service autorizat!!!
-Se eliberează factura cu km trecuți pe ea!!!
BuyBack -PRELUAM MASINA DUMNEAVOASTRA CA AVANS PT ORICE MASINA DIN PARCUL NOSTRU
Descrierea autovehicului este strict informativa, pot exista greseli umane de tipar (optiuni, performanta a motorului, capacitate cilindrica, transmisie, kilometraj etc) NU suntem responsabili de informatia oferita.
* In caz de nelamuriri cu privire la optiunile prezentate / stare tehnica sau estetica puteti sa ne contacta telefonic."
mitsubishi,Outlander,2 500 €,2 000 cm³,N/A,N/A,Off-road,332 981 km,N/A,2007,Manuala,Vând Mitsubishi outlander an 2007 masina functioneaza dar din păcate scoate un zgomot la motor am schimbat de curând distributa și acu bate .nu știu dacă e injector sau altceva dar nu merge bine am schimbat de curând ulei filtre distributie.functioneaza și se deplasează pe orice distanta.
mitsubishi,Pajero,8 850 €,2 477 cm³,99 CP,Diesel,Off-road,319 000 km,Gri,1999,Manuala,"Mitsubishi Pajero Sport K90 – 2.5 TDI – 1999 – Pregătit pentru off-road / overlanding
Date generale:
An fabricație: 1999
Model non-facelift
Motorizare: 2.5 TDI, 2477 cm³, 73 kW, 99 CP (motor foarte fiabil)
Cutie manuală 5 trepte + reductor (4x2, 4x4H, 4x4L)
319000 km în bord
Geamuri și oglinzi electrice față/spate
Aer condiționat funcțional
Proiectoare ceață
Șasiu fără rugină
Consum: 10–15% în funcție de exploatare
Istoric și utilizare:
Achiziționată în 2022 iunie, folosită doar ocazional (cca. 2 ieșiri pe luna) pentru ieșiri de tip overlanding și pescuit. Nu a fost mașină de zi cu zi. Îngrijită și întreținută constant.
Modificări / îmbunătățiri:
Tinichigerie refăcută complet
Vopsită Raptor, culoare RAL 7015
Montat eleron pe haion
Montate bare longitudinale și overfendere
Montate scuturi metalice
Partea tehnică (toate schimbate recent – 2025):
Anvelope noi Toyo Open Country MT 31x10.5x15 (achiziționate iunie) - se comporta excepțional
Suspensie completă Profender +5 cm, cu încărcare 200-300 kg spate (foarte confortabilă)
Flanșe distanțiere 5 cm
Jante aluminiu 15” ET negativ  -13mm
Chiuloasă nouă
Radiator nou
Pompa apă + distribuție schimbate
Articulații și bucșărie noi, gresată complet
(va pot pune în contact cu mecanicul ce s-a ocupat și se ocupa de mașină pt fiecare detaliu)
Stare și motiv vânzare:
Mașina este îngrijită, pregătită de drum și construită pentru aventuri, cu investiții totale de peste 15.000 € (inclusiv achiziția). Este proiectul care mi-a ținut pasiunea vie, dar acum, ca familie, avem nevoie de mai mult spațiu pentru călătoriile lungi și plănuiesc un upgrade la un vehicul mai încăpător.
Alte detalii:
Mașina este pe firmă – se emite factură fiscală.
Nu sunt interesat de schimburi, cu excepția unui Mitsubishi L200 (diferența o suport eu).
Rog seriozitate, nu samsăreală.
Preț: 8.850 € (TVA inclus)"
mitsubishi,ASX,8 990 €,1 800 cm³,150 CP,Diesel,SUV,137 000 km,Alb,2014,Manuala,"Mitsubishi ASX 1.8 DI-D Instyle 4WD – SUV japonez compact, fiabil și elegant, cu tracțiune integrală și istoric verificat
An fabricație: 08/2014
Kilometraj: 137.000 km
Motorizare: 1.8 DI-D, 150 HP, Euro 5 – motor diesel fiabil și economic
Cutie de viteze: Manuală, 6+1 trepte
Tracțiune: 4x2 / 4x4 cu diferențial blocabil – aderență și stabilitate excelente
Preț: 8.990 € negociabil
Auto fără daune sau elemente revopsite
Istoric verificat și întreținere completă
Accept test în reprezentanță Mitsubishi
Dotări și beneficii detaliate:
Siguranță și control:
6 airbaguri pentru protecție completă
ABS, ESP, DPF/FAP – control și stabilitate în orice condiții
Asistență la plecare din rampă (Hill Start Assist)
Isofix – prindere sigură pentru scaunele de copii
Imobilizator electronic – siguranță sporită împotriva furtului
Confort și design:
Climatronic – reglaj automat al temperaturii pentru confortul tuturor pasagerilor
Volan îmbrăcat în piele, multifuncțional
Geamuri electrice față/spate
Oglinzi electrice pliabile și încălzite – vizibilitate excelentă pe timp rece
Interior ergonomic și finisaje de calitate
Scaune confortabile cu susținere bună
Stopuri LED – design modern și vizibilitate crescută
Tehnologie și asistență:
Faruri cu lupă + proiectoare ceață – iluminare optimă
Senzori de ploaie și lumină – confort și siguranță sporite
Senzori de parcare spate – manevre sigure și ușoare
Sistem audio cu radio CD / MP3 Player / Bluetooth / Aux-In – conectivitate completă
Computer de bord – informații clare și utile în timpul condusului
Pilot automat + sistem hands-free – condus relaxat și eficient
Funcționalitate și performanță:
Tracțiune 4x4 selectabilă cu diferențial blocabil – pentru orice tip de teren
Jante aliaj cu anvelope vară 7 mm (DOT 4624) – aderență excelentă și aspect elegant
Servodirecție ușoară și precisă
DPF/FAP – conformă normelor de mediu Euro 5
Întreținere & istoric:
Revizii efectuate la zi
Funcționare ireproșabilă, fără erori pe bord
Mașină verificată tehnic și estetic
Accept test în reprezentanță Mitsubishi
Posibilitate de achiziție în RATE, prin partenerul nostru Banca Transilvania.
Posibilitate de achizitie in Rate,cu dobanzi avantajoase,incepand de la Avans 0 !
-DOBÂNDĂ DE LA 1% PE LUNĂ – Pentru sistemul de RATE.
-DOBÂNDĂ DE 0,35 % PE LUNA – Pentru sistemul de LEASING.
Contractele de finantare se incheie la sediul nostru in maxim 1 ora.
Oferim finantare pentru:
- Persoane Fizice
- Persoane Juridice (Rata / Leasing)
- Firme noi infiintate(1 an fiscal încheiat,obligatoriu pe profit)
- Pensionari(cu pensie definitiva)
- Persoane cu contracte de munca externe
- Persoane cu istoric NEGATIV in Biroul de Credit
(creditul trebuie sa fie achitat)
- Soferi de tir (diurna incasata minim 6 luni).
KILOMETRAJ GARANTAT JURIDIC PRIN FACTURA FISCALA !"
mitsubishi,Pajero,7 900 €,3 200 cm³,170 CP,Diesel,SUV,205 000 km,Albastru,2009,Automata,"Vând mitsubishi pajero, af 2009, automată, are zgârieturi pe toată suprafață, km sunt reali, proprietar de 3 ani, acoperita complet dedesubt cu asfir, 201000km, piele."
mitsubishi,Space Star,12 200 €,1 197 cm³,75 CP,Benzina,Hatchback,23 000 km,Albastru,2021,Automata,"Mitsubishi Space Star 1,2 automată Invite
Mașina este ca nouă, fără nicio problemă, sau eveniment rutier
Aer condiționat
Geamuri electrice față-spate
Radio CD - MP3-AUX-Spotify etc.
Bluetooth
Comenzi pe volan
Pilot automat
Tapițerie culoare bej, foarte frumoasă
Consum extrem de mic 4-5%
Etc
Pentru detalii sunați!
Preț 12300 EUR negociabil."
mitsubishi,Pajero,7 900 €,2 477 cm³,116 CP,Diesel,Off-road,270 000 km,Albastru,2003,Manuala,"In stare foarte buna mecanic-estetic, fara rugina.
Masina a fost folosita in mare parte la trasee turistice de overlanding in zona Brasov.
Este pregatita de overlanding:
- vopsea raptor
- roti 33 inchi cu anvelope BF Goodrich MT in stare buna
- distantieri roti
- Troliu 6.5 tone
- Blocant spate la buton (din fabrica)
- MRL-uri manuale AVM
Are urmatoarele dotari:
- scaune si banchete din piele (7 locuri, locurile din spate se pliaza)
- incalzire in scaune fata
- 4 geamuri electrice (cel din dreapta spate nu functioneaza)
- folii omologate spate
- camera marsarier
- aer conditionat (radiatorul de AC este fisurat si pierde freon)
Sunt proprietar in acte, are toate actele valabile.
O instrainez doar cu fiscal.
E autoturism in acte, norma de poluare Euro 3.
Eu sunt din Vrancea de loc dar locuiesc in Brasov.
Nu fac schimburi."
mitsubishi,Colt,6 500 lei,1 493 cm³,95 CP,Diesel,Hatchback,290 646 km,Albastru,2007,Manuala,"Mitsubishi colt din 2007 in stare bună de funcționare, preț negociabil în limita bunului simț.
Platformă de Smart ForFour cu motor de Mercedes-Benz OM639. Toate actele la zi, consum mic, mașină ideală pentru navetă.
Dotări:
- AC funcțional
- Geamuri electrice față
- Cui pentru remorcă
- Direcție asistată electric, perfectă pentru oraș
- Faruri de ceață
- Plastic moale calitativ pe uși și bord
- Jante din aliaj
- Închidere centralizată
- Consum 3.5%"
mitsubishi,L200,7 999 €,2 500 cm³,116 CP,Diesel,Pickup,212 000 km,Verde,1996,Manuala,"Import recent Spania!
Fara gram rugina!
Fara terasoane si izolatii de tot felul pe dedesupt, este original de fabrica!
Unic propietar, foarte bine intretinuta!
In stare originala de fabrica, fara modificari!
O raritate in asemenea stare!
Motorizare 2.500 CMC Turbo diesel!
4x4 cu reductor!
Fara defecte tehnice de nici un fel, fara gram de scurgeri!
Hardtop in stare perfecta!
Un model foarte robust si practic pentru lucru si nu numai!
Doua chei!
Trusa depanare originala sub bancheta spate!
Roata de rezerva!
Cauciucuri AT!
Jante aliaj originale!
Carlig remorcare!
Vizionati peste 40 poze pe site-ul www autovit.ro la sectiunea autoutilitare!
NU raspund la mesaje din lipsa de timp
Nu s-au scos numere provizorii!
NU fac nici un fel de schimb!
Toate actele in vederea inm definitive se perfecteaza pe loc in momentul achizitiei!
Posibilitate  transport gratuit pe platforma in limita a 100 km dus/intors  pana la dom clientului, peste limita a 100 km dus/intors se tarifeaza pret la intelegere!"
mitsubishi,Outlander,8 500 €,1 998 cm³,122 CP,Plug-In Hybrid,SUV,267 000 km,Negru,2015,Automata,"Mitsubishi Outlander Plug-in-hybrid PHEV
Motor 2.0 benzina 89kw
An fabricatie 2015
Km 267000
VIN : JMBXDGG2W FZ004646
Km reali - fara accident
4 geamuri electrice
Oglinzi electrice-incalzite-retractabile
Tractiune 4X4 la buton
Cutie viteze automata
Jante aliaj
Carlig remorcare
Dublu climatronic
Incalzire scaune
Proiectoare ceata , spalate faruri
Volan piele
Comenzi volan
Padele volan
Tempomat
Tapiterie piele
Navigatie touchscreen
Camera marsarier
Scaune sofer reglabil electric
Portbagaj electric
Usb,aux,bluetooth
Isofix
Inchidere centralizata
Keyless entry , keyless go
Inmatriculata persoana fizica
Unic proprietar in Romania
Fara probleme tehnice , fara piese vopsite
Stare exceptionala de functionare
Nu necesita absolut nici o investitie
Pret : 9199 euro usor negociabil
Contact : 07********91 , 07********78
Hunedoara"
mitsubishi,ASX,8 450 €,1 800 cm³,150 CP,Diesel,SUV,97 000 km,Maro / Bej,2011,Manuala,"Mitsubishi ASX 1.8 DI-D Intense 4WD – SUV japonez impecabil, pentru pretențioși!
An fabricație: 2011
Kilometraj real:  Doar 97.000 km
Motorizare: 1.8 DI-D, 150 CP, Euro 5 – motor diesel fiabil și performant
Cutie de viteze: Manuală, 6+1 trepte
Tracțiune: 4x2 / 4x4 cu diferențial blocabil – aderență excelentă în orice condiții
Preț: 8.450 € negociabil
Carte service la zi
Kilometraj verificabil
Auto fără daune sau elemente revopsite
Accept test în reprezentanță Mitsubishi
Exemplu de întreținere – perfect pentru clienți exigenți
Dotări complete și beneficii premium:
Siguranță și control:
6 airbaguri pentru protecție totală
ABS, ESP, DPF/FAP – stabilitate și emisii reduse
Asistență la plecare din rampă (Hill Start Assist)
Isofix – prindere sigură pentru scaunele de copii
Imobilizator electronic – protecție antifurt avansată
Confort și design:
Climatronic automat – confort termic optim
Plafon panoramic – lumină naturală și vizibilitate extinsă
Geamuri electrice față/spate
Oglinzi electrice pliabile și încălzite
Privacy glass – geamuri fumurii pentru intimitate și eleganță
Volan din piele multifuncțional – control rapid al funcțiilor esențiale
Scaune confortabile, ergonomice, cu finisaje de calitate
Tehnologie și asistență:
Faruri Xenon + spălătoare faruri + proiectoare ceață – vizibilitate excelentă
Senzori de ploaie și lumină – automatizare completă
Senzori de parcare spate – parcare sigură și facilă
Radio CD MP3 Player cu Bluetooth / Aux-In – conectivitate completă
Computer de bord cu afișaj multifuncțional
Pilot automat + sistem hands-free – condus confortabil
Stopuri LED – vizibilitate și design modern
Funcționalitate și performanță:
Tracțiune integrală selectabilă (2WD / 4WD / Lock)
Servodirecție precisă și ușoară
Jante aliaj + anvelope vară 7 mm (DOT 1234) – aderență excelentă
DPF/FAP pentru respectarea normelor Euro 5
Întreținere & istoric:
Carte service completă
Revizii efectuate regulat
Fără erori sau martori aprinși pe bord
Auto verificată – funcționare ireproșabilă
Posibilitate de achiziție în RATE, prin partenerul nostru Banca Transilvania.
Posibilitate de achizitie in Rate,cu dobanzi avantajoase,incepand de la Avans 0 !
-DOBÂNDĂ DE LA 1% PE LUNĂ – Pentru sistemul de RATE.
-DOBÂNDĂ DE 0,35 % PE LUNA – Pentru sistemul de LEASING.
Contractele de finantare se incheie la sediul nostru in maxim 1 ora.
Oferim finantare pentru:
- Persoane Fizice
- Persoane Juridice (Rata / Leasing)
- Firme noi infiintate(1 an fiscal încheiat,obligatoriu pe profit)
- Pensionari(cu pensie definitiva)
- Persoane cu contracte de munca externe
- Persoane cu istoric NEGATIV in Biroul de Credit
(creditul trebuie sa fie achitat)
- Soferi de tir (diurna incasata minim 6 luni).
KILOMETRAJ GARANTAT JURIDIC PRIN FACTURA FISCALA !"
mitsubishi,Pajero,6 450 €,3 000 cm³,150 CP,Benzina,Off-road,200 000 km,Albastru,1995,Manuala,"• Vând Mitsubishi Pajero 3.0 benzină mk2, 4x4 veritabil cu reductoare funcționale, în stare foarte bună, pregătit pentru aventură și teren dificil.
•. Dotări și echipamente:
• Troliu electric
• Bulbar față
• Trapă
• Climă funcțională
• Geamuri electrice
• Închidere centralizată
• Radio CD, navigație, Bluetooth
• Cârlig de remorcare
Mașina este întreținută, funcționează impecabil, ideală pentru pasionații de off-road sau pentru utilizare în zone montane.
•. Stare: foarte bună, fără probleme tehnice
•. Tracțiune: 4x4 + reductor
•. Motor: 3.0 benzină V6
•. Utilizare: pregătit de off-road
Preț: 6.450 €
Locație: Dumbrava [Targoviste]
Contact: 07********29"
mitsubishi,Outlander,14 550 €,2 400 cm³,135 CP,Plug-In Hybrid,SUV,152 990 km,Maro / Bej,2019,Automata,"*Mitsubishi Outlander
*An 04.2019
*Bateriile au Garantie pentru 160.000 km ,sau 8 ani de zile ,daca sunt sub 70 % sau 80 % se schimba cu   baterii noi !!!
*Plug-In Hybrid 2.4 4WD INSTYLE 2019
*Carte service
*Motorizare 2,4 PHEV - motor aspirat natural (135 CP ) + 2 motoare electrice (motor 1 puntea fata - 82 CP *si motor 2 puntea spate - 95 CP) cu o autonomie de pana la 45 km doar pe electric
*Iincarcare casnic / normal .
*Moduri de condus Eco / Normal / Sport / EV
*Moduri 4x4 Snow / Lock
*Import
Display multifunctional
*Camera spate
Faruri LED
Lumini de zi LED
Spălătoare faruri
Tapiterie piele+alcantara
*Climatizare 2 zone
*Incalzire scaune fata
*Scaun sofer cu suport lombar si reglaje electric
*Car play Apple si Android Auto
*Jante de aliaj originale 18"" cu anvelope vara
*Keyless entry
*Keyless go
Oglinzi electrice/ incalzite/ rabatabile
Start/Stop
*Senzori de parcare fata si spate
Limitator viteza
*Senzor presiune pneuri
S-AWC - Super-All Wheel Control
*Autohold
*Senzor ploaie
Senzori lumina
Comenzi vocale
*Padele volan
*Privacy glass
*2 chei
*2 prize 220 V
Accept Testare.
*Fara schimburi !!"
