marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
suzuki,Vitara,6 350 €,1 389 cm³,N/A,Hibrid,SUV,102 000 km,Gri,2020,Manuala,"Achiziționat de nou din România
2 chei
Euro 6
Motor 1.4 myldhibrid
Fabr 12.2019/talon 12.2020
Cutie manuala 6+1
Lane assist
Side assist
Keyless go
Keyless entry
Camera marșarier
Scaune piele+alcantara
Scaune incalzite
Faruri full led
Stopuri full led
Clima automata
Geamuri privacy glass
NU RASPUND LA MESAJE PE OLX
Etc
Auto avariat conform foto
Deplasabila pe distante scurte(radiatoare sparte)
Se oferă factura și fiscal"
suzuki,Grand Vitara,3 200 €,1 900 cm³,130 CP,Diesel,SUV,243 000 km,Negru,2006,Manuala,"Vand Suzuki grand vitara an fabricatie 2006 , motor 1.9 ddis, 243000 km , Dotari - keyless go , keyless entry , scaune fata incalzite , aer conditionat , faruri cu lupa , 4 geamuri electrice , 4x4 permanent functional pe toate cele 3 pozitii , HI si LOW , ITP valabil , RCA valabil . Acte in regula masina se da cu fiscal . defecte datorate varstei mici zgarieturi si indoituri pe caroserie
DPF off , EGR off . Radiator racire nou , electromotor nou, preincalzitor nou . ulei grupuri si cutie transfer schimbat , caseta directie schimbata , grup fata schimbat si reconditionat , masina este fara rugina . Pret 3200euro usor negociabil. Fara schimburi 0 *********52"
suzuki,Grand Vitara,4 200 €,2 000 cm³,140 CP,Benzina,SUV,226 400 km,Verde,2008,Manuala,"Suzuki grand vitara 4x4permanent,motor 2.0 benzină senzori parcare +camera mansalier, cârlig remorcare stare foarte bună schimbat plăcuțe+discuri frînă,ulei filtre,cauciucuri foarte bune iarnă,mașina nu necesită nici o investiție recentă"
suzuki,SX4 S-Cross,5 300 €,1 586 cm³,120 CP,Benzina,Hatchback,181 426 km,Gri,2016,Manuala,"Norma Euro 6, tapițerie piele, plafon sticlă electric cu parasolar, 5 uși, tracțiune 4x4, ediție germană. 1,586 cmc, 88 kW (120 hp), motor combustie internă, consum combinat 5.7 l/100km, emisii CO₂ (comb.) 128 g/km, fabricație 2016, Prima înmatriculare în Germania în 2016 (primul proprietar) și înmatriculată în România în aug 2020 (al doilea proprietar)
7 difuzoare, sistem adaptiv de control al vitezei (ACC), airbag pasager dezactivabil, airbag șofer/pasager, tip de transmisie: tracțiune integrală, sistem audio (inclusiv DAB+) cu conexiune pentru smartphone, inclusiv dispozitiv hands-free Bluetooth, comutare automată a luminilor de poziție/senzor de lumină, oglinzi exterioare reglabile electric și încălzibile, ambele, asistent la frânare, bare de acoperiș argintii, tahometru, asistență la parcare față și spate, asistență la pornirea în pantă, geamuri electrice față + spate, plasă/buzunar pentru bagaje pe spătarul scaunului din față, cutie de viteze manuală (5 trepte), ștergător lunetă cu comutare la interval, plafon panoramic electric cu parasolar, dotări interior: scaune din piele, oglindă retrovizoare interioară cu reglare automată a luminozității, fixare Isofix pentru scaunul copilului pe bancheta din spate, caroserie: 5 uși, sistem de pornire KeyFree, climatizare automată 2 zone, airbag pentru genunchi pe partea șoferului, tetiere spate, tetiere față, jante din aliaj ușor cu anvelope de vară noi, cotieră centrală spate cu suport pentru pahare, cotieră centrală față cu compartiment de depozitare, Afișaj multifuncțional, cameră de marșarier, ampatament 2600 mm, trusă de reparație anvelope, sistem de control al presiunii în anvelope, spătar scaun spate divizat/rabatabil (60 – 40), spătar scaune spate reglabil în înclinație, emisii reduse conform normei Euro 6d-TEMP, faruri LED, trapă electrică (din sticlă), airbag lateral față, protecție la impact lateral, centuri de siguranță față reglabile pe înălțime, scaun față stânga reglabil pe înălțime, scaun față dreapta reglabil pe înălțime, tapițerie scaune: piele, parasolare cu oglindă (iluminate), sistem Start/Stop, compartiment de depozitare sub podeaua portbagajului, lumini de zi LED, faruri bi-xenon, mânere interioare cromate, port USB, geamuri fumurii, geamuri spate fumurii, airbag cortină față și spate, sistem de avertizare pentru centurile de siguranță. Carnet service cu întreg istoricul, toate reviziile și reparațiile efectuate numai la reprezentanță Suzuki. Totul funcționează foarte bine, mai puțin elementele de caroserie avariate, conform fotografiilor. Mașina este garată în Brașov, se deplasează și poate fi probată sau expertizată."
suzuki,Swift,4 750 €,1 200 cm³,94 CP,Benzina,Hatchback,235 000 km,Gri,2014,Manuala,"Înmatriculată RO
Itp valabil septembrie 2027
Suzuki Swift generatia IV- 1.2 VVT-I benzină/94 Cp/Euro5
Model 2015
Cod motor-K12B
Motorizare japoneză recunoscută pt fiabilitate și rezistență.
Motorul merge perfect și este foarte silențios chiar daca are peste 200mii km.
Costuri minime de intreținere.
An fabricatie-2014
Autoturismul se remarca prin optiuni ca:
Trapă electrică
Keyless entry/go ( intrare si pornire fara cheie )
2 chei tip telecomandă
Climatronic
Incalzire scaune față
Volan piele/comenzi volan
Pilot automat
ABS-ESP/8 aibag-uri
Jante aliaj originale Suzuki R16
Senzori parcare spate
Senzori lumini
Radio CD/Bluetooth
4X geamuri electrice
Oglinzi electrice
Mufa usb
Day light LED
Auto perfect functional făra probleme tehnice sau martori aprinși.
Ideală pentru traficul urban!
Revizie efectuată recent ulei+filtre+discuri față+plăcuțe spate."
suzuki,Vitara,6 800 €,1 800 cm³,N/A,Benzina,Hatchback,N/A,Alb,1994,Manuala,"Suzuki vitara pregătită pentru offroad ,an 1994, a fost în totalitate recondiționat , mă refer la caroserie și șasiu . Motor de BMW 1.8 benzină , cutie BMW , cutie de transfer schimbată cu adaptările corespunzătoare , șasiul e întors , planetare verzi , cst-uri pe 33, aproape noi , plus tot ce se vede la exterior și interior . Toate actele la zi .Mai multe detalii la telefon"
suzuki,Grand Vitara,5 900 €,1 600 cm³,106 CP,Benzina,Berlina,182 000 km,Gri,2011,Manuala,"Suzuki grand vitara 1.6 benzina, 4x4 permanent
Ac,cameră spate,  navigație android,
Km 182000 Reali
Încălzire în scaune față
Geamuri fumurii omologate rar
Cauciucuri iarna aproape noi. Mașina este 4x4 permanent.
Stare perfecta de funcționare fara defecțiuni ascunse se accepta orice test.
Mai multe detalii la nr.de watap +40*******48"
suzuki,Vitara,13 999 €,1 400 cm³,140 CP,Benzina,SUV,208 000 km,Rosu,2020,Manuala,"De vânzare Suzuki Vitara Hybrid 4x4 (Benz+Ele) - Unic proprietar de nouă.
- Mașina are istoric complet reprezenta Brașov, toate reviziile făcute la timp.
-Se acceptă orice test.
-Se prezintă impecabil din toate
punctele.
Dotări: Distronic, Blind Assist, Lane Assist, Scaune încălzite, Asistență coborâre, comenzi volan, Cruise control, geamuri electrice, dublu climatronic, navigație,
Moduri de condus, camera marșarier
și multe altele.
Preț 13.999 euro.
07********49."
suzuki,Vitara,16 000 €,1 373 cm³,130 CP,Benzina,Hatchback,53 000 km,Gri,2020,Manuala,"Vand Suzuki Vitara Mild-Hybrid, Allgrip (4x4) , echipare Passion, transmisie manuală 6+1 trepte, luna/an fabricație Decembrie/2020, nivel de echipare Passion, un singur proprietar, 2 chei, cumpărată de nouă din reprezentanța Suzuki, carte service.
Are navigație, servodirecție asistată, climatronic, scaune față încălzite, geamuri electrice, volan reglabil îmbrăcat în piele multifuncțional, bordcomputer, geamuri închise în spate + haion, lumini de zi led, jante aliaj 17"" cu anvelope all season 2024, airbag frontal-lateral-cortină-genunchi, A.B.S.+E.B.D.+A.S.R.+E.S.P. etc.
Nu mă interesează schimburi !
Autoturismului i s-au adăugat dupa achizitie ca și ÎMBUNĂTĂȚIRI: ceas analogic bord, bandouri laterale protecție uși, covorașe interior, roată rezervă + cric hidraulic, folie protecție faruri și tavă portbagaj, Camera Auto DVR Xenomo® ROAD-X, Camera de bord ultracompacta, FULL HD 4K, 2160P, Inregistrare in bucla, Vedere nocturna, G-Sensor, Instructiuni vocale, Unghi filmare 170°, Camera video marsarier inclusa in pachet."
suzuki,Grand Vitara,4 200 €,2 500 cm³,143 CP,Benzina,Off-road,180 000 km,Albastru,2002,Manuala,"Suzuki Grand Vitara
An fabricație 2002
Motor 2.5 benzină V6
Șasiu recondiționat,suporți caroserie recondiționați,kit înălțare nou,distanțiere roți,troliu,Bari metalice față spate,2 proiectoare led,snorkel cauciucuri aproape noi,grup fontă schimbat recent,vopsită integral raptor recent.
Schimb filtre și ulei făcut recent cel mult 300 km are de la schimburi.
Pentru mai multe detalii și poze cu transformarea mașinii contactați-mă pe whatapp.
Se vinde deoarece de peste un an nu am făcut mai mult de 5 ieșiri,itp-ul a expirat și nu am avut timp sa-l fac deoarece sunt plecat din țară.(se poate face fără probleme)
Accept schimburi!"
suzuki,Grand Vitara,4 300 €,1 600 cm³,109 CP,Benzina,SUV,180 000 km,Albastru,2006,Manuala,"Fără variante
Recent adusă
Nu sau scos numere roșii
Asigur transport la cerere
Vând Suzuki Grand Vitara
1.6 Benzină 109 CP
4x4 funcțional
Distribuție pe lanț
Geamuri electrice
Oglinzi electrice încălzite
Cârlig de remorcare
Genți de aluminiu
Cauciucuri M +S foarte bune
Se oferă factură fiscală"
suzuki,Grand Vitara,4 350 €,1 900 cm³,129 CP,Diesel,Hatchback,189 000 km,Alb,2009,Manuala,"Recent adusa, Țara de proveniență Germania, Neînmatriculat  acte în regula pentru înmatriculare, nu sau scos nici un set de numere roșii.
Stare foarte bună de funcționare din toate punctele de vedere.
De precizat; Mașina a fost achiziționată de la privat un singur proprietar în Germania fără evenimente anterioare se oferă serie șasiu pentru verificare istoric km etc.
Interior fără rupturi sau zgârieturi.
Exterior fără rugina sau elemente revopsite.
Motor 1900cm.
129cp.
Euro 4.
An fabricație 2009/
Cutie viteze manuala Diferențial blocabil 4L Reductor mare mic 4h.
4x4.
4x2.
Dotări.; Aer condiționat.
Tempomat.
Pilot automat.
Sd player mp3 GPS.
Scaune fata încălzite electric.
4 geamuri electrice, geamuri spate fumurii ionizate de fabrica.
Închidere centralizata, 2 chei disponibile.
Cârlig remorcare nou nefolosit.
Jante aliaj Suzuki cauciucuri foarte bune M+ S.
Carte service km reali .
Accept orice test posibil.
Pot să ajut la transport oriunde în țară.
Mai multe detalii la numărul de telefon zero șapte patru opt cinci opt sase patru unu cinci 07********15.
Preț în euro negociabil la fața locului în limita bunului simt."
suzuki,Grand Vitara,7 300 €,1 860 cm³,130 CP,Diesel,SUV,259 000 km,Negru,2012,Manuala,"# Autoturisme verificate
# Autoturisme perfect funcționale
# Test drive (detinem numere de probe)
# km certificați (carte service)
# La cerere oferim numere roșii
# La cerere ne ocupam si de inmatricularea definitiva
# Garanție
# Factura Fiscală
-SUZUKI GRAND VITARA varianta cu full dotari
-4x4 la buton cu dif blocabil mic-mare
-KM REALI 259.700 carte service la zi accept test reprezentanta
-MASINA E CA NOUA FARA GRAM DE RUGINA !!
-AN 2012
-EURO 5
-MOTOR 1.9 diesel CEL MAI FIABIL
- 130CP
-CUTIE VITEZA MANUALA
-SENZORI LUMINA,PLOAIE
-INCALZIRE SCAUNE
-PILOT AUTOMAT
-KEYLESS GO
-KEYLESS ENTRY
-INTERIOR CU PIELE PERFORATA CA NOU
-EXTERIOR IMPECABIL FARA NICI O ZGARIETURA
-CLIMATRONIC
-BORD COMPUTER
-XENON
-TRAPA
-ISOFIX
-MUZICA CD ORIGINALA CU AUX USB
-GEAMURI & OGLINZI ELECTRICE
-JANTE ALIAJ ORIGINALE CU CAUCIUCURI NOI GOOD YEAR VECTOR 4 SEASON 225 65 17  (150 euro / bucata)
Schimbat Role si Curea
Are toate Consumabilele Schimbate
2 CHEI
-plus alte dotari care nu sunt enumerate
ASIGUR NUMERE ROSII SAU TRANSPORT PT CEI DIN TARA
ROG SI OFER SERIOZITATE
ACCEPT ORICE TEST
PENTRU MAI MULTE POZE SI VIDEO SUNATI
MASINA NU ARE GRAM DE RUGINA(am poze si de sub masina)"
suzuki,Samurai,5 500 €,1 300 cm³,N/A,Benzina,Off-road,160 000 km,Negru,1998,Manuala,"De vanzare Suzuki Samurai din 1998. cu actele in regula, fara nicio problma motorica sau estetica. motor 1.3 benzia. Ideal pentru offroad sau plimbari in natura. toate echipamentele vizibile pe poze se dau cu ea."
suzuki,XL7,4 700 €,2 700 cm³,173 CP,Benzina,Off-road,164 937 km,Verde,N/A,Automata,"Suzuki Grand Vitara XL-7
An 2002
Motor 2.7 V6 173 CP
164.937 KM Bord
7 locuri
Cutie viteze automata
Cuplaj 4x2 ,4x4H,4x4L la manetă
Interior piele foarte întreținut
Încălzire scaune față
4x geamuri electrice
Clima funcțională
Roti originale Suzuki
Anvelope m+s R16
Masina este în stare foarte bună!
Adusa in 2024.06 in Romania
Înmatriculată cu toate actele la zi
Singur proprietar!
Preț 4.700 € negociabil
Fără schimburi !
Tel 07********54"
suzuki,Alto,2 500 €,1 000 cm³,65 CP,Benzina,Berlina,N/A,N/A,N/A,N/A,"Se vinde mașina personala marca Suzuki alto, foarte practica și de oraș, mașină a fost servisata corespunzător, mașina îngrijită, unic proprietar de și se oferă fiscal"
suzuki,SX4,2 350 €,1 910 cm³,120 CP,Diesel,Hatchback,250 000 km,Rosu,2008,Manuala,"Se vinde Suzuki Sx4 4×4 1.9 DDiS 2008
Asigurare, ITP și rovinieta valabile la momentul vânzării.
Km: 250.000
Cutie de viteze manuala 6+1
Dotări:
Aer condiționat
Comenzi pe volan
Încălzire în scaune
Computer de bord
Abs
Esp
Oglinzi electrice încălzite
Geamuri electrice față/spate
Bancheta rabatabila
Keyless Entry/Keyless Go
Volan reglabil
Roata de rezerva + cric
Proiectoare de ceata
Mașina se prezintă bine din punct de vedere mecanic. Distribuția a fost schimbata recent."
suzuki,Vitara,6 000 €,1 989 cm³,131 CP,Benzina,Cabrio,2 400 000 km,Alta culoare,1998,Manuala,"Vitara
2.0 benzină
Foarte întreținută
Interior piele
Grup font
Înălțată 5
Distanțiere
Vopsită raptor 2 culori
O vind deoarece trec la ceva mai mare.
O mașină frumoasă"
suzuki,SX4,4 650 €,1 586 cm³,N/A,Benzina,SUV,225 000 km,Gri,2013,Manuala,"-4x4 - 1.6 benzină - fabricat 9.10.2013 - înmatriculat
-225.000 km
-Keyless go / keyless entry
-Alarmă Viper
-Închidere centralizată
-Volan piele
-Clima funcțională
-Încălzire oglinzi și  parbriz
-Încălzire în scaune
-Geamuri și oglinzi electrice
-Comenzi pe volan
-Banchete dublu rabatabile la 3/4
-Navigație și sonorizare CLARION NX502E din fabricație cu manuale, bluetooth telefon (se pot conecta mai multe), DVD, mp3, SD, USB.
-Jante aliaj cu cauciucuri  vară încă bune
-Jante tablă cu cauciucuri de iarna inca bune
-Portbagaj aluminiu detasabil pe barele longitudinale
ITP valabil până la 25.08.2026"
suzuki,Grand Vitara,3 950 €,1 897 cm³,130 CP,Diesel,SUV,198 750 km,Rosu,2006,Manuala,"Vand Suzuki Vitara:
An fabricatie 2006
198750 km
Diesel 1.9 DDIS 130CP
climatronic
Trapa electrica
Interior piele
Incalzire in scaune
Comenzi volan
XENON
Navi
4 geamuri electrice
Oglinzi electrice si incalzite
Carlig
Inchidere centralizata
ITP valabil
Turbo+intercooler noi!
Accept variante cu Mercedes E W211
Pret usor negociabil!"
suzuki,Swift,800 lei,1 298 cm³,86 CP,Benzina,Hatchback,350 000 km,Gri,2002,Manuala,"Suzuki Swift 2002 euro 3stare bună de funcționare motor 1,3 63Kw86 cai. 800 euro,preț în euro."
suzuki,Ignis,1 100 €,1 470 cm³,1 328 CP,Benzina,Hatchback,200 000 km,Gri,2005,Manuala,"Suzuki Ignis, an 2005, BENZINA, motor 1,5.
Masina a fost folosită foarte puțin in ultima perioada, dar funcționează foarte bine.
Nu este 4x4
Din păcate are putina rugina la praguri
Alte detalii la telefon 0-***************-0"
suzuki,Swace,15 500 €,1 799 cm³,N/A,Hibrid,Break,108 109 km,Albastru,2022,Automata,"Suzuki Swace Comfort Plus – 2022– 1.8 Hybrid – Prim Proprietar în Romania. MASINA FARA ACCIDENTE / DAUNE. Serie sasiu pentru raportul Car Verical la cerere.
Vând autoturism Suzuki Swace Comfort Plus, an fabricație 2022, motorizare 1.8 Hybrid benzină + electric, transmisie automată CVT, consum redus și fiabilitate excelentă – ideal pentru oraș și drumuri lungi.
Mașina a fost adusă personal din Spania.
Stare tehnică și estetică impecabilă, fără accidente sau avarii.
Interior curat, nefumător, dotări complete pentru nivelul Comfort Plus.
Cel mai fiabil sistem hibrid ( Toyota)
Aer condiționat automat pe două zone cu 3 trepte
Scaune față încălzite
Volan încălzit
Cameră marșarier
Sistem multimedia compatibil Apple CarPlay / Android Auto
Cruise control adaptiv, Lane Assist, sistem pre-coliziune
Jante aliaj, senzori lumină/ploaie, oglinzi rabatabile electric
Două chei originale
Accept orice verificare tehnică la service autorizat."
suzuki,Swift,3 500 €,1 248 cm³,75 CP,Diesel,Hatchback,111 000 km,Gri,2009,Manuala,"SUZUKI SWIFT Diesel
Dotari:
- Clima
-Computer bord
-Geamuri electrice
-Scaune incalzite
-Oglinzi electrice+incalzite
-Proiectoare ceata
-Radio/MP3
-2xchei
-4xcauciucuri iarna pe jante
-Bluetooth telefon
-KM reali 111.000km
-Acte valabile 2026
-Revizii la zi + consumabile schimbate
Primul proprietar in Romania.
Pret negociabil."
suzuki,Grand Vitara,2 999 €,1 600 cm³,N/A,Benzina,Off-road,220 000 km,N/A,2008,Manuala,"Suzuki grad vitara an 2008 benzină motor 1,6 , mai multe detalii la telf pentru cei interesați"
suzuki,Grand Vitara,6 000 €,1 900 cm³,129 CP,Diesel,SUV,268 000 km,Alb,2013,Manuala,"Vand Suzuki Grand Vitara
4x4 mic si la mare
Reductor
An de fabricație 2013 facelift
Km 268.000
Motor 1.9 Diesel
Navigatie
Keyless go
Keyless entry
Climatronic
Pilot automat
Computer bord
Încălzire in scaune
Jante aliaj
Comenzi pe volan
Geamuri electrice
Cotiera fata -  spate
Trapa
Masina import Germania
Distribuția schimbata detin documente"
suzuki,Samurai,8 600 €,1 899 cm³,1 500 CP,Diesel,Off-road,63 000 km,Verde,2003,Manuala,"Vând Samurai an fab 2003
Motor 1.9 TDI, AFN + Stage 1 = 150 cp
Kit de conversie originală SUA ACME
Teava eșapament 73 mm
Servo directie  cu pompa servo VAG
Ambreaj sport 5 spițe nou
Ambreaj hidraulic Nissan Navara
KIT amortizoare si arcuri OLD MAN EMU + 5cm
Caroserie înălțată cu 5 cm cu tampoane de cauciu.
Sistemul de franare pe spate Disc
Toate conductele de frânare si de combustibil sunt noi din Cupru.
Frana de colt Mecanica. Nu hidraulica.
Bara fata Meltal . Se poate demonta fără suportul de Troliu.!
Bara spate Metal.
Troliu cu sufa sintetica de 12
Snorkel Metal Fixă
Anvelopele 98 % noi doar sunt probate .
Ledbar față spate.
Scaune Smart.... etc
Masina a fost restaurată.  NU sa batut joc de ea.
Vopsea Maritimă spaniolă suflată in 3 straturi in cuptor vopsitorie Auto.( nu sub Nuc in gradină)
Asi putea enunera multe.
Dețin toate pozele despre acest proiect.
Motivul vânzării? ( fier, caramidă,ciment tiglă... apoi perdele)
Vă răspund cu draga dacă aveți întrebări  despre mașină.
NU MA INTRESEAZĂ SCHIMBURI.
Itp pana in 2026 luna Aug
Asig expirat.
Se vinde doar cu Trasnscriere.
Este pregătită pentru offroad! Dar încă  nu a văzut Noroi."
suzuki,SX4,4 490 €,2 000 cm³,135 CP,Diesel,SUV,N/A,Gri,2013,Manuala,"Suzuki SX-4 Style 4x4
An fabricatie:2013
Norma de poluare: Euro 5
Motorizare: 2.0l Diesel
Kilometraj:230000 km
Cutie de viteze manuală: 6+1
135 cai / 4x4 la buton
Keyless go / keyless entry
Computer bord
Comenzi pe volan
Pilot automat
Navigație / bluetooth / aux / cd player / USB
4 geamuri electrice
Încălzire în scaune
Climatronic
Volan din piele
Scaune din tapițerie în două culori
Închidere centralizată
Filtru de particule cu regenerare automată
Cârlig de remorcare
Jante aliaj 16’ / cauciucuri bune
Recent adusă din Germania
Nr roșii valabile o lună de zile
Un singur proprietar / carte service
Preț: 4490 € negociabil
Contact :07******87"
suzuki,Grand Vitara,4 800 €,N/A,N/A,Diesel,SUV,280 000 km,Gri,2007,Manuala,"Suzuki Grand Vitara 4x4
-An 2007 Motor 1.9 D  Euro 4
-280 000 km , în creștere(mașina o folosesc zilnic)
-fara rugina
-diferential blocabil: mic, mare, reductor
- navigatie cu android(YouTube,Waze,etc.)
- aer conditionat
- scaune incalzite
- computer de bord
- comenzi volan legate la navigație
- pilot automat
- 4x geamuri electrice
- oglinzi incalzite
- tapiterie piele
-volan piele reglabil
- cotiera fata/spate
- keyless entry/go( se deschide cu cheia în buzunar și la fel și pornește)
- trapa cu deschidere pe 2 pozitii
- faruri cu xenon
-spalatoare faruri
- carlig de remorcare demontabil(omologat, este trecut în certificat)
- proiectoare ceata
- ⁠jante din aliaj pe 17"" cu cauciucuri A/T, M/S  Bf Goodrich in stare impecabila
Mașina a fost intrata în tara in august 2024, sunt primul proprietar pe Romania.
La cumpărare am schimbat următoarele: kit distribuție, ulei, toate filtrele,plăcute frana+ că a fost verificat tot motorul.
Totul este funcțional pe mașină, stare foarte buna estetic și mecanic
Accept orice test.
Nu accept schimb, se oferă fiscal."
suzuki,Samurai,2 650 €,N/A,N/A,Benzina,Off-road,N/A,Rosu,N/A,Manuala,"Suzuki Samurai 1.3 benzina pe carburator
Carburator nou, directie, kit ambreaj, caroserie zincata.
Cauciucuri Simex, 4x4 mic-mare.
Toate actele la zi, fumctioneaza totul perfect."
suzuki,Swift,1 950 €,1 298 cm³,90 CP,Benzina,Hatchback,113 000 km,Negru,2008,Manuala,"Suzuki Shift
-an de fabricație 2008/11
-km reali 113000 se pot verifica
-motor 1,3 benzină
-aer condiționat funcțional
-radio casetofon
-geamuri electrice
-anvelope iarna
-Itp/asigurare valabila
O masina f fiabila consum mic ușor de întreținut -nu necesită investiții funcționează impecabil
-uzura conform vârstei
Preț ușor negociabil  1950€"
suzuki,Grand Vitara,4 260 €,2 000 cm³,128 CP,Benzina,Off-road,200 km,Albastru,2001,Manuala,"Suzuki Grand Vitara
Motor 2.0 benzina  128 cp
Transmisie manuala 4x4 , mic, mare
Prima Inmatriculare 8 2001
Ca și dotări :
-Aer conditionat
-Bullbar
-Carlig remorcare
-scut motor
-geamuri electrice
-oglinzi electrice
-tehnic in stare impecabila , totul funcționează perfect !
-optic arată foarte bine , fără rugina la praguri și la caroserie!
- sasiul in stare perfecta, nu are terason !!
Mai multe detalii și poze in privat
Adusa recent din Belgia
Ofer transport !!"
suzuki,Samurai,12 500 €,1 300 cm³,75 CP,Benzina,SUV,57 000 km,Verde,1996,Manuala,Vand sau schimb Suzuki Samurai impecabil cu masina de oras automata pret 12.500 Euro la nevoie ofer si diferenta
suzuki,SX4,2 200 €,1 600 cm³,79 CP,Benzina,Berlina,204 531 km,Alb,2006,Manuala,"-Suzuki Sx4
-1.6 benzina
-Transmisie integrala 4x4
-AC functional
-An fabricatie 2006
-Anvelope All Season noi 205/60/R16
-Caroserie Berlina cu Hayon
-Euro 4"
suzuki,SX4,3 499 €,1 600 cm³,120 CP,Benzina,Hatchback,48 500 km,Gri,2013,Manuala,"Adus recent în țară
Avariat ce se vede în poze,ofer aripa nouă în preț
Airbaguri ok
Radiatoare ok
Interior ca nou
Km reali cu carte service
Preț foarte ușor negociabil
Nu răspund la mesaje pe olx
Ultimul preț 3300"
suzuki,Grand Vitara,4 000 €,1 900 cm³,128 CP,Diesel,SUV,N/A,N/A,2007,N/A,"Suzuki Grand Vitara 1.9 Ddis
Cauciucuri noi
Distribuție și ambreiaj schimbate
Trapa
Xenon
Geamuri electrice
Cârlig
4x4 ( N -4H - 4H lock - 4L lock )
Scaune incalzite
Tapițerie piele"
suzuki,SX4 S-Cross,19 900 €,1 400 cm³,129 CP,Hibrid,Off-road,31 000 km,Rosu,2022,Manuala,"Suzuki S-Cross 1.4 Boosterjet
An 2022
Km 40000reali
Navigatie
Geamuri electrice fata/spate
Oglinzi rabatabile
Etc. Mai multe detali la Tel
Va rog sa nu ma mai deranjat cu oferte aiurea Masina e ca NOUA."
suzuki,Grand Vitara,3 999 €,1 995 cm³,128 CP,Benzina,SUV,79 000 km,Verde,2000,Automata,"Se ofera spre vanzare autoturism
CHEVROLET TRACKER / Suzuki Grand Vitara
** importat SUA
** 79.OOO km cu inscrisuri doveditoare
** productie 2OOO
** prima punere in circulatie februarie 2OOO
** inmatriculat RO februarie 2O25
** nerulat in tara
** toate actele prezente
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Caracteristici si lista dotari :
~ motorizare I995 cm³ I6 valve I28 CP
~ distributie lant
~ cutie viteze automata
~ AT power
~ culoare deosebita verde perla
~ aer conditionat
~ jante aliaj
~ volan reglabil
~ geamuri actionate electric
~ oglinzi reglabile electric
~ central
~ radio, mp3, conexiune Bluetooth, Aux in
~ legatura handsfree
~ ABS
~ SRS airbag
~ suporti pahare
~ scaune si bancheta multireglabile 5O/5O
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
> stare generala exceptionala : motor, cutie, transmisie, sistem franare, articulatii, caroserie
> intretinut exemplar si la termen
> functioneaza perfect
> sasiu intact, in stare absolut originala, fara urme de rugina si fara interventii
> vopsea de fabrica, fara retusuri
> nu a suferit daune
> suporta orice test de specialitate
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# Nu apelati pentru schimburi auto
# NU conversez in mesageria OLX
# contactati telefonic sau watsapp
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -"
suzuki,Grand Vitara,7 300 €,1 870 cm³,129 CP,Diesel,Off-road,291 131 km,Gri,2012,Manuala,"SUZUKI GRAND VITARA 4x4 EURO 5
Motor: 1.9 DDiS
Putere: 129 CP
An fabricație: 2012
KM: 291.131
Cutie manuala: 5+1 trepte
Serie caroserie: JSAJTD44V00619004
Norma Poluare: EURO 5
Culoare: Gri Metalizat
* Scaune fata incalzite
* Xenon
* Proiectoare de ceata
* Keyless Entry / Keyless Go
* Navigatie color cu hărți Romania și Europa
* Bluetooth cu conectare la Smartphone
* Sistem sonorizare 6 Difuzoare
* Oglinzi electrice, încălzite
* Geamuri electrice fata/spate
* Geamuri cu tentă fumurie
* Senzor lumina
* Lumini LED zi
* Volan multifuncțional
* Volan, schimbător și frână de mână din piele
* Pilot automat / Limitator de viteză
* Cotiera față și spate
* ABS, ESP, ASR, DSTC
* Jante aliaj originale Suzuki R17
* Cârlig remorcare cu priza original detașabil
* Roata rezerva neutilizată
* Anvelope AllSeason Kumho Solus 4S (DOT 2021)
* 2 Chei Originale
* Carte service cu istoric în reprezentanța Suzuki Germania
* Mașina nefumător
* Toate filtrele + Distribuția schimbată recent
* Sistemele antipoluare (Filtru Particule și EGR) sunt active, toba de eșapament este curată
Stare tehnică și estetică foarte bună! Se accepta orice test in service.
Înscrisă în țară din Martie 2021.
Nu mă interesează schimburi!
Pentru mai multe detalii in privat sau la telefon.
Se pot oferi mai multe poze / videouri cu mașina la cerere."
suzuki,Vitara,12 990 €,1 400 cm³,140 CP,Benzina,SUV,88 000 km,Alb,2019,Manuala,"Suv compact,cu toate reviziile efectuate la Royal Motors de unde a fost achizitonata,un singur proprietar"
