marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
hyundai,ix35,7 450 €,1 700 cm³,136 CP,Diesel,SUV,195 000 km,Negru,2012,Manuala,"Hyundai Tucson ix 35 An fabricație 08/2012 , Motor 1,7 Diesel 136 CP , Euro 5 , Tracțiune față , Funcție pentru asistență în pantă sau teren accidentat , Cutie viteze manuală 6+ 1 viteze , Dublu climatronic , Scaune piele încălzite față și spate , Geamuri + Oglinzi electrice și încălzite , Oglinzi retractabile la buton , Volan piele cu comenzi , Pilot automat , Senzori de lumină + ploaie , Radio-Cd , Keyless entry , Keyless go , Cârlig remorcare , Jante aliaj cu cauciucuri de iarnă în stare foarte bună , Recent adus în țară din Germania cu număr valabil 30 zile , Stare tehnică și estetică foarte bună , Accept test autorizat , Nu accept variante"
hyundai,Tucson,17 500 €,1 600 cm³,177 CP,Benzina,SUV,51 000 km,Gri,2018,Automata,"De vanzare Hyundai Tucson 1.6t benzina 177 cai din 2018!Automata,volán si scaune incalzite,geamuri electrice,faruri xenon automata,cauiuc nou all season,tempomat,mentünk banda de circulatie,asistenta oglinzi,asistenta urcare coborire,camera mansalier,szenzor de parcare,szenzor de pozie ,4x4,compiuter de bord,szenzor presiune anvrlope,dubu climatronic,comenzi pe volán,10 airbeguri etc!"
hyundai,Santa Fe,2 250 €,1 958 cm³,113 CP,Diesel,Hatchback,260 000 km,Gri,2004,Automata,"Vand hyundai santa fee
4x4 permanent
Motor 2.0 crdi 112 cai
Cutie automata
Clima functionala
4 geamuri electrice
Oglinzi electrice
Inchidere centralizata
Carlig remorcare
Jante aluminiu cauciucuri in stare foarte buna
260000km reali
Este in stare foarte buna de functionare
Toate actele la zi
Se vinde doar cu transcriere
Mai multe detalii la telefon"
hyundai,Santa Fe,14 299 €,2 146 cm³,200 CP,Diesel,SUV,228 000 km,Gri,2018,Automata,"Hyundai Santa Fe 2.2crdi 200cp 4x4 Automatik
An 2018
Dotari:Faruri full led
Dublu climatronic
Scaune electrice piele
Incalzire scaune
Ventilatie scaune
Incalzire bancheta spate
Navigatie touch screen
Distronic-pastreaza distanta fata de masina din fata
Lane assist-pastreaza banda
Side assist-asistenta unghi mort
Camera fata-spate 360°
Senzori parcare fata-spate
Sistem audio Infinity
Key less entry-deschidere amprenta
Key less go-pornire buton
Asistenta coborare panta
Diferential blocabil
Alarma-2 chei
Volan piele incalzit
Comenzi volan
Geamuri electrice
Oglinzi rabatabile electric
Bord computer
Torpedou frigorific
Geamuri ionizate
Perdele spate
Portbagaj electric
Trapa panoramica
Carlig detasabil
Proiectoare ceata
Jante aliaj
Janta rezerva aliaj
Pachet crom
Istoric reprezentanta Hyundai 171000km /12.2024
1 proprietar
Fara accident
Import Germania
Oferim VIN pentru verificare
Garantam nr. km !!!
*Plata se face in RON la cursul valutar al Bancii Transilvania din ziua respectiva!
Oferim urmatoarele facilitati:
***Garantie 12 luni motor si cutie***
*Transport gratuit in limita a 100km
*Elaborarea actelor;
*Obtinerea RCA-ului si numerelor provizorii in decurs de cateva ore;
*Obtinerea cartii de identitate la RAR in cel mai scurt timp posibil;
*Consiliere in obtinerea numerelor definitive (negre);
*Kilometri garantati juridic prin contract de Vanzare-cumparare si factura;
*Posibilitate de finantare pentru persoane fizice si juridice (colaboram cu toate societatile de leasing si institutiile de credit);
*Buy Back (posibilitatea de a schimba autoturismul cu unul mai potrivit nevoilor voastre)."
hyundai,Tucson,2 500 €,1 990 cm³,140 CP,GPL,SUV,295 000 km,Gri,2008,Manuala,"Hyundai tucson 4x4 cu blocaj
Motor 2000cm
Instalație GPL tomasseto
Butelie 44l la roata de rezerva
Abs esp servo-direcție
Climatronic
Calculator bord
Geamuri electrice
Oglinzi electrice încălzite
Inchidere centralizata
Alarma cu telecomanda
Jante aliaj
Anvelope iarna
Proiectoare ceata"
hyundai,i20,18 500 €,998 cm³,N/A,Benzina,Berlina,7 500 km,Albastru,2023,Automata,"Masina este in stare impecabila, cumparata din reprezentanta in vara 2023
De curand a fost facuta revizia 2 ani
7500 km
Hyundai i20 5DR 1.0T-GDi 100CP M-Hybrid 48V 7DCT Led Line - 2023
Cutie automata - 7 trepte - DCT
Capacitate cilindrica 998 cmc - 100CP /172Nm
Euro 6
Benzina + electric
ABS + EBD
TCS + ESP
HAC (Asistenta la pornirea in rampa)
LKAS (Sistem de avertizare/asistenta la schimbarea benii de circulatie)
High beam assist (faza lunga cu functie automata)
FCA (Forward Collision Avoidance) - car, pedestrian, cycling
MSLA (Manual Speed Limit Assist)
DAW (asistenta atentionare oboseala)
Airbar sofer + pasager + laterale si cortina
Alarma
Avertizare franare de urgenta
Jante 16"" 6.0J - anvelope Michelin 195/55 R16
Oglinzi laterale pliabile electric, actionate electric, incalzite, in culoarea caroserieri, cu semnalizare incorporata
Manere exterioare usi in culoarea caroseriei
Clima automata
ISG (Idle Stop&Go) - sistem Start/Stop
Bluetooth cu recunoastere vocala
Bancheta rabatabila 6:4
Camera video spate cu predictia traiectoriei
Chei pliabile
Computer de bord
Consola centrala fata cu cotiera culisanta
Drive mode select
Geamuri cu tenta inchisa
Geamuri electrice
Geamuri spate si luneta fumurii
Iuluminare portbagaj
Lumina ambientala
Oglinda interioara heliomata
Sistem auto TFT LCD 8"", display color cu touch-screen (Radio/RDS/DAB/Bluetooth), Apple car play, Android auto, 6 difuzoare, antena tip Shark, Comenzi pe volan.
Scaune fata incalzite
Scaun sofer ajustabil pe inaltime
Pret: Brut
Culoare: Albastru
VIN (serie sasiu): NLHBN51GGPZ330643
Norma de poluare: Euro 6
Emisii CO2: 100 g/km
Tara de origine: Romania
Primul proprietar (de nou): Da"
hyundai,Santa Fe,3 350 €,2 200 cm³,155 CP,Diesel,SUV,336 000 km,Gri,2007,Manuala,"TELEFON: 0763__382__086
Hyundai Santa Fe – Mașina care a învățat să fie puternică atunci când oamenii nu mai pot
2007 • 2.2 diesel • 155 CP • Euro 4 • 336.000 km
Unele mașini sunt obiecte.
Altele… sunt caractere.
Iar Santa Fe-ul acesta este dintre cele care par că au un suflet al lor.
Nu pentru că arată perfect, ci pentru că transmite ceva ce nu poți explica în cuvinte.
Și totuși… simți.
Când te apropii de ea, ai impresia că te întâmpină ca un prieten vechi.
Un prieten care a dus greul vieții cu tine, fără să se plângă niciodată.
O mașină care a văzut drumuri, nopți, kilometri, ploi, ierni… și totuși merge azi cu aceeași liniște.
Este genul de mașină care îți spune fără cuvinte:
„Poți să ai încredere în mine.”
Și nu o spune degeaba.
•	Motor 2.2 diesel – 155 CP care pornește dimineața cu o hotărâre care îți dă curaj.
•	4x4 la buton – când ai nevoie de siguranță, nu de promisiuni.
•	Navigație Android, cameră marșarier, senzori – nu doar dotări, ci liniște.
•	Dublu climatronic, încălzire scaune – confort real în zilele grele.
•	Comenzi pe volan, pilot automat – drumurile lungi devin mai ușoare.
•	Oglindă heliomată cu cameră – mic detaliu, mare diferență.
•	Anvelope M+S excelente, jante aliaj, cârlig cu priză – putere și utilitate.
•	Două chei – totul funcțional, fără bătăi de cap.
Și, poate cel mai important lucru:
•	Fiscal pe loc
•	ITP valabil
•	Asigurare pe loc
•	Toate actele pentru înmatriculare fără stres
Mașina asta nu e pentru oricine.
E pentru cineva care simte ceva atunci când o privește.
Pentru cineva care știe că un 4x4 nu e doar o mașină…
…este o promisiune de stabilitate.
Preț: 3350€
Telefon: 0763__382__086
Sunt mașini care poartă praf.
Și sunt mașini care poartă destin.
Santa Fe-ul acesta nu îți cere să îl cumperi.
Doar stă acolo… liniștit…
ca un om care a trecut prin multe
și totuși încă privește lumea cu demnitate.
Dacă ai simțit că povestea lui se atinge de povestea ta,
dacă ai simțit o chemare
pe care nu o poți explica în cuvinte…
sună.
Poate că nu tu alegi mașina.
Poate că uneori… ea te alege pe tine.
TELEFON: 0763__382__086"
hyundai,i30,2 599 €,1 600 cm³,110 CP,Diesel,Hatchback,345 000 km,Alb,2014,Manuala,"Vând Hyundai i30
An: 2014
Km: 345000
Motor: Diesel 1600cc - 110cp
Preț: 2599 €
Mașina merge foarte bine, fără probleme mecanice, se vinde la prețul acesta pentru că nu e in cea mai bună stare la exterior, comenzile de pe volan si încălzirea în scaune nu mai funcționează."
hyundai,Kona,12 990 €,1 598 cm³,136 CP,Diesel,SUV,208 652 km,Verde,2019,Automata,"Hyndai KONA Premium 1.6 diesel 136 cp cutie Automata
4x4
Echipare de top.  Mașina are toate opțiunile posibile din fabrică.
Istoric complet de service
Dotari:
Cutie automata
Încălzire în volan.
Climatizare automata pe doua zone
Scaune incalzite
Sistem de sonorizare profi KRELL
Faruri Cu Tehnologie Led
Lumini De Zi Cu Led
Proiectoare Ceata
Asistenta Faza Lunga
Senzori Ploaie
Lumini Ambientale
Keyless Go
Keyless Entry
Head-up Display
Lane Assist
Camera Marsarier
Senzori De Parcare
Proiectoare Ceata Cu Led
Senzori Presiune Pneuri
Geamuri Electrice Fata - Spate
Cotiera Fata
Cotiere Spate
Radio + Usb
Navigatie Gps + Harta Eu + Ro
Bluetooth Telefon
Comenzi Vocale
Asistenta Pornire Rampa
Start Stop
Isofix
Sistem Avertizare Oboseala
Recunoasterea Semnelor De Circulatie
Apple Carplay
Android Auto
Incarcare Wireless
Pornire Motor Keyless
Pilot Automat Adaptiv (distronic)
Avertizare Unghi Mort
Asistenta Schimbare Banda
Limitator Viteza
Asistenta In Panta
Sistem Recunoastere Indicatoare De Viteza
Sistem Asistenta Intersectie
Faruri Directionale
Faruri Autoadaptive
Lumini De Zi
Stopuri Led
Follow Me Home
Franare Asistata
Active Lane Control Assist
12 Airbag-uri
Airbag-uri Frontale
Airbag-uri Laterale
2 chei Smart
Primul proprietar."
hyundai,Tucson,14 990 €,2 000 cm³,185 CP,Diesel,SUV,204 000 km,Gri,2017,Automata,"Provoauto Dealer Auto De Top In Romania
Oferim Posibilitatea De Garantie Auto 1–3 Ani
Oferim Livrare Gratuita La  Domiciliul Clientului
Toate Masinile Noastre Sunt Testate-Verificate
Posibilitate De Finantare -Rate Persoane Fizice
Posibilitate De Leasing Auto Persoane  Juridice
_
Hyundai Tucson II Suv Pack Deosebit Lock-4X4
–
Data Inmatricularii 2017/05 Culoare Silver Grey
Motor 2.0D-185CP Cutie De Viteza Automata 4X4
204.000Km Garantati Si Justificati Reprezentanta
–
Optiuni Importante:
Computer De Bord Digitalizat Multiple Functii
Geamuri Ajustabile Electrice Fata Si In Spate
Oglinzi Ajustabile Electric Si Rabatabile Buton
Senzori De Parcare Spate Cu Afisaj Si Lateral
Senzori De Parcare Fata Cu Afisaj Si Lateral
Faruri Cu Lupe Bi-Xenon Si Adaptive Inteligent
Faruri Ajustabile Automate Cu Led Tehnology
Faruri De Zi Cu Led Si Stopuri Spate Cu Led
Proiectoare Ceata Led-Semnalizatoare Led
Incalzire In Scaune Fata Si Banchete Spate
Incalzire In Volan Reglabil Pe Doua Trepte
Climatronic Automat Digital Bizonal Cu Afisaj
Climatronic Automat Cu Sistem Cu Air-Quality
Jante Originale Hyundai Pack Business R18
Dublu Panoramic Ajustabil Electric -Parasolar
Camera Video Back Parking Cu Afisaj Video
Parbriz Cu Sistem De Incalzire Fata Si In Spate
Volan Din Piele Sport Cu Multiple Comenzi
Multiple Sisteme De Siguranta Si Avertizare
Sistem Special Hold Drive(Assistare In Panta)
Interior Deosebit Din Textil Pack Busines Plus
Keyless Go Sistem Start Engine Si Stop Engine
Sistem Audio Original Performant Hyundai
Pilot Automat Cu Regulator Limitator De Viteza
Sistem De Tractiune Cuplabil Decuplabil 4X4
Grand Gps Navi Cu Tehnologie Digitala 3D HD
Grand Gps Navi Cu Bluetooth-Telefon Connect"
hyundai,i30,12 500 €,1 598 cm³,116 CP,Diesel,Break,198 438 km,Alb,2020,Automata,"Hyundai i30 1.6 CRDi
Prima înmatriculare: 05.08.2020
Proveniență: Germania – verificat DEKRA, carvertical
ITP valabil până la: 08.2026
Kilometraj: 198.438 km
Număr de chei: 2
VIN: TMAH381AGMJ077522
⸻
Specificații tehnice
• Motorizare: 1.6 CRDi Diesel
• Putere: 116 CP (85 kW)
• Cilindree: 1.598 cm³
• Transmisie: automată, 7 trepte (DCT)
• Tracțiune: față (FWD)
• Normă de poluare: Euro 6
• Tip caroserie: Break (Kombi)
• Număr de uși: 5
• Locuri: 5
• Culoare: Polar White
• Interior: textil antracit
⸻
Echipare completă
Exterior
• Faruri LED + lumini de zi LED
• Jante din aliaj 16”
• Oglinzi rabatabile, reglabile și încălzite electric
• Senzori parcare față și spate
• Cameră video marșarier
• Geamuri fumurii spate
• Bare longitudinale argintii + spoiler spate
• Culoare caroserie Polar White
Interior & Confort
• Scaune față încălzite
• Volan încălzit, multifuncțional, îmbrăcat în piele
• Aer condiționat automat pe 2 zone
• Cruise Control (Tempomat)
• Sistem Start/Stop
• Geamuri electrice față și spate
• Oglindă interioară electrocromatică
• Cotieră față și spate
• Lumină ambientală
• Isofix
• Închidere centralizată cu telecomandă
Multimedia & Infotainment
• Navigație cu ecran tactil mare
• Bluetooth / USB
• Radio digital DAB
• Apple CarPlay & Android Auto
• Sistem audio Hi-Fi
• Încărcare wireless pentru telefon
Siguranță & Asistență la condus
• ABS / ESP / Airbaguri frontale, laterale și cortină
• Asistent menținere bandă
• Asistent de atenție șofer
• Asistent fază lungă
• Asistent frânare de urgență
• Recunoaștere semne circulație
• Senzor ploaie + lumină automată
• Sistem de monitorizare presiune pneuri
⸻
Alte detalii din raport:
• Istoric curat fără daune
• Revizie efectuată la 180.325 km (31.03.2025)
• Interior curat, nefumător
• Motor și cutie în stare foarte bună
Hyundai i30 1.6 CRDi oferă o combinație excelentă între fiabilitate, economie de combustibil și confort modern.
Cutia automată DCT, echipamentele complete și designul elegant îl fac un break perfect pentru oraș și drum lung.
Pentru detalii și vizionare:
Telefon & WhatsApp: 07********31
Preț: 12.500 €
Numere roșii valabile 30 Zile
RAR efectuat (carte de România)"
hyundai,i30,1 690 €,1 600 cm³,115 CP,Diesel,Break,300 500 km,Albastru,2008,Manuala,"Vând Hyundai I30 1,6 Deisel cu 115 Cai An 12.2008
Mașina adusă din Austria o mașină frumoasă ideală pentru o familie
Cu consum foarte mic și cu dotări Klima funcțională masina este curată fără rugină sau lovituri la caroserie
Toate actele în regulă pentru a se înmatricula
Nu s-a scos numere provizorii , se poate scoate 3 set .
Caucucuri de iarnă bune cutie motor extraordinar funcționează perfect din toate punctele de vdere"
hyundai,Santa Fe,5 380 €,N/A,150 CP,Diesel,SUV,207 609 km,Alta culoare,2008,Manuala,"Hyundai Santa Fe 2.2 CRDi 150 CP 4x4 – Elegantă, întreținută, plină de dotări!
Dacă vrei o mașină puternică, confortabilă și de încredere, fără bătăi de cap, aceasta este alegerea potrivită.
Santa Fe-ul meu este îngrijit, cu toate reviziile la zi și o listă lungă de dotări moderne, menite să ofere o experiență de condus premium.
•Date tehnice și întreținere recentă
Motor diesel 2.2 CRDi – 150 CP
Cutie manuală 5 trepte
Tracțiune 4x4 cuplabilă la buton
207.609 km reali
Turbină nouă, sorb curățat
Injectoare curățate + scaune refăcute, șaibă de foc nouă
Ulei + filtre schimbate recent
Anvelope all season în stare foarte bună
•Dotări și confort de top
Trapa automată panoramică
Încălzire în scaune, oglinzi și geamuri
Senzori parcare spate
Display mare cu Android 15 + Apple CarPlay
Camere 360° + cameră de trafic integrată
Climatizare funcțională
Comenzi pe volan
Geamuri electrice
Iluminat interior LED complet (toate becurile schimbate)
2 chei (una briceag, una normală)
Bullbar + bare de plafon
Logo personalizat pe uși față
•Alte detalii importante
Dusa din Germania
Prima înmatriculare pe România – acum 2 luni
Proprietar unic pe RO
5 locuri, spațioasă, ideală pentru familie
Se poate verifica și testa fără nicio problemă – mașina trage perfect și funcționează impecabil
Pret 5380 euro usor negociabil
Raspund si la WhatsApp pe acest numar"
hyundai,Santa Fe,13 800 €,2 199 cm³,200 CP,Diesel,Break,199 000 km,Gri,2017,Automata,"Autoturismul a fost intretinut exemplar , toate reviziile efectuate .
Cauciucuri noi de iarnă Michelin Crossclimate
Clasa de emisii : Euro 6
Tractiune integrala (AWD 4x4)
Trapa panoramica
Pachet SuperPremium Luxury
Keyless GO / Keyless Entry
Autopilot Adaptive Cruise Control
Drive Mode : Sport / Comfort / Eco
Franare automata de urgenta
Lumini adaptive
Camera 360
Camera si senzori pentru mers cu spatele
Senzori ploaie
Side Assist - Camera unghi mort
Keyless GO / Keyless Entry
Scaune piele fata-spate cu reglare electrica , incalzire si ventilatie
Easy entry - scaunul se retrage cand se deschide portiera
Side assist
Auto Hold
Sistem monitorizare presiune pneuri
Volan incalzit
Climatronic
Bluetooth
Sistem audio Premium Infinity
Senzori parcare fata/spate
Lumini de zi LED
Oglinzi cu incalzire , electrice rabatabile automat
Stergatoare ploaie automate
Usa portbagaj electrica
Jante aliaj 19""
Full pachet crom
Urme normale de uzura ."
hyundai,i30,15 800 €,1 998 cm³,250 CP,Benzina,Hatchback,173 133 km,Albastru,2018,Manuala,"Hyundai i30 N, 2018,
2.0 T-GDI
250 hp
manual
173.133 km
Importată în România la 141.000 km, un singur proprietar în țară.
Performance Blue
Jante din aliaj de 18 inch"
hyundai,Santa Fe,10 300 €,2 000 cm³,150 CP,Diesel,SUV,164 340 km,Gri,2011,Manuala,"Mașina personală ținută numai la garaj,achiziționată de nouă de la Tiriac Leasing în 2011 pe care am condus-o personal, km în ușoară creștere!
Hyundai Santa Fe 2.0D 4wd 2011
Serie: KMHSH81UCBU746983
Km: 164340
Fara incidente
Vopsea originala pe intreaga caroserie
Anvelope vara + iarna (dot 2023) cu jante r17
Multimedia cu navi mare
Usb +aux multimedia
Comenzi volan
Geamuri electrice
Carlig remorcare
Stergatoare automate
Faruri cu lupe
6 viteze
Motivul vanzarii: Achizitie modelul nou cu aceeasi motorizare"
hyundai,i30,3 990 €,1 400 cm³,110 CP,Benzina,Hatchback,180 000 km,Negru,2012,Manuala,"Hyundai i30 1.4 MPi 110 Cp 2012 Euro 5
Telefon: ０７５１６８３３１７
An fabricație 2012
Motorizare 1.4 MPI benzină, 110 CP
Normă de poluare Euro 5
Distribuție pe lanț
180000 km reali (trecuți în factură)
Dotări:
Climatizare A.C.
Geamuri electrice
Oglinzi electrice
Proiectoare ceață
Închidere centralizată + telecomandă
2 chei
ABS, ESP, servodirecție
Computer de bord
Comenzi pe volan
Volan îmbrăcat în piele
Intrare auxiliară + USB
8 airbaguri
Recent adusă în România, se pot scoate 3 luni numere roșii.
Transport inclus pe platformă în limita a 100 km.
Preț: 3.990 euro, negociabil
Telefon: ０７５１６８３３１７"
hyundai,i30,3 599 €,1 586 cm³,116 CP,Diesel,Hatchback,226 000 km,Negru,2012,Manuala,"- Import Austria
- Euro 5
- An fabricatie - 2012
- Motor 1.6 CRDi - Diesel - 116 C.P
- Distributie pe Lant
- Cutie Manuala 6+1 Trepte
- Carte Service - 226.000 Km
- Consum 4,5 L %
- Climatronic
- Computer Bord
- Geamuri Electrice
- Oglinzi Electrice Incalzite
- Cd Player Mp3
- Aux , USB , iPod
- 10 x Airbag-uri
- ABS / ESP
- Volan De Piele Reglabil
- Comenzi Volan
- Proiectoare Ceata
- Faruri Lupa
- 2 Chei
- etc. . .
PRET USOR NEGOCIABIL !
STARE FOARTE BUNA ATAT ESTETIC CAT SI MECANIC !
NU ACCEPT VARIANTE !
FARA ACCIDENT !
MAI MULTE DETALII DOAR LA TELEFON"
hyundai,Tucson,17 490 €,1 599 cm³,136 CP,Diesel,SUV,129 000 km,Alb,2020,Automata,"HYUNDAI TUCSON FACELIFT 1.6 DIESEL 136 CP
TRANSPORT INCLUS LA DOMICILIU
CUTIE AUTOMATA
KM LA BORD 129.000
Faruri REGLABILE
LED
Tapiterie textil
Stopuri frana LED
Navigatie
Camera marsalier
Pilot automat cu distronic
Incalzire in scaunele din fata
Line assist
Blind Spot
Senzor parcare fata/spate
Geamuri electrice fata/spate
Asistenta la franare
Lane assist
Start/Stop
Asistenta la tractare
Display color touchscreen
Volan multifunctional cu încălzire
Bluetooth WIFI
Climatronic 2 zone
Jante aliaj 17
Tu iti alegi masina, noi ne ocupam de finantare!
Vino la un test drive gratuit pentru a testa calitatea autoturismelor.Este locul din care poti sa iti cumperi masina dorita in conditii de siguranta si incredere!
* AUTO BOX PLOIESTI *
*Posibilitate achizitionare cash si prin finantare(rate), cu sau fara avans. Aveti nevoie doar de buletin !
*Aprobare si finantare direct la sediul nostru sau totul online in maxim 1 ora!
*Pentru rate se accepta firme, persoane fizice si persoane care au mici probleme in biroul de credite, inclusiv pensionari !
* Finantare si pentru persoanele cu probleme in Biroul de Credit cu avans minim 10%!
* Finantare si pentru persoanele care lucreaza in afara tarii cu avans 0!
*Acceptam si masini in sistemul de buy-back, respectiv masina dvs se poate accepta ca avans pentru una de la noi.
*Vechime de minim 3 luni la locul de munca.
*Salariul incepand de la cel minim pe economie
*Actele le perfectam pe loc la biroul nostru din incinta parcului!
*Se eliberează factura fiscala!
*Punem la dispozitia clientului toate documentele necesare inmatricularii autovehiculului sau transcrierii acestuia.
*La cererea clientului putem intermedia tot procesul de inmatriculare(RAR, Politie, etc.)
Masini in rate cu avans 0
Rate fixe/Posibilitate achitare anticipat
Se accepta Soferi cu diurna / pensionari
Posibilitate finanțare doar cu buletinul
Aprobare online
Aprobare credit in maxim 2h
Avans ZERO
Dobânda de la 1% pe luna
Vârstă între 21 de ani și maxim 75 de ani.
In cazul in care nu răspundem va rog lăsați mesaj indicând autovehiculul care va interesează și detaliile dumneavoastră de contact , cu siguranța vom reveni cu telefon!
Adresa parcului nostru este : DN 1A Centura de Est a Ploiestiului
Daca folositi Waze sau GoogleMaps: AUTO BOX PLOIESTI
Program
Luni-Vineri -8.00-18.00
Sâmbătă. -9.00-16.00
Duminica -9.00-16.00"
hyundai,Kona,11 000 €,1 000 cm³,125 CP,Benzina,SUV,95 000 km,N/A,2019,Manuala,"Vând Hyundai Kona 2019, motor de 1 benzina, 125 cai, 90.000 km, cauciucuri noi, merge și arată impecabil, pentru mai multe detalii sunați. Nu accept schimburi! Un singur proprietar!"
hyundai,Galloper,6 300 €,2 500 cm³,99 CP,Diesel,Off-road,109 876 km,Verde,1999,Manuala,Galloper  in stare f buna si Km f putini se poate proba la fata locului fara probleme
hyundai,i30,8 000 lei,1 396 cm³,N/A,Benzina,Hatchback,180 000 km,Negru,2010,Manuala,"Mențiune importantă: motorul are o problemă la supapă și necesită reparație !
An fabricație: 2010
Motorizare: 1.4 benzina, manuală
Caroserie: hatchback, 5 uși
Distributie pe lant schimbata in 2025 (vara)
Kilometraj: 180.000 km
Dotări: aer condiționat, geamuri electrice, închidere centralizată, radio/CD, volan reglabil, ABS, airbaguri
Jante tabla / Roata de rezerva
Cauciucuri Yokohama All Season - 2024
Interior ingrijit - masina nefumator
2 chei
ITP valabil
Serie sasiu : TMADB51CAAJ071659
Pret: 1600 euro, negociabil"
hyundai,Tucson,14 500 €,1 591 cm³,177 CP,Benzina,SUV,162 699 km,Maro / Bej,2019,Automata,"Hyundai Tucson
1.6 GDI 177Cp
Cutie Automata
Lumini de zi Led
Faruri Automate
Faruri ceata
Stopuri Led
Jante 17'
Geamuri privacy
Semnalizări in Oglinzi
Geamuri electrice
Oglinzi Reglabile Electric
Oglinzi Rabatabile Electric
Interior Textil
Incalzire in Scaune
Dublu Climatronic
Clima spate
Navigatie Cu touch-screen
Bluetooth
Android Auto
Apple Carplay
Drive Mode
Assistent panta
Senzori parcare fata/spate
Camera Marșarier
Camera de bord dedicata
Comenzi in Volan
Volan incalzit
Pilot Automat
Computer de bord
Roata de rezerva 17
Anvelope vara/ iarna
Full Istoric Service Hyundai
Se emite factura fiscala, masina este pe firma. 16000 tva inclus"
hyundai,i40,8 800 €,1 700 cm³,141 CP,Diesel,Break,193 255 km,Argintiu,2016,Manuala,"Numere rosii valabile !!
Factura + Fiscal !!
Recent intrata in tara un Hyundai I40, cu motor de 1,7 D, distributie pe lant, cutie manuala 6 +1
Unic proprietar pe carte.
Fara elemente revopsite. fara batai, scurgeri, etc.
193255 km Reali, Facturi de intretinere.
Ca si dotari :
Dublu Climatronic
Inchidere centralizata din cheie ( 2 chei )
Abs, Esp, multiple airbaguri.
Full servo si electric.
4 Geamuri electrice.
Oglinzi electrice, semnalizate.
Alarma.
Navigatie
Pilot Automat.
Incalzire in scaune.
Camera marsalier.
Scaun sofer electric, reglabil pe inaltime si lombar.
Volan piele, cu comenzi, multifunctional.
Scaune reglabile, bancheta rabatabila si cu prindere Isofix.
Cotiera piele, cu suporti pahare, fata-spate.
Aux, Usb, Bluetooth, prize de 12 V
Comenzi vocale.
Auto Hold.
Frana de mana electrica.
Start - Stop la semafor.
Moduri de condus, normal, sport.
Senzori lumini, ploaie, presiune roti.
Computer de bord.
Suport ochelari de soare.
Torpedou refrigerat.
Full leduri Fata, Spate.
Carlig remorcare.
Senzori de parcare, Fata, Spate.
Geamuri cu tenta ( fumurii )
Jante originale, cauciucuri bune.
Proiectoare.
Pachet Chrome Exterior.
Interior curat, intretinut, fara rupturi.
Masina se prezinta foarte bine, foarte inchegata.
Consum decent. 6 %, portbagaj Mare.
Accept orice test !!"
hyundai,Tucson,15 700 €,1 995 cm³,136 CP,Diesel,SUV,172 000 km,Maro / Bej,2018,Automata,"Doresc sa mentionez de la inceput, nu sunt interesat de schimburi.
Vand Hyundai Tucson Advantage cutie automata 4WD 4x4 2.0 CRDI 136CP 2018 fara ADBLUE.
Cumparata personal din Germania, RAR efectuat pe 27.08.2025, inscrisa in RO pe numele meu in 18.09.2025.
Asigurare si rovinieta valabile pentru 1 an.
Seria de caroserie(VIN): TMAJ381ADHJ387300
- prima inmatriculare 02/2018
- 2x chei tip briceag cu telecomanda
- motor 2.0 CRDI 136CP distributie pe lant! (unul dintre cele mai reusite motoare cu un consum mic), FARA ADBLUE.
- norma de poluare : EURO 6c
- 172000 km reali (toate service-urile efectuate in reprezentanta Hyundai din Germania)
- cutie automata in stare excelenta
- 4x4 4WD cu diferential blocabil la buton
- faruri de zi LED
- ABS/ESP/ASR
- ISOFIX
- camera marsarier
- navigatie mare
- lane assist
- atentionare unghi mort
- cruise control
- tempomat
- volan din piele incalzit cu comenzi multiple, reglabil in 2 directii
- clima automata 2 zone
- scaune piele perforata cu incalzire
- geamuri electrice fata/spate
- senzori parcare spate
- proiectoare ceata
- carlig remorcare original
- jante aliaj originale '17 cu senzori preisune
- anvelope iarna Kumho M+S DOT 2021 215 65 R17 7 mm profil
- oglinzi rabatabile electric cu reglaj
- AUX/USB/Bluetooth
- discuri si placute frana fata/spate aproape noi
Si plus alte dotari standard specifice acestui model.
Motor/cutie/interior/clima - 10/10 fara nicio exagerare, rog si ofer seriozitate.
Pentru orice alte intrebari dar si pentru mai multe poze va stau la dispozitie.
Rog seriozitate."
